RE	TG	Weight
chr1_876876_877397	ISG15	-0.55738
chr1_876876_877397	MXRA8	0.425778
chr1_876876_877397	NADK	-0.493352
chr1_876876_877397	PUSL1	-0.62893
chr1_876876_877397	SLC35E2B	0.416389
chr1_894450_894895	ISG15	0.22522
chr1_894942_895224	ISG15	0.22522
chr1_895798_896032	ISG15	0.22522
chr1_895798_896032	NOC2L	0.20854
chr1_901605_901818	AGRN	0.29086
chr1_901605_901818	ISG15	0.44514
chr1_902091_902659	AGRN	0.29086
chr1_902091_902659	ISG15	0.38872
chr1_911326_912068	AGRN	0.34453
chr1_935175_936356	AGRN	0.24961
chr1_935175_936356	AURKAIP1	-0.476159
chr1_935175_936356	DVL1	-0.545365
chr1_935175_936356	GNB1	0.461871
chr1_935175_936356	ISG15	-0.435505
chr1_935175_936356	NADK	-0.608391
chr1_935175_936356	PUSL1	-0.635733
chr1_937126_937417	AGRN	0.28504
chr1_937126_937417	AURKAIP1	-0.476159
chr1_937126_937417	DVL1	-0.545365
chr1_937126_937417	GNB1	0.461871
chr1_937126_937417	ISG15	-0.435505
chr1_937126_937417	NADK	-0.608391
chr1_937126_937417	PUSL1	-0.635733
chr1_940633_940882	ISG15	-0.34765
chr1_948576_949532	AURKAIP1	-0.446229
chr1_948576_949532	DVL1	-0.557048
chr1_948576_949532	NADK	-0.454951
chr1_948576_949532	PUSL1	-0.500526
chr1_954546_955716	AGRN	0.33215
chr1_954546_955716	DVL1	-0.459837
chr1_954546_955716	GNB1	0.431521
chr1_954546_955716	NADK	-0.429614
chr1_954546_955716	PUSL1	-0.489888
chr1_955770_955973	AGRN	0.34373
chr1_955770_955973	DVL1	-0.459837
chr1_955770_955973	GNB1	0.431521
chr1_955770_955973	NADK	-0.429614
chr1_955770_955973	PUSL1	-0.489888
chr1_967887_968746	AGRN	0.21849
chr1_967887_968746	DVL1	-0.440237
chr1_975964_976368	NOC2L	0.33562
chr1_975964_976368	VWA1	-0.401362
chr1_994643_995180	ISG15	0.53276
chr1_1009050_1009928	AGRN	0.20565
chr1_1014787_1015909	AGRN	0.21328
chr1_1014787_1015909	ISG15	0.21063
chr1_1051167_1052217	GNB1	0.450757
chr1_1057377_1057982	DVL1	-0.409631
chr1_1067931_1068155	MRPL20	-0.410512
chr1_1067931_1068155	PUSL1	-0.490778
chr1_1067931_1068155	SLC35E2B	0.404041
chr1_1068700_1069019	MRPL20	-0.410512
chr1_1068700_1069019	PUSL1	-0.490778
chr1_1068700_1069019	SLC35E2B	0.404041
chr1_1071865_1072207	MRPL20	-0.410512
chr1_1071865_1072207	PUSL1	-0.490778
chr1_1071865_1072207	SLC35E2B	0.404041
chr1_1092748_1093953	AGRN	0.453067
chr1_1097942_1098391	AGRN	0.564364
chr1_1160653_1160936	PUSL1	0.27725
chr1_1200244_1200675	MXRA8	0.37492
chr1_1200244_1200675	PUSL1	0.20004
chr1_1208803_1209678	PUSL1	0.2054
chr1_1216970_1217393	NADK	0.47326
chr1_1216970_1217393	PUSL1	0.26703
chr1_1226949_1227460	DVL1	-0.24645
chr1_1243062_1244106	DVL1	-0.30113
chr1_1253556_1253945	AURKAIP1	0.25025
chr1_1253556_1253945	DVL1	0.21396
chr1_1253556_1253945	MRPL20	0.20174
chr1_1253556_1253945	SLC35E2B	-0.412064
chr1_1259773_1260719	AURKAIP1	0.30402
chr1_1259773_1260719	DVL1	0.46313
chr1_1259773_1260719	MXRA8	-0.20918
chr1_1268124_1268337	AURKAIP1	0.31811
chr1_1268124_1268337	DVL1	0.52737
chr1_1268124_1268337	GNB1	-0.507617
chr1_1268124_1268337	PUSL1	0.3753
chr1_1268907_1269109	AURKAIP1	0.33289
chr1_1268907_1269109	DVL1	0.5891
chr1_1268907_1269109	GNB1	-0.507617
chr1_1268907_1269109	MRPL20	0.21684
chr1_1268907_1269109	PUSL1	0.27562
chr1_1283052_1283503	AURKAIP1	0.24064
chr1_1283052_1283503	DVL1	0.33571
chr1_1284219_1285298	DVL1	-0.23269
chr1_1284219_1285298	MXRA8	0.2369
chr1_1284219_1285298	PUSL1	-0.35903
chr1_1290788_1291011	AURKAIP1	-0.21763
chr1_1290788_1291011	DVL1	-0.27392
chr1_1290788_1291011	MXRA8	0.36768
chr1_1290788_1291011	PUSL1	-0.22642
chr1_1293779_1294111	AURKAIP1	-0.26853
chr1_1293779_1294111	DVL1	-0.36693
chr1_1293779_1294111	MXRA8	0.34944
chr1_1293779_1294111	NADK	-0.408636
chr1_1293779_1294111	PUSL1	-0.47306
chr1_1295920_1296155	MXRA8	0.38107
chr1_1295920_1296155	NADK	-0.408636
chr1_1295920_1296155	PUSL1	-0.20886
chr1_1307371_1307661	VWA1	-0.409709
chr1_1310117_1311028	GNB1	0.436171
chr1_1334368_1335238	AURKAIP1	0.22553
chr1_1334368_1335238	DVL1	-0.21228
chr1_1342225_1343301	AURKAIP1	-0.20391
chr1_1342225_1343301	DVL1	-0.407818
chr1_1355166_1355897	ATAD3A	-0.3276
chr1_1355166_1355897	AURKAIP1	-0.28867
chr1_1355166_1355897	ISG15	-0.422069
chr1_1365618_1366200	ATAD3A	-0.3617
chr1_1365618_1366200	AURKAIP1	-0.32682
chr1_1365618_1366200	DVL1	-0.30593
chr1_1365618_1366200	ISG15	-0.532113
chr1_1365618_1366200	MXRA8	0.24543
chr1_1365618_1366200	NADK	-0.496793
chr1_1365618_1366200	PUSL1	-0.519688
chr1_1365618_1366200	VWA1	0.20376
chr1_1368620_1368881	ATAD3A	-0.21258
chr1_1368620_1368881	AURKAIP1	-0.21845
chr1_1368620_1368881	ISG15	-0.532113
chr1_1368620_1368881	NADK	-0.496793
chr1_1368620_1368881	PUSL1	-0.519688
chr1_1368620_1368881	VWA1	0.30068
chr1_1369709_1369950	ATAD3A	-0.37903
chr1_1369709_1369950	AURKAIP1	-0.41473
chr1_1369709_1369950	DVL1	-0.32793
chr1_1369709_1369950	ISG15	-0.532113
chr1_1369709_1369950	MRPL20	-0.2194
chr1_1369709_1369950	NADK	-0.496793
chr1_1369709_1369950	PUSL1	-0.519688
chr1_1369709_1369950	VWA1	0.567256
chr1_1370857_1371233	ATAD3A	-0.37903
chr1_1370857_1371233	DVL1	-0.298
chr1_1370857_1371233	ISG15	-0.532113
chr1_1370857_1371233	NADK	-0.496793
chr1_1370857_1371233	PUSL1	-0.519688
chr1_1370857_1371233	VWA1	0.567256
chr1_1406647_1407381	GNB1	0.44116
chr1_1406647_1407381	RER1	0.444497
chr1_1440135_1440383	VWA1	0.29668
chr1_1440780_1441057	VWA1	0.29668
chr1_1446800_1447764	GNB1	0.470385
chr1_1446800_1447764	VWA1	0.20095
chr1_1475593_1476288	ISG15	-0.403124
chr1_1475593_1476288	NADK	-0.424679
chr1_1475593_1476288	PUSL1	-0.412526
chr1_1509573_1510889	DVL1	-0.456006
chr1_1509573_1510889	GNB1	0.452296
chr1_1509573_1510889	NADK	-0.401597
chr1_1509573_1510889	PUSL1	-0.420892
chr1_1550447_1551723	SLC35E2B	0.28482
chr1_1557699_1557973	SLC35E2B	-0.27392
chr1_1565761_1565962	AURKAIP1	-0.477384
chr1_1565761_1565962	DVL1	-0.516582
chr1_1565761_1565962	NADK	-0.52694
chr1_1565761_1565962	PUSL1	-0.555753
chr1_1565761_1565962	SLC35E2B	0.41197
chr1_1566321_1566628	AURKAIP1	-0.477384
chr1_1566321_1566628	DVL1	-0.516582
chr1_1566321_1566628	NADK	-0.52694
chr1_1566321_1566628	PUSL1	-0.555753
chr1_1566321_1566628	SLC35E2B	0.30526
chr1_1590009_1590989	SLC35E2B	0.21333
chr1_1610226_1610426	NADK	0.21734
chr1_1610226_1610426	SLC35E2B	0.29844
chr1_1617696_1618078	ISG15	0.403509
chr1_1617696_1618078	SLC35E2B	-0.22272
chr1_1672468_1672727	SLC35E2B	-0.28105
chr1_1677012_1678432	SLC35E2B	-0.23232
chr1_1690132_1690774	NADK	0.37856
chr1_1709326_1710072	NADK	-0.22384
chr1_1713834_1714221	NADK	0.21836
chr1_1788802_1789073	GNB1	-0.20148
chr1_1790094_1790378	GNB1	0.37589
chr1_1821769_1823431	GNB1	0.25735
chr1_1837685_1837923	GNB1	0.38552
chr1_1850232_1851462	GNB1	-0.35614
chr1_1875393_1875837	GNB1	0.23557
chr1_1891350_1891712	GNB1	0.33323
chr1_1891350_1891712	RER1	0.407216
chr1_1957086_1957305	AURKAIP1	-0.507734
chr1_1957086_1957305	DVL1	-0.4933
chr1_1957086_1957305	NADK	-0.526827
chr1_1957086_1957305	PUSL1	-0.66416
chr1_1976269_1976597	PUSL1	-0.416646
chr1_2019866_2020149	MXRA8	0.415583
chr1_2064011_2064242	DVL1	-0.443351
chr1_2064011_2064242	GNB1	0.600511
chr1_2064270_2065325	DVL1	-0.443351
chr1_2064270_2065325	GNB1	0.600511
chr1_2064270_2065325	SKI	0.34476
chr1_2066962_2067227	DVL1	-0.443351
chr1_2066962_2067227	GNB1	0.600511
chr1_2066962_2067227	SKI	0.25279
chr1_2105723_2106261	SKI	0.39152
chr1_2126059_2126904	NADK	-0.454122
chr1_2126059_2126904	PUSL1	-0.468552
chr1_2135823_2136320	MXRA8	0.407412
chr1_2135823_2136320	NADK	-0.442924
chr1_2135823_2136320	PUSL1	-0.412685
chr1_2135823_2136320	SKI	0.39923
chr1_2136580_2136979	MXRA8	0.407412
chr1_2136580_2136979	NADK	-0.442924
chr1_2136580_2136979	PUSL1	-0.412685
chr1_2139095_2139462	MXRA8	0.407412
chr1_2139095_2139462	NADK	-0.442924
chr1_2139095_2139462	PUSL1	-0.412685
chr1_2139095_2139462	SKI	0.27669
chr1_2139678_2140128	MXRA8	0.407412
chr1_2139678_2140128	NADK	-0.442924
chr1_2139678_2140128	PUSL1	-0.412685
chr1_2139678_2140128	SKI	0.27669
chr1_2143862_2144680	MXRA8	0.447714
chr1_2143862_2144680	NADK	-0.520665
chr1_2143862_2144680	PUSL1	-0.52917
chr1_2143862_2144680	SKI	0.21947
chr1_2145433_2146000	MXRA8	0.447714
chr1_2145433_2146000	NADK	-0.520665
chr1_2145433_2146000	PUSL1	-0.52917
chr1_2145433_2146000	SKI	0.45815
chr1_2187382_2187704	MXRA8	-0.425583
chr1_2201622_2201951	AURKAIP1	-0.533216
chr1_2201622_2201951	DVL1	-0.574847
chr1_2201622_2201951	GNB1	0.423912
chr1_2201622_2201951	MXRA8	0.500288
chr1_2201622_2201951	NADK	-0.614008
chr1_2201622_2201951	PUSL1	-0.660875
chr1_2210670_2210997	AURKAIP1	-0.533216
chr1_2210670_2210997	DVL1	-0.574847
chr1_2210670_2210997	GNB1	0.423912
chr1_2210670_2210997	MXRA8	0.500288
chr1_2210670_2210997	NADK	-0.614008
chr1_2210670_2210997	PUSL1	-0.660875
chr1_2210670_2210997	SKI	0.26148
chr1_2222059_2222474	RER1	0.2002
chr1_2230667_2230937	MXRA8	-0.436476
chr1_2230667_2230937	VWA1	-0.447715
chr1_2232310_2232684	MXRA8	-0.436476
chr1_2232310_2232684	VWA1	-0.447715
chr1_2236346_2236589	SKI	0.28166
chr1_2242947_2243219	AURKAIP1	-0.432469
chr1_2242947_2243219	NADK	-0.577618
chr1_2242947_2243219	PUSL1	-0.564307
chr1_2242947_2243219	RER1	-0.27315
chr1_2242947_2243219	SKI	0.32311
chr1_2244300_2244637	AURKAIP1	-0.432469
chr1_2244300_2244637	NADK	-0.577618
chr1_2244300_2244637	PUSL1	-0.564307
chr1_2244300_2244637	RER1	-0.29382
chr1_2244300_2244637	SKI	0.42204
chr1_2246404_2246673	AURKAIP1	-0.432469
chr1_2246404_2246673	NADK	-0.577618
chr1_2246404_2246673	PUSL1	-0.564307
chr1_2253534_2254331	ATAD3A	-0.426283
chr1_2253534_2254331	AURKAIP1	-0.464202
chr1_2253534_2254331	DVL1	-0.414407
chr1_2253534_2254331	NADK	-0.618988
chr1_2253534_2254331	RER1	-0.25063
chr1_2253534_2254331	SKI	0.37578
chr1_2313139_2313644	RER1	-0.20153
chr1_2322502_2323510	RER1	0.31885
chr1_2343469_2344576	RER1	0.31161
chr1_3310027_3310260	DFFB	-0.419229
chr1_3310027_3310260	WRAP73	-0.429135
chr1_3476989_3477190	WRAP73	-0.35567
chr1_3528081_3528334	TPRG1L	-0.22626
chr1_3540822_3542106	TPRG1L	0.37049
chr1_3540822_3542106	WRAP73	0.21809
chr1_3566337_3566778	WRAP73	0.40338
chr1_3612194_3612455	WRAP73	0.32864
chr1_3663411_3664108	WRAP73	0.31207
chr1_3688579_3689413	DFFB	0.29033
chr1_3689481_3689978	DFFB	0.29033
chr1_3773195_3774343	DFFB	0.26923
chr1_3774359_3774559	DFFB	0.32707
chr1_3816570_3818139	DFFB	0.435
chr1_6051579_6053015	RPL22	0.407006
chr1_6158367_6158841	GPR153	0.402017
chr1_6259095_6260105	RPL22	0.44556
chr1_6265268_6265472	RPL22	0.28765
chr1_6265879_6266382	RPL22	0.30818
chr1_6268758_6269021	RPL22	0.23854
chr1_6269217_6269435	RPL22	0.23854
chr1_6295436_6296371	RPL22	0.38864
chr1_6305127_6305410	KLHL21	-0.470364
chr1_6305127_6305410	RPL22	0.518917
chr1_6319992_6320350	GPR153	0.412147
chr1_6319992_6320350	RPL22	0.50613
chr1_6320484_6320686	GPR153	0.412147
chr1_6320484_6320686	RPL22	0.40103
chr1_6320798_6321353	GPR153	0.412147
chr1_6320798_6321353	RPL22	0.40103
chr1_6329724_6329974	GPR153	0.432329
chr1_6329724_6329974	RPL22	0.29327
chr1_6333399_6333639	ACOT7	0.23081
chr1_6333399_6333639	GPR153	0.432329
chr1_6336283_6336823	RPL22	0.32066
chr1_6403353_6403959	ACOT7	0.522404
chr1_6403353_6403959	GPR153	0.23217
chr1_6419614_6420028	KLHL21	-0.553151
chr1_6427376_6427610	ACOT7	0.36562
chr1_6427376_6427610	HES2	0.27556
chr1_6428640_6429124	ACOT7	0.24267
chr1_6428640_6429124	HES2	0.30423
chr1_6444998_6446091	ACOT7	0.2868
chr1_6444998_6446091	HES2	0.29797
chr1_6452994_6454246	RPL22	0.496813
chr1_6508916_6509159	KLHL21	-0.414246
chr1_6531537_6531761	HES2	0.23339
chr1_6535591_6535798	KLHL21	-0.521089
chr1_6557343_6557772	HES2	-0.20475
chr1_6580098_6580317	KLHL21	-0.26705
chr1_6614096_6614814	KLHL21	-0.23299
chr1_6614096_6614814	RPL22	0.533514
chr1_6615191_6615485	RPL22	0.533514
chr1_6660972_6661447	KLHL21	0.28795
chr1_6694677_6695014	KLHL21	0.36829
chr1_6761411_6762163	RPL22	0.429202
chr1_6882561_6882826	KLHL21	-0.468493
chr1_7177662_7177871	ACOT7	0.478165
chr1_7325769_7326407	ACOT7	0.477895
chr1_7538942_7539225	KLHL21	-0.417235
chr1_7551799_7552033	KLHL21	-0.435936
chr1_7727600_7727832	ERRFI1	-0.433163
chr1_7729544_7729768	ERRFI1	-0.433163
chr1_7740196_7740780	ERRFI1	-0.470685
chr1_7812708_7813039	ERRFI1	-0.458192
chr1_7830753_7832046	ERRFI1	-0.454589
chr1_7945589_7945822	PARK7	-0.37292
chr1_7962750_7963060	ERRFI1	-0.548538
chr1_7962750_7963060	PARK7	0.40288
chr1_8002228_8002935	ERRFI1	-0.496508
chr1_8002228_8002935	PARK7	0.23772
chr1_8013844_8014568	ERRFI1	-0.520563
chr1_8013844_8014568	PARK7	0.25957
chr1_8021148_8022199	ERRFI1	-0.441742
chr1_8021148_8022199	PARK7	0.21085
chr1_8035307_8035668	ERRFI1	0.25982
chr1_8042393_8042674	ERRFI1	-0.49122
chr1_8042393_8042674	PARK7	0.2942
chr1_8064795_8065572	ERRFI1	0.29302
chr1_8085822_8087069	PARK7	0.31281
chr1_8108264_8108479	ERRFI1	-0.2041
chr1_8108264_8108479	PARK7	0.2914
chr1_8111701_8111960	ERRFI1	0.39621
chr1_8111701_8111960	PARK7	-0.39315
chr1_8121256_8121657	ERRFI1	0.36104
chr1_8201587_8202120	ERRFI1	0.408724
chr1_8249908_8250265	ENO1	-0.423585
chr1_8257788_8258038	ERRFI1	0.447574
chr1_8262091_8262963	ERRFI1	0.595044
chr1_8263063_8263300	ERRFI1	0.595044
chr1_8264458_8264742	ERRFI1	0.595044
chr1_8318993_8319994	ERRFI1	0.46686
chr1_8498588_8498826	ERRFI1	-0.521721
chr1_8498588_8498826	SPSB1	-0.51009
chr1_8498942_8499295	ERRFI1	-0.521721
chr1_8498942_8499295	SPSB1	-0.51009
chr1_8509211_8509466	SPSB1	-0.410841
chr1_8515749_8516176	SPSB1	-0.432816
chr1_8516433_8516650	SPSB1	-0.432816
chr1_8523331_8523670	SPSB1	-0.478312
chr1_8570593_8570798	ERRFI1	-0.471503
chr1_8570593_8570798	SPSB1	-0.410825
chr1_8585377_8585650	ERRFI1	-0.574842
chr1_8585377_8585650	SPSB1	-0.560811
chr1_8585734_8586332	ERRFI1	-0.574842
chr1_8585734_8586332	SPSB1	-0.560811
chr1_8632185_8632390	SLC25A33	-0.450236
chr1_8632185_8632390	SPSB1	-0.511145
chr1_8650824_8651117	ERRFI1	-0.417098
chr1_8658143_8658601	SLC25A33	-0.511476
chr1_8658143_8658601	SPSB1	-0.475331
chr1_8658753_8658995	SLC25A33	-0.511476
chr1_8658753_8658995	SPSB1	-0.475331
chr1_8720549_8720753	ERRFI1	-0.436293
chr1_8720549_8720753	SPSB1	-0.401389
chr1_8724088_8724430	ERRFI1	-0.436293
chr1_8724088_8724430	SPSB1	-0.401389
chr1_8740712_8740946	SLC25A33	-0.482647
chr1_8762902_8763721	ERRFI1	-0.518134
chr1_8762902_8763721	SPSB1	-0.554685
chr1_8772477_8772677	ERRFI1	-0.450655
chr1_8772477_8772677	SLC25A33	-0.439675
chr1_8877234_8878315	ENO1	-0.21354
chr1_8877234_8878315	ERRFI1	-0.552016
chr1_8877234_8878315	SPSB1	-0.628853
chr1_8933693_8933913	ENO1	0.50596
chr1_8949572_8949772	ENO1	-0.21599
chr1_8949978_8950563	ENO1	0.20362
chr1_8960007_8960207	ENO1	0.2105
chr1_8960007_8960207	PIK3CD	0.511799
chr1_8963950_8964221	ENO1	0.484251
chr1_8978209_8978506	CLSTN1	0.413582
chr1_8978209_8978506	ERRFI1	-0.531933
chr1_8978209_8978506	SPSB1	-0.550047
chr1_9064905_9065383	ENO1	0.474459
chr1_9209834_9210306	H6PD	0.21343
chr1_9209834_9210306	LZIC	0.45
chr1_9209834_9210306	PIK3CD	-0.406395
chr1_9209834_9210306	SLC25A33	-0.447665
chr1_9210927_9211206	LZIC	0.45
chr1_9210927_9211206	PIK3CD	-0.406395
chr1_9210927_9211206	SLC25A33	-0.447665
chr1_9256322_9256522	SPSB1	-0.23933
chr1_9261379_9262050	CLSTN1	0.442504
chr1_9261379_9262050	SPSB1	-0.2731
chr1_9293204_9293736	H6PD	0.39447
chr1_9293204_9293736	SPSB1	0.28153
chr1_9294140_9295307	SPSB1	-0.34083
chr1_9299675_9300319	CLSTN1	-0.417488
chr1_9299675_9300319	ENO1	-0.459213
chr1_9299675_9300319	H6PD	0.21273
chr1_9302467_9302931	CLSTN1	-0.417488
chr1_9302467_9302931	ENO1	-0.459213
chr1_9302467_9302931	H6PD	0.31237
chr1_9302467_9302931	SPSB1	0.24035
chr1_9309774_9310260	H6PD	0.25782
chr1_9309774_9310260	SPSB1	0.20203
chr1_9327112_9327411	SPSB1	-0.25734
chr1_9350122_9350486	SPSB1	0.23793
chr1_9352459_9353286	LZIC	0.453164
chr1_9352459_9353286	SLC25A33	-0.483205
chr1_9352459_9353286	SPSB1	-0.28165
chr1_9353418_9353649	LZIC	0.453164
chr1_9353418_9353649	SLC25A33	-0.483205
chr1_9377850_9378343	SPSB1	0.20841
chr1_9398846_9399209	KIF1B	0.652166
chr1_9398846_9399209	LZIC	0.418199
chr1_9398846_9399209	PIK3CD	-0.433486
chr1_9398846_9399209	SLC25A33	-0.468591
chr1_9398846_9399209	SPSB1	-0.21368
chr1_9431360_9432103	KIF1B	0.417128
chr1_9431360_9432103	LZIC	0.406281
chr1_9431360_9432103	PIK3CD	-0.471625
chr1_9431360_9432103	SPSB1	-0.21146
chr1_9436060_9436279	KIF1B	0.417128
chr1_9436060_9436279	LZIC	0.406281
chr1_9436060_9436279	PIK3CD	-0.471625
chr1_9436060_9436279	SPSB1	0.2826
chr1_9436722_9437520	KIF1B	0.417128
chr1_9436722_9437520	LZIC	0.406281
chr1_9436722_9437520	PIK3CD	-0.471625
chr1_9436722_9437520	SPSB1	0.2826
chr1_9444880_9445226	SPSB1	0.29693
chr1_9460063_9460306	KIF1B	0.407079
chr1_9460063_9460306	LZIC	0.400068
chr1_9460384_9460620	KIF1B	0.407079
chr1_9460384_9460620	LZIC	0.400068
chr1_9488493_9489588	SPSB1	-0.408565
chr1_9498090_9498308	KIF1B	0.424834
chr1_9498492_9499059	KIF1B	0.424834
chr1_9501490_9501822	KIF1B	0.424834
chr1_9509215_9509675	SLC25A33	0.40356
chr1_9515791_9516084	KIF1B	0.579911
chr1_9515791_9516084	LZIC	0.506879
chr1_9515791_9516084	SLC25A33	-0.477357
chr1_9526891_9527415	KIF1B	0.541721
chr1_9526891_9527415	PIK3CD	-0.421936
chr1_9526891_9527415	SLC25A33	-0.461718
chr1_9532865_9533439	KIF1B	0.550111
chr1_9551138_9551453	LZIC	0.476359
chr1_9551138_9551453	SLC25A33	-0.512054
chr1_9551138_9551453	SPSB1	-0.403677
chr1_9563103_9563740	SLC25A33	0.73978
chr1_9599067_9600232	SPSB1	-0.421817
chr1_9606843_9607166	SLC25A33	0.24943
chr1_9615209_9615753	SLC25A33	0.501604
chr1_9615209_9615753	SPSB1	0.443985
chr1_9616046_9616266	SLC25A33	0.501604
chr1_9616046_9616266	SPSB1	0.443985
chr1_9621487_9621879	PIK3CD	-0.20287
chr1_9648388_9649556	PIK3CD	0.28292
chr1_9648388_9649556	SPSB1	-0.432052
chr1_9687034_9687379	PIK3CD	0.644746
chr1_9711732_9712004	PIK3CD	0.43676
chr1_9747428_9747825	DFFA	0.414054
chr1_9747428_9747825	ENO1	0.487048
chr1_9747428_9747825	KIF1B	-0.473483
chr1_9747428_9747825	PIK3CD	0.47818
chr1_9748970_9749869	DFFA	0.414054
chr1_9748970_9749869	ENO1	0.487048
chr1_9748970_9749869	KIF1B	-0.473483
chr1_9748970_9749869	PIK3CD	0.20761
chr1_9749875_9750193	DFFA	0.414054
chr1_9749875_9750193	ENO1	0.487048
chr1_9749875_9750193	KIF1B	-0.473483
chr1_9779197_9779404	KIF1B	-0.539342
chr1_9779197_9779404	PIK3CD	0.664723
chr1_9836100_9836501	CLSTN1	0.3529
chr1_9883282_9883539	CLSTN1	0.31274
chr1_9883609_9884732	CLSTN1	0.34709
chr1_9885378_9885959	CLSTN1	0.25065
chr1_9895878_9896505	CLSTN1	0.42518
chr1_9927509_9927785	SPSB1	-0.425811
chr1_9934952_9935569	CLSTN1	0.23764
chr1_9934952_9935569	LZIC	0.22187
chr1_9934952_9935569	SPSB1	-0.479887
chr1_9952632_9952866	CLSTN1	0.33719
chr1_9952632_9952866	DFFA	0.43245
chr1_9960311_9961098	LZIC	-0.20696
chr1_9969851_9971187	LZIC	0.2454
chr1_10002862_10003633	CLSTN1	0.412246
chr1_10002862_10003633	LZIC	0.36849
chr1_10002862_10003633	SPSB1	-0.492574
chr1_10002862_10003633	UBE4B	-0.35746
chr1_10003740_10003950	CLSTN1	0.412246
chr1_10003740_10003950	LZIC	0.36849
chr1_10003740_10003950	SPSB1	-0.492574
chr1_10003740_10003950	UBE4B	-0.32119
chr1_10010428_10010718	UBE4B	-0.26768
chr1_10092396_10093539	DFFA	0.401447
chr1_10092396_10093539	LZIC	0.26834
chr1_10092396_10093539	SPSB1	-0.479333
chr1_10092396_10093539	TARDBP	0.52126
chr1_10092396_10093539	UBE4B	-0.31464
chr1_10135197_10135532	UBE4B	0.24241
chr1_10168171_10168782	KIF1B	0.20197
chr1_10168854_10169755	KIF1B	0.20197
chr1_10168854_10169755	UBE4B	0.41709
chr1_10177929_10178355	UBE4B	0.21217
chr1_10215152_10215598	KIF1B	0.41847
chr1_10221056_10221434	KIF1B	0.49233
chr1_10221535_10221918	KIF1B	0.49233
chr1_10269836_10271736	KIF1B	0.4155
chr1_10269836_10271736	LZIC	0.477475
chr1_10269836_10271736	SPSB1	-0.42255
chr1_10269836_10271736	TARDBP	0.447965
chr1_10313642_10314099	KIF1B	0.49915
chr1_10313642_10314099	LZIC	0.484654
chr1_10313642_10314099	PIK3CD	-0.401525
chr1_10346227_10346726	KIF1B	0.51623
chr1_10447614_10448340	KIF1B	0.474976
chr1_10447614_10448340	LZIC	0.494378
chr1_10447614_10448340	SLC25A33	-0.453444
chr1_10458414_10459713	DFFA	0.24915
chr1_10489967_10491180	DFFA	0.29858
chr1_10489967_10491180	EXOSC10	0.462057
chr1_10489967_10491180	LZIC	0.415292
chr1_10489967_10491180	TARDBP	0.471384
chr1_10532073_10532782	DFFA	0.25087
chr1_10532073_10532782	EXOSC10	0.414364
