RE	TG	Weight
chr1_2479056_2480620	MMEL1	0.20432
chr1_2486360_2486822	MMEL1	0.23565
chr1_2486944_2488596	FAM213B	0.21269
chr1_2486944_2488596	MMEL1	0.23565
chr1_2493399_2493642	MMEL1	0.26204
chr1_2508883_2510556	MMEL1	0.21905
chr1_2524200_2524442	MMEL1	0.23525
chr1_2542577_2542993	FAM213B	0.21044
chr1_2559684_2559994	MMEL1	0.30951
chr1_2562070_2562387	FAM213B	0.23427
chr1_3236569_3236846	FAM213B	0.481219
chr1_3236569_3236846	MMEL1	0.405461
chr1_3399160_3399360	MMEL1	0.431278
chr1_3400043_3400890	MMEL1	0.431278
chr1_3481626_3482238	WRAP73	0.24623
chr1_3504387_3504693	WRAP73	0.24476
chr1_3505029_3505244	WRAP73	0.24476
chr1_3513973_3514515	TPRG1L	-0.32822
chr1_3527674_3528678	TPRG1L	-0.22626
chr1_3535313_3536088	TPRG1L	-0.2128
chr1_3540888_3542321	TPRG1L	0.37049
chr1_3540888_3542321	WRAP73	0.21809
chr1_3566306_3566995	WRAP73	0.40338
chr1_3582937_3583250	TP73	0.3026
chr1_3612204_3612572	TP73	0.29948
chr1_3612204_3612572	WRAP73	0.32864
chr1_3634696_3634899	TPRG1L	-0.22547
chr1_3640850_3641347	WRAP73	0.2359
chr1_3662480_3664232	WRAP73	0.22528
chr1_3688501_3689745	DFFB	0.29033
chr1_3703818_3704679	DFFB	0.31288
chr1_3726309_3727206	C1orf174	0.20722
chr1_3726309_3727206	DFFB	0.25381
chr1_3773186_3774434	DFFB	0.26923
chr1_3797699_3797950	DFFB	0.30454
chr1_3799816_3800605	C1orf174	0.21292
chr1_3799816_3800605	DFFB	0.40659
chr1_3806501_3806895	DFFB	0.28561
chr1_3807055_3808324	DFFB	0.36911
chr1_3816188_3818150	DFFB	0.435
chr1_3823866_3824076	C1orf174	0.24434
chr1_3823866_3824076	DFFB	0.28982
chr1_3838701_3839251	DFFB	0.36437
chr1_5448754_5449635	KCNAB2	0.413399
chr1_5975814_5976374	KCNAB2	0.43366
chr1_5975814_5976374	RPL22	0.445352
chr1_6035281_6035562	KCNAB2	0.23616
chr1_6035677_6035898	KCNAB2	0.23616
chr1_6051453_6053111	RPL22	0.407006
chr1_6054603_6055096	RPL22	0.407006
chr1_6086042_6087943	KCNAB2	0.25368
chr1_6088131_6088773	KCNAB2	0.25989
chr1_6126180_6126405	KCNAB2	0.20145
chr1_6159855_6160103	RPL22	-0.26799
chr1_6240244_6240764	RPL22	0.35049
chr1_6241003_6241362	RPL22	0.35049
chr1_6245886_6246166	RPL22	0.35107
chr1_6259052_6260266	RPL22	0.44556
chr1_6265255_6265593	RPL22	0.28765
chr1_6265932_6266493	RPL22	0.30818
chr1_6269269_6269622	RPL22	0.23854
chr1_6295425_6296553	RPL22	0.38864
chr1_6305063_6305698	RPL22	0.518917
chr1_6306051_6306328	RPL22	0.518917
chr1_6306722_6307187	RPL22	0.459707
chr1_6319882_6320884	RPL22	0.40103
chr1_6321021_6321407	RPL22	0.40103
chr1_6340867_6341296	ESPN	0.61456
chr1_6340867_6341296	RPL22	-0.21017
chr1_6360358_6360849	HES2	0.498126
chr1_6408040_6409606	KCNAB2	0.584875
chr1_6418789_6420193	ESPN	0.25816
chr1_6425087_6425633	KCNAB2	0.522355
chr1_6452996_6454322	RPL22	0.496813
chr1_6474404_6474765	HES2	0.25383
chr1_6479700_6480224	ESPN	0.28165
chr1_6479700_6480224	HES2	0.20758
chr1_6484729_6485284	ESPN	0.25453
chr1_6484729_6485284	HES2	0.21729
chr1_6507717_6508508	ESPN	0.23117
chr1_6508770_6509602	ESPN	0.40916
chr1_6525530_6526605	ESPN	0.2877
chr1_6535407_6536086	ESPN	0.5027
chr1_6546509_6546894	RPL22	0.491462
chr1_6549914_6551184	HES2	0.282
chr1_6557178_6558016	HES2	-0.20475
chr1_6613990_6615014	RPL22	0.533514
chr1_6615140_6615392	RPL22	0.533514
chr1_6706469_6706993	RPL22	0.548918
chr1_6761229_6762565	RPL22	0.429202
chr1_7022242_7023780	ESPN	0.409679
chr1_7130399_7130959	PER3	-0.482215
chr1_7130399_7130959	RPL22	0.546563
chr1_7740245_7741208	PER3	-0.453291
chr1_7812723_7813399	PER3	-0.41833
chr1_7830744_7831976	PER3	-0.25455
chr1_7843427_7844980	PER3	0.2023
chr1_7868324_7868654	PER3	-0.37126
chr1_7868324_7868654	UTS2	0.21706
chr1_7887092_7887981	UTS2	0.20878
chr1_7945472_7946231	PARK7	-0.37292
chr1_7959041_7959346	PARK7	-0.24575
chr1_7959842_7960143	PARK7	-0.30028
chr1_7962483_7963158	PARK7	-0.22509
chr1_7973186_7973486	PARK7	-0.32475
chr1_7975918_7976249	UTS2	0.25008
chr1_7980704_7980954	PARK7	-0.30054
chr1_7987137_7987461	UTS2	0.2799
chr1_7989749_7990092	UTS2	0.25846
chr1_7990648_7991788	UTS2	0.24737
chr1_8000743_8001533	UTS2	0.26975
chr1_8002231_8002864	PARK7	0.23772
chr1_8009001_8009608	UTS2	0.22518
chr1_8013770_8015033	PARK7	0.25957
chr1_8021120_8022448	PARK7	0.21085
chr1_8035342_8035714	PARK7	0.21899
chr1_8041535_8041756	PARK7	0.2942
chr1_8042335_8042794	PARK7	0.2942
chr1_8075024_8075534	PARK7	0.44102
chr1_8085521_8087145	PARK7	0.31281
chr1_8091373_8091607	PARK7	0.40524
chr1_8212409_8213910	CA6	0.500404
chr1_8229488_8230397	PER3	-0.474549
chr1_8301795_8302044	PARK7	-0.549306
chr1_8434914_8435182	GPR157	-0.419168
chr1_8467805_8468027	GPR157	-0.435696
chr1_8469100_8469543	GPR157	-0.435696
chr1_8490596_8490807	CA6	0.515459
chr1_8491093_8491428	CA6	0.515459
chr1_8569987_8570804	GPR157	-0.405599
chr1_8571827_8572075	GPR157	-0.405599
chr1_8621093_8621672	GPR157	-0.517395
chr1_8621093_8621672	PER3	-0.412894
chr1_8711256_8711528	UTS2	0.511846
chr1_8712529_8713009	UTS2	0.511846
chr1_8724149_8724577	GPR157	-0.436949
chr1_8724149_8724577	PER3	-0.417773
chr1_8731340_8731706	GPR157	-0.436949
chr1_8731340_8731706	PER3	-0.417773
chr1_8761071_8762014	GPR157	-0.477549
chr1_8761071_8762014	PER3	-0.414393
chr1_8763089_8763819	GPR157	-0.477549
chr1_8763089_8763819	PER3	-0.414393
chr1_8772314_8772602	GPR157	-0.478356
chr1_8772314_8772602	PER3	-0.40828
chr1_8772789_8773188	GPR157	-0.478356
chr1_8772789_8773188	PER3	-0.40828
chr1_8786489_8787114	GPR157	-0.413192
chr1_8877010_8878386	ENO1	-0.21354
chr1_8877010_8878386	GPR157	-0.404467
chr1_8922537_8922977	CA6	0.25491
chr1_8922537_8922977	PIK3CD	0.514597
chr1_8933650_8933978	ENO1	0.50596
chr1_8936668_8937103	CA6	0.32563
chr1_8937919_8939603	CA6	0.25731
chr1_8959802_8960405	CA6	0.22987
chr1_8959802_8960405	ENO1	0.2105
chr1_8959802_8960405	PIK3CD	0.511799
chr1_8978136_8978583	CA6	0.2043
chr1_8978136_8978583	CLSTN1	0.413582
chr1_8978136_8978583	GPR157	-0.445482
chr1_8980837_8981221	CA6	0.26086
chr1_8986722_8987873	CA6	0.26811
chr1_8990312_8990521	ENO1	-0.24633
chr1_9006494_9006946	CA6	0.22989
chr1_9006494_9006946	PIK3CD	0.426813
chr1_9007184_9007509	CA6	0.22989
chr1_9007184_9007509	PIK3CD	0.426813
chr1_9030009_9030519	CA6	0.39869
chr1_9030009_9030519	PIK3CD	0.644554
chr1_9030865_9031455	CA6	0.30878
chr1_9030865_9031455	PIK3CD	0.644554
chr1_9046813_9047254	CA6	0.3231
chr1_9047793_9048454	CA6	0.2654
chr1_9064382_9065572	CA6	0.25168
chr1_9064382_9065572	ENO1	0.474459
chr1_9098969_9099271	GPR157	0.3064
chr1_9131670_9132081	GPR157	0.31159
chr1_9165127_9165467	GPR157	0.31119
chr1_9170729_9171529	GPR157	0.30629
chr1_9181956_9182627	CA6	0.511448
chr1_9181956_9182627	GPR157	0.26566
chr1_9181956_9182627	PIK3CD	0.461028
chr1_9188545_9190078	GPR157	0.27483
chr1_9202220_9202674	GPR157	0.25121
chr1_9202220_9202674	PIK3CD	0.413345
chr1_9203305_9203576	PIK3CD	0.413345
chr1_9241191_9241823	GPR157	0.20485
chr1_9261821_9262122	CLSTN1	0.442504
chr1_9261821_9262122	GPR157	-0.24843
chr1_9262600_9263103	CLSTN1	0.442504
chr1_9299775_9300216	CLSTN1	-0.417488
chr1_9299775_9300216	ENO1	-0.459213
chr1_9352503_9354055	LZIC	0.453164
chr1_9460490_9460956	GPR157	-0.428132
chr1_9460490_9460956	KIF1B	0.407079
chr1_9460490_9460956	LZIC	0.400068
chr1_9515846_9516451	GPR157	-0.466958
chr1_9515846_9516451	KIF1B	0.579911
chr1_9515846_9516451	LZIC	0.506879
chr1_9551102_9551488	LZIC	0.476359
chr1_9619495_9620136	CA6	0.518384
chr1_9619495_9620136	PIK3CD	0.30568
chr1_9621510_9621854	PIK3CD	-0.20287
chr1_9648400_9649819	PIK3CD	0.28292
chr1_9675476_9676007	PIK3CD	0.45397
chr1_9686301_9686502	CA6	0.537292
chr1_9686301_9686502	PIK3CD	0.60359
chr1_9687010_9687741	CA6	0.537292
chr1_9687010_9687741	PIK3CD	0.644746
chr1_9688622_9688954	CA6	0.537292
chr1_9688622_9688954	PIK3CD	0.644746
chr1_9689059_9690174	CA6	0.537292
chr1_9689059_9690174	PIK3CD	0.644746
chr1_9690629_9690842	CA6	0.537292
chr1_9690629_9690842	PIK3CD	0.59843
chr1_9703789_9704332	PIK3CD	0.411751
chr1_9704648_9705028	PIK3CD	0.20757
chr1_9711582_9713065	CA6	0.479307
chr1_9711582_9713065	PIK3CD	0.43676
chr1_9713600_9713840	CA6	0.479307
chr1_9713600_9713840	PIK3CD	0.5575
chr1_9715154_9715674	CA6	0.479307
chr1_9715154_9715674	PIK3CD	0.571372
chr1_9718326_9718651	PIK3CD	0.478712
chr1_9725332_9725675	PIK3CD	0.30042
chr1_9747130_9748078	DFFA	0.414054
chr1_9747130_9748078	ENO1	0.487048
chr1_9747130_9748078	KIF1B	-0.473483
chr1_9747130_9748078	PIK3CD	0.47818
chr1_9749078_9749840	DFFA	0.414054
chr1_9749078_9749840	ENO1	0.487048
chr1_9749078_9749840	KIF1B	-0.473483
chr1_9749078_9749840	PIK3CD	0.20761
chr1_9762298_9762620	ENO1	0.457473
chr1_9764814_9765107	PIK3CD	0.4286
chr1_9771688_9772029	PIK3CD	0.39618
chr1_9774335_9774835	CA6	0.533239
chr1_9774335_9774835	KIF1B	-0.539342
chr1_9774335_9774835	PIK3CD	0.664723
chr1_9775533_9776123	CA6	0.533239
chr1_9775533_9776123	KIF1B	-0.539342
chr1_9775533_9776123	PIK3CD	0.61476
chr1_9777459_9778178	CA6	0.533239
chr1_9777459_9778178	KIF1B	-0.539342
chr1_9777459_9778178	PIK3CD	0.48879
chr1_9781686_9782186	CA6	0.470436
chr1_9781686_9782186	PIK3CD	0.34125
chr1_9785085_9785392	KIF1B	-0.441178
chr1_9785085_9785392	PIK3CD	0.548907
chr1_9788402_9789454	CA6	0.565616
chr1_9788402_9789454	PIK3CD	0.588368
chr1_9828179_9829004	ENO1	0.462334
chr1_9828179_9829004	PEX14	0.402952
chr1_9844576_9844985	KIF1B	-0.444067
chr1_9847683_9848153	CA6	0.512613
chr1_9847683_9848153	PIK3CD	0.476078
chr1_9882995_9883465	CLSTN1	0.31274
chr1_9883735_9884902	CLSTN1	0.34709
chr1_9885273_9886014	CLSTN1	0.25065
chr1_9896191_9896580	CLSTN1	0.4095
chr1_9921477_9921695	LZIC	-0.29489
chr1_9927310_9928025	CA6	0.402389
chr1_9934839_9935604	CLSTN1	0.23764
chr1_9934839_9935604	LZIC	0.22187
chr1_9941910_9942934	LZIC	-0.26689
chr1_9941910_9942934	PIK3CD	0.45688
chr1_9960439_9961032	LZIC	-0.20696
chr1_9969336_9971373	CLSTN1	0.21067
chr1_9969336_9971373	LZIC	0.22854
chr1_9996797_9997072	LZIC	-0.30232
chr1_10002465_10004007	CLSTN1	0.412246
chr1_10002465_10004007	LZIC	0.36849
chr1_10056802_10058187	LZIC	-0.21533
chr1_10092466_10093810	DFFA	0.401447
chr1_10092466_10093810	LZIC	0.26834
chr1_10092466_10093810	TARDBP	0.52126
chr1_10249728_10250067	KIF1B	0.22125
chr1_10269855_10271384	KIF1B	0.4155
chr1_10269855_10271384	LZIC	0.477475
chr1_10269855_10271384	TARDBP	0.447965
chr1_10271514_10271714	KIF1B	0.4155
chr1_10271514_10271714	LZIC	0.477475
chr1_10271514_10271714	TARDBP	0.447965
chr1_10458360_10459703	DFFA	0.24915
chr1_10489973_10491354	DFFA	0.29858
chr1_10489973_10491354	EXOSC10	0.462057
chr1_10489973_10491354	LZIC	0.415292
chr1_10489973_10491354	MASP2	0.5094
chr1_10489973_10491354	TARDBP	0.471384
chr1_10507139_10507374	DFFA	-0.23941
chr1_10532072_10532902	DFFA	0.25087
chr1_10532072_10532902	EXOSC10	0.414364
chr1_10532072_10532902	MASP2	0.483335
chr1_10532072_10532902	TARDBP	0.527314
chr1_10534765_10535590	DFFA	0.24915
chr1_10534765_10535590	LZIC	0.402408
chr1_10534765_10535590	MASP2	0.488739
chr1_10534765_10535590	TARDBP	0.448251
chr1_10554680_10555675	DFFA	0.27138
chr1_10554680_10555675	KIF1B	-0.439067
chr1_10554680_10555675	PIK3CD	0.419685
chr1_10556016_10556541	DFFA	0.27138
chr1_10556016_10556541	KIF1B	-0.439067
chr1_10556016_10556541	PIK3CD	0.419685
chr1_10557203_10557547	KIF1B	-0.439067
chr1_10557203_10557547	PIK3CD	0.419685
chr1_10558384_10558644	KIF1B	-0.439067
chr1_10558384_10558644	PIK3CD	0.419685
chr1_10567369_10567850	DFFA	0.37625
chr1_10567369_10567850	KIF1B	-0.426183
chr1_10567369_10567850	PEX14	0.21535
chr1_10570588_10571595	DFFA	0.34991
chr1_10570588_10571595	KIF1B	-0.426183
chr1_10570588_10571595	PEX14	0.22601
chr1_10574293_10574755	DFFA	0.20149
chr1_10574293_10574755	KIF1B	-0.426183
chr1_10585083_10585956	DFFA	-0.29721
chr1_10622066_10622335	DFFA	0.50436
chr1_10622066_10622335	PEX14	0.26276
chr1_10853234_10853545	TARDBP	0.404151
chr1_10856253_10856458	TARDBP	0.404151
chr1_10856698_10856978	TARDBP	0.404151
chr1_10926445_10927713	TARDBP	0.405904
chr1_10969878_10970565	KIF1B	-0.486787
chr1_10997484_10997716	KIF1B	-0.402861
chr1_10997484_10997716	TARDBP	0.29123
chr1_11000106_11000476	TARDBP	0.457106
chr1_11001892_11002397	EXOSC10	0.477473
chr1_11001892_11002397	MASP2	0.459264
chr1_11001892_11002397	TARDBP	0.528139
chr1_11020945_11021525	TARDBP	0.21458
chr1_11071820_11073451	EXOSC10	0.25426
chr1_11071820_11073451	MASP2	0.42168
chr1_11071820_11073451	TARDBP	0.21584
chr1_11097598_11098293	EXOSC10	0.27401
chr1_11097598_11098293	MASP2	0.475518
chr1_11097598_11098293	TARDBP	0.40101
chr1_11119563_11121373	EXOSC10	0.2188
chr1_11119563_11121373	TARDBP	-0.35784
chr1_11123052_11123363	AGTRAP	0.405178
chr1_11123052_11123363	TARDBP	-0.25652
chr1_11159257_11160416	EXOSC10	0.25676
chr1_11159257_11160416	MASP2	0.458492
chr1_11159257_11160416	TARDBP	0.25431
chr1_11301614_11302146	EXOSC10	0.419056
chr1_11301614_11302146	MASP2	0.444203
chr1_11301614_11302146	TARDBP	0.526373
chr1_11301614_11302146	VPS13D	-0.560817
chr1_11306150_11306857	UBIAD1	0.20829
chr1_11322131_11323116	UBIAD1	0.23386
chr1_11332616_11334104	UBIAD1	0.2371
chr1_11341047_11341472	PLOD1	0.421554
chr1_11355999_11356289	UBIAD1	0.29023
chr1_11424034_11424545	UBIAD1	0.21446
chr1_11538715_11539528	EXOSC10	0.423114
chr1_11538715_11539528	TARDBP	0.461974
chr1_11538715_11539528	VPS13D	-0.545144
chr1_11696010_11696272	AGTRAP	-0.20406
chr1_11702314_11702832	MASP2	0.443118
chr1_11702314_11702832	VPS13D	-0.504271
chr1_11708855_11709286	AGTRAP	0.22946
chr1_11708855_11709286	MAD2L2	0.26324
chr1_11714172_11715219	MAD2L2	0.3355
chr1_11740459_11741861	AGTRAP	-0.35101
chr1_11740459_11741861	C1orf167	0.25425
chr1_11740459_11741861	EXOSC10	0.400973
chr1_11740459_11741861	MASP2	0.450233
chr1_11740459_11741861	TARDBP	0.463604
chr1_11740459_11741861	VPS13D	-0.520856
chr1_11751363_11751892	MAD2L2	0.34496
chr1_11751363_11751892	TARDBP	0.564666
chr1_11751363_11751892	VPS13D	-0.446454
chr1_11752843_11753665	AGTRAP	0.29812
chr1_11752843_11753665	MAD2L2	0.20169
chr1_11771168_11771515	MAD2L2	0.33378
chr1_11771168_11771515	VPS13D	-0.470283
chr1_11779206_11780342	C1orf167	0.29705
chr1_11790143_11790814	MASP2	0.41639
chr1_11790143_11790814	TARDBP	0.549195
chr1_11790143_11790814	VPS13D	-0.496649
chr1_11791750_11792112	AGTRAP	-0.25358
chr1_11791750_11792112	MASP2	0.41639
chr1_11791750_11792112	TARDBP	0.549195
chr1_11791750_11792112	VPS13D	-0.496649
chr1_11795813_11797107	AGTRAP	-0.30524
chr1_11800882_11801279	PLOD1	-0.456527
chr1_11809161_11809570	MAD2L2	0.2509
chr1_11822040_11822542	MAD2L2	0.4972
chr1_11898423_11899105	PLOD1	-0.22638
chr1_11919248_11919776	PLOD1	0.42218
chr1_11919248_11919776	TARDBP	0.455582
chr1_11919248_11919776	VPS13D	-0.518265
chr1_11925603_11925895	PLOD1	-0.32482
chr1_11965712_11965980	PLOD1	-0.404389
chr1_11967762_11970305	PLOD1	0.35581
chr1_11967762_11970305	VPS13D	-0.439704
chr1_11986038_11986870	PLOD1	0.35408
chr1_11994160_11995085	MASP2	0.456756
chr1_11994160_11995085	PLOD1	0.34084
chr1_11994160_11995085	TARDBP	0.55947
chr1_11994160_11995085	VPS13D	-0.520258
chr1_12012695_12013179	C1orf167	0.413079
chr1_12039727_12040968	PLOD1	-0.24196
chr1_12061697_12062165	PLOD1	0.30445
chr1_12079061_12080033	PLOD1	0.29727
chr1_12128003_12128226	VPS13D	-0.445463
chr1_12128601_12128960	VPS13D	-0.445463
chr1_12147722_12149122	PLOD1	-0.476612
chr1_12210491_12211218	VPS13D	0.46304
