RE	TG	Weight
chr1_16470041_16470278	MFAP2	0.562936
chr1_16470323_16470622	ARHGEF19	0.28254
chr1_16470323_16470622	CLCNKB	0.429773
chr1_16470323_16470622	FBLIM1	0.479721
chr1_16470323_16470622	MFAP2	0.562936
chr1_16471625_16471978	ARHGEF19	0.32648
chr1_16471625_16471978	CLCNKB	0.429773
chr1_16471625_16471978	FBLIM1	0.479721
chr1_16471625_16471978	MFAP2	0.562936
chr1_16481354_16481742	CLCNKB	0.429773
chr1_16481354_16481742	FBLIM1	0.479721
chr1_16481354_16481742	MFAP2	0.562936
chr1_16482036_16482236	ARHGEF19	0.23648
chr1_16482036_16482236	CLCNKB	0.429773
chr1_16482036_16482236	FBLIM1	0.479721
chr1_16482036_16482236	MFAP2	0.562936
chr1_16482394_16482781	ARHGEF19	0.23648
chr1_16482394_16482781	CLCNKB	0.429773
chr1_16482394_16482781	FBLIM1	0.479721
chr1_16482394_16482781	MFAP2	0.562936
chr1_16508322_16508697	FBLIM1	0.579791
chr1_16508322_16508697	MFAP2	0.58721
chr1_16508322_16508697	NBPF1	0.400024
chr1_16553374_16553600	CLCNKB	0.640483
chr1_16562725_16562985	EPHA2	-0.473872
chr1_16562725_16562985	FBLIM1	-0.446918
chr1_16562986_16563815	EPHA2	-0.473872
chr1_16562986_16563815	FBLIM1	-0.446918
chr1_16575246_16575468	ARHGEF19	0.26116
chr1_16678418_16679164	EPHA2	-0.428842
chr1_16678418_16679164	MFAP2	0.536622
chr1_16678418_16679164	SZRD1	0.28262
chr1_16693372_16694183	EPHA2	-0.406576
chr1_16693372_16694183	NECAP2	0.20766
chr1_16693372_16694183	SZRD1	0.31182
chr1_16766858_16767384	EPHA2	-0.557917
chr1_16766858_16767384	FBLIM1	-0.470466
chr1_16766858_16767384	NECAP2	0.22108
chr1_16766858_16767384	SZRD1	0.3055
chr1_16825477_16825921	EPHA2	-0.423166
chr1_16825477_16825921	MFAP2	0.523395
chr1_16825477_16825921	NBPF1	0.450504
chr1_16840430_16840639	NECAP2	0.31077
chr1_16939632_16940489	NBPF1	0.35478
chr1_16946308_16946508	NBPF1	0.444893
chr1_16950423_16950965	EPHA2	0.405762
chr1_16969668_16969899	NBPF1	-0.31763
chr1_16984691_16984993	NBPF1	-0.28107
chr1_17215774_17216189	MFAP2	0.36031
chr1_17215774_17216189	NBPF1	0.461065
chr1_17231181_17231824	MFAP2	0.30503
chr1_17240236_17240829	MFAP2	0.28006
chr1_17240846_17241062	MFAP2	0.28006
chr1_17275062_17275305	EPHA2	0.409392
chr1_17275062_17275305	MFAP2	-0.35112
chr1_17287171_17287430	MFAP2	0.31668
chr1_17287171_17287430	NBPF1	0.49171
chr1_17380377_17380862	MFAP2	0.23943
chr1_17452355_17452565	ARHGEF10L	-0.430124
chr1_17828817_17829085	MFAP2	0.413519
chr1_17828817_17829085	NBPF1	0.460076
chr1_17878324_17878527	ARHGEF10L	0.21192
chr1_17886312_17886539	ARHGEF10L	0.448122
chr1_17886312_17886539	KLHDC7A	0.535382
chr1_17888209_17888418	ARHGEF10L	0.448122
chr1_17888209_17888418	KLHDC7A	0.535382
chr1_17906514_17907206	ARHGEF10L	0.20368
chr1_17906514_17907206	KLHDC7A	0.427379
chr1_18725772_18725972	KLHDC7A	0.255
chr1_18790835_18791427	AKR7A3	0.567402
chr1_18790835_18791427	AKR7L	0.42626
chr1_18807191_18807581	KLHDC7A	0.41177
chr1_18862073_18862324	AKR7A3	0.497923
chr1_18862073_18862324	AKR7L	0.431747
chr1_19228881_19229572	MINOS1	0.415215
chr1_19315842_19316072	IFFO2	0.44178
chr1_19333982_19334247	AKR7A3	0.400323
chr1_19333982_19334247	IFFO2	0.2925
chr1_19333982_19334247	RNF186	0.478005
chr1_19536455_19537149	MINOS1	0.449624
chr1_19577818_19578327	MINOS1	0.431163
chr1_19614859_19615323	AKR7A3	0.26592
chr1_19614859_19615323	AKR7L	0.51846
chr1_19614859_19615323	CAPZB	-0.414843
chr1_19614859_19615323	RNF186	0.472226
chr1_19811658_19812604	CAPZB	0.20924
chr1_19923181_19923905	MINOS1	0.3694
chr1_20125934_20126612	RNF186	0.22126
chr1_20141529_20141937	AKR7L	0.449217
chr1_20141529_20141937	RNF186	0.36478
chr1_20142150_20142433	AKR7L	0.449217
chr1_20142150_20142433	RNF186	0.36478
chr1_20987744_20988358	DDOST	0.21464
chr1_21022948_21023211	DDOST	0.38959
chr1_21023230_21023599	DDOST	0.38959
chr1_21503011_21503969	LDLRAD2	0.471918
chr1_21568752_21568993	CELA3A	0.618171
chr1_21568752_21568993	CELA3B	0.621716
chr1_21568752_21568993	ECE1	0.23356
chr1_21578289_21578933	CELA3A	0.514145
chr1_21578289_21578933	CELA3B	0.509492
chr1_21588976_21589254	ECE1	0.22503
chr1_21588976_21589254	HSPG2	0.409713
chr1_21616505_21616723	HSPG2	-0.506833
chr1_21671596_21672284	ECE1	-0.26782
chr1_21950021_21950367	RAP1GAP	0.20903
chr1_21965244_21965701	RAP1GAP	0.44908
chr1_21968444_21968741	CELA3A	0.403362
chr1_21968444_21968741	CELA3B	0.402579
chr1_21968444_21968741	RAP1GAP	0.51389
chr1_21985708_21985915	HSPG2	-0.437971
chr1_21995601_21995876	RAP1GAP	0.514995
chr1_22109238_22110315	LDLRAD2	0.47267
chr1_22231077_22231567	CELA3A	0.23997
chr1_22231077_22231567	CELA3B	0.44182
chr1_22231077_22231567	HSPG2	0.459718
chr1_22241475_22241740	HSPG2	0.22146
chr1_22263646_22264142	HSPG2	0.447995
chr1_22283246_22283798	CELA3A	0.28804
chr1_22283246_22283798	CELA3B	0.21691
chr1_22301191_22301584	CDC42	-0.25216
chr1_22301191_22301584	CELA3A	0.58361
chr1_22301191_22301584	CELA3B	0.51863
chr1_22303203_22303471	CDC42	-0.26693
chr1_22303203_22303471	CELA3A	0.81889
chr1_22303203_22303471	CELA3B	0.68698
chr1_22316676_22316878	CDC42	-0.42752
chr1_22316676_22316878	CELA3A	0.38184
chr1_22316676_22316878	CELA3B	0.21921
chr1_22326079_22326418	CDC42	-0.26879
chr1_22326079_22326418	CELA3A	0.61558
chr1_22326079_22326418	CELA3B	0.58302
chr1_22327868_22328172	CDC42	-0.34158
chr1_22327868_22328172	CELA3A	0.67989
chr1_22327868_22328172	CELA3B	0.67895
chr1_22339294_22339504	CDC42	-0.3338
chr1_22339294_22339504	CELA3A	0.60931
chr1_22339294_22339504	CELA3B	0.42036
chr1_22339807_22340077	CDC42	-0.3338
chr1_22339807_22340077	CELA3A	0.60931
chr1_22339807_22340077	CELA3B	0.42036
chr1_22351821_22352088	CDC42	0.39475
chr1_22351821_22352088	HSPG2	-0.23469
chr1_22352187_22352396	CDC42	0.38683
chr1_22352187_22352396	HSPG2	-0.23469
chr1_22378899_22379558	CDC42	0.25093
chr1_22379736_22379970	CDC42	0.3109
chr1_22740778_22741046	RAP1GAP	0.564417
chr1_22778073_22778820	HNRNPR	0.404256
chr1_22778073_22778820	ZBTB40	0.22508
chr1_22799186_22799403	CELA3A	0.649521
chr1_22799186_22799403	CELA3B	0.651063
chr1_22852603_22852902	ZBTB40	0.23171
chr1_23036996_23037284	HNRNPR	0.433789
chr1_23036996_23037284	KDM1A	0.510861
chr1_23036996_23037284	LDLRAD2	0.451502
chr1_23153193_23153459	ZBTB40	-0.407945
chr1_23280350_23280608	KDM1A	0.32989
chr1_23345676_23346271	CDC42	0.430454
chr1_23345676_23346271	HNRNPR	0.596795
chr1_23345676_23346271	KDM1A	0.24975
chr1_23345676_23346271	SRSF10	0.51489
chr1_23504242_23504514	HNRNPR	0.42549
chr1_23504242_23504514	KDM1A	0.410052
chr1_23504242_23504514	SRSF10	0.418069
chr1_23670438_23671344	HNRNPR	0.32302
chr1_23670438_23671344	KDM1A	0.402974
chr1_23670438_23671344	TCEA3	0.31961
chr1_23694509_23695093	HNRNPR	0.29423
chr1_23695189_23695649	HNRNPR	0.29423
chr1_23750097_23750634	ASAP3	0.43853
chr1_23750097_23750634	TCEA3	0.44989
chr1_23750097_23750634	ZNF436	0.29994
chr1_23751102_23751343	ASAP3	0.41913
chr1_23751102_23751343	TCEA3	0.41677
chr1_23751102_23751343	ZNF436	0.33363
chr1_23778473_23778801	ZNF436	-0.25632
chr1_23810470_23811303	ASAP3	0.30132
chr1_23810470_23811303	E2F2	-0.22787
chr1_23857791_23858026	E2F2	0.2057
chr1_23866282_23866563	ASAP3	-0.568265
chr1_23866282_23866563	E2F2	0.22286
chr1_23880963_23881626	HNRNPR	0.517115
chr1_23880963_23881626	ID3	0.23279
chr1_23880963_23881626	KDM1A	0.40259
chr1_23885821_23886220	HNRNPR	0.517115
chr1_23885821_23886220	KDM1A	0.40259
chr1_23888836_23889062	E2F2	-0.23457
chr1_23888836_23889062	HNRNPR	0.517115
chr1_23888836_23889062	KDM1A	0.40259
chr1_23895572_23895772	HNRNPR	0.505102
chr1_23895572_23895772	ID3	0.25257
chr1_23895572_23895772	KDM1A	0.445334
chr1_23895572_23895772	SRSF10	0.40598
chr1_23971209_23971433	ID3	0.28063
chr1_23971209_23971433	RPL11	-0.21901
chr1_24018064_24018331	HNRNPR	0.419469
chr1_24018064_24018331	RPL11	0.35847
chr1_24069701_24070066	HNRNPR	0.477108
chr1_24069701_24070066	KDM1A	0.536711
chr1_24069701_24070066	LYPLA2	0.28092
chr1_24069701_24070066	RPL11	0.36468
chr1_24069701_24070066	SRSF10	0.430219
chr1_24070173_24070646	HNRNPR	0.477108
chr1_24070173_24070646	KDM1A	0.536711
chr1_24070173_24070646	LYPLA2	0.28092
chr1_24070173_24070646	RPL11	0.36468
chr1_24070173_24070646	SRSF10	0.430219
chr1_24104778_24105224	KDM1A	0.403776
chr1_24104778_24105224	LYPLA2	0.27853
chr1_24104778_24105224	RPL11	0.39628
chr1_24117435_24117648	LYPLA2	0.23379
chr1_24125980_24126204	FUCA1	0.38876
chr1_24125980_24126204	GALE	0.59001
chr1_24125980_24126204	HMGCL	0.32961
chr1_24125980_24126204	LYPLA2	0.3325
chr1_24126964_24127440	GALE	0.62492
chr1_24285523_24286598	FUCA1	-0.21939
chr1_24285523_24286598	HNRNPR	0.441456
chr1_24285523_24286598	SRSF10	0.34761
chr1_24306471_24307088	HNRNPR	0.585607
chr1_24306471_24307088	KDM1A	0.460919
chr1_24306471_24307088	SRSF10	0.41452
chr1_24345268_24345660	CLIC4	0.419604
chr1_24345268_24345660	IFNLR1	-0.412887
chr1_24345268_24345660	RCAN3	-0.506058
chr1_24345268_24345660	RUNX3	-0.466799
chr1_24345268_24345660	SRSF10	0.26324
chr1_24345268_24345660	TCEA3	0.561038
chr1_24345268_24345660	ZNF436	0.546123
chr1_24444801_24445147	FUCA1	0.444308
chr1_24444801_24445147	GALE	0.406186
chr1_24444801_24445147	IFNLR1	0.25884
chr1_24444801_24445147	IL22RA1	0.70632
chr1_24444801_24445147	NCMAP	0.505293
chr1_24446585_24446838	FUCA1	0.444308
chr1_24446585_24446838	GALE	0.406186
chr1_24446585_24446838	IFNLR1	0.24994
chr1_24446585_24446838	IL22RA1	0.5941
chr1_24446585_24446838	NCMAP	0.505293
chr1_24469410_24469784	FUCA1	0.460071
chr1_24469410_24469784	GALE	0.443251
chr1_24469410_24469784	IFNLR1	0.32995
chr1_24469410_24469784	IL22RA1	0.55102
chr1_24469410_24469784	NCMAP	0.554441
chr1_24476879_24477217	IFNLR1	0.26573
chr1_24476879_24477217	IL22RA1	0.415145
chr1_24513612_24513902	FUCA1	0.484803
chr1_24513612_24513902	HMGCL	0.464535
chr1_24513612_24513902	IFNLR1	0.22446
chr1_24513612_24513902	IL22RA1	0.22295
chr1_24741842_24742333	RCAN3	0.22222
chr1_24828691_24829620	RCAN3	0.3411
chr1_24828691_24829620	SRSF10	0.435536
chr1_24882308_24882786	FUCA1	0.470507
chr1_24882308_24882786	IL22RA1	0.581959
chr1_24882308_24882786	NCMAP	0.529169
chr1_24882308_24882786	SRRM1	0.20101
chr1_24894505_24894770	FUCA1	0.500061
chr1_24894505_24894770	IL22RA1	0.638082
chr1_24894505_24894770	NCMAP	0.538974
chr1_25046562_25046923	CLIC4	0.25984
chr1_25174455_25175130	RUNX3	0.22821
chr1_25558759_25559099	STMN1	0.430291
chr1_25558759_25559099	SYF2	0.39029
chr1_25573474_25574421	SYF2	0.29641
chr1_25573474_25574421	TMEM50A	0.24183
chr1_25756524_25757574	TMEM50A	0.26117
chr1_25756524_25757574	TMEM57	0.20235
chr1_25935122_25935341	LDLRAP1	0.31434
chr1_25942701_25943455	LDLRAP1	0.22175
chr1_26021669_26021876	CLIC4	0.462418
chr1_26021669_26021876	RPS6KA1	-0.481021
chr1_26054176_26054382	RUNX3	-0.444227
chr1_26146254_26146506	HMGN2	0.41673
chr1_26146254_26146506	STMN1	0.25711
chr1_26146749_26146954	HMGN2	0.41673
chr1_26185771_26186043	ARID1A	0.41751
chr1_26185771_26186043	HMGN2	0.576069
chr1_26185771_26186043	STMN1	0.29845
chr1_26201855_26202228	RUNX3	-0.453511
chr1_26201855_26202228	STMN1	0.2687
chr1_26221893_26222099	GPN2	0.419675
chr1_26221893_26222099	SH3BGRL3	0.452166
chr1_26221893_26222099	STMN1	0.2973
chr1_26231871_26232464	ARID1A	0.499049
chr1_26231871_26232464	HMGN2	0.694005
chr1_26231871_26232464	PAFAH2	0.24591
chr1_26231871_26232464	STMN1	0.45673
chr1_26232759_26233447	ARID1A	0.499049
chr1_26232759_26233447	HMGN2	0.694005
chr1_26232759_26233447	STMN1	0.50489
