RE	TG	Weight
chr1_1850505_1851177	GNB1	-0.35614
chr1_1850505_1851177	TMEM52	0.23936
chr1_1891425_1891638	GNB1	0.33323
chr1_1891425_1891638	RER1	0.407216
chr1_1891425_1891638	TMEM52	-0.20816
chr1_1978688_1978975	PRKCZ	0.34607
chr1_1981528_1981854	PRKCZ	0.30157
chr1_2064506_2065125	DVL1	-0.443351
chr1_2064506_2065125	GNB1	0.600511
chr1_2126169_2126625	NADK	-0.454122
chr1_2126169_2126625	PUSL1	-0.468552
chr1_2126627_2126862	NADK	-0.454122
chr1_2126627_2126862	PUSL1	-0.468552
chr1_2136581_2136882	NADK	-0.442924
chr1_2136581_2136882	PUSL1	-0.412685
chr1_2139168_2139397	NADK	-0.442924
chr1_2139168_2139397	PUSL1	-0.412685
chr1_2139168_2139397	SKI	0.27669
chr1_2139745_2139983	NADK	-0.442924
chr1_2139745_2139983	PUSL1	-0.412685
chr1_2139745_2139983	SKI	0.27669
chr1_2210638_2210912	AURKAIP1	-0.533216
chr1_2210638_2210912	DVL1	-0.574847
chr1_2210638_2210912	GNB1	0.423912
chr1_2210638_2210912	NADK	-0.614008
chr1_2210638_2210912	PUSL1	-0.660875
chr1_2210638_2210912	SKI	0.26148
chr1_2313170_2313447	RER1	-0.20153
chr1_2322844_2323321	RER1	0.31885
chr1_2343897_2344351	RER1	0.31161
chr1_2509660_2510021	ARHGEF16	0.402173
chr1_3237041_3237339	ARHGEF16	0.455835
chr1_3370799_3371092	ARHGEF16	0.4952
chr1_3540874_3541669	TPRG1L	0.37049
chr1_3688883_3689369	DFFB	0.29033
chr1_3773518_3774304	DFFB	0.26923
chr1_3816547_3817605	DFFB	0.435
chr1_6052194_6052792	RPL22	0.407006
chr1_6259458_6259867	RPL22	0.44556
chr1_6266025_6266303	RPL22	0.30818
chr1_6266311_6266527	RPL22	0.30818
chr1_6295687_6296213	RPL22	0.38864
chr1_6320036_6320257	GPR153	0.412147
chr1_6320036_6320257	RPL22	0.50613
chr1_6419677_6420139	ESPN	0.25816
chr1_6427468_6427681	HES2	0.27556
chr1_6452910_6453176	RPL22	0.496813
chr1_6453177_6453920	RPL22	0.496813
chr1_6532086_6532298	ESPN	0.53896
chr1_6545390_6545590	RPL22	0.491462
chr1_6614425_6614667	RPL22	0.533514
chr1_6761562_6762116	RPL22	0.429202
chr1_7831016_7831726	ERRFI1	-0.454589
chr1_7831016_7831726	PER3	-0.25455
chr1_7843794_7844714	PER3	0.2023
chr1_8002560_8002770	ERRFI1	-0.496508
chr1_8002560_8002770	PARK7	0.23772
chr1_8013981_8014521	ERRFI1	-0.520563
chr1_8013981_8014521	PARK7	0.25957
chr1_8021246_8022021	ERRFI1	-0.441742
chr1_8021246_8022021	PARK7	0.21085
chr1_8064944_8065345	ERRFI1	0.29302
chr1_8086121_8086669	PARK7	0.31281
chr1_8230123_8230477	PER3	-0.474549
chr1_8262265_8262486	ERRFI1	0.595044
chr1_8319060_8319469	ERRFI1	0.46686
chr1_8433652_8433852	GPR157	-0.419168
chr1_8585797_8586218	ERRFI1	-0.574842
chr1_8585797_8586218	SPSB1	-0.560811
chr1_8763131_8763704	ERRFI1	-0.518134
chr1_8763131_8763704	GPR157	-0.477549
chr1_8763131_8763704	PER3	-0.414393
chr1_8763131_8763704	SPSB1	-0.554685
chr1_8877599_8878165	ENO1	-0.21354
chr1_8877599_8878165	ERRFI1	-0.552016
chr1_8877599_8878165	GPR157	-0.404467
chr1_8877599_8878165	SPSB1	-0.628853
chr1_8949986_8950298	ENO1	0.20362
chr1_8963939_8964177	ENO1	0.484251
chr1_9173046_9173364	GPR157	0.23062
chr1_9188612_9189870	GPR157	0.27483
chr1_9222807_9223118	GPR157	0.20549
chr1_9293169_9293657	H6PD	0.39447
chr1_9293169_9293657	SPSB1	0.28153
chr1_9294549_9295114	SPSB1	-0.34083
chr1_9350135_9350431	SPSB1	0.23793
chr1_9352549_9352997	LZIC	0.453164
chr1_9352549_9352997	SLC25A33	-0.483205
chr1_9352549_9352997	SPSB1	-0.28165
chr1_9460643_9460864	GPR157	-0.428132
chr1_9460643_9460864	KIF1B	0.407079
chr1_9460643_9460864	LZIC	0.400068
chr1_9488799_9489238	SPSB1	-0.408565
chr1_9498554_9499035	KIF1B	0.424834
chr1_9563320_9563687	SLC25A33	0.73978
chr1_9599183_9600103	SPSB1	-0.421817
chr1_9613854_9614061	SLC25A33	0.38996
chr1_9615386_9615643	SLC25A33	0.501604
chr1_9615386_9615643	SPSB1	0.443985
chr1_9648525_9649091	PIK3CD	0.28292
chr1_9648525_9649091	SPSB1	-0.432052
chr1_9687082_9687395	PIK3CD	0.644746
chr1_9749345_9749709	DFFA	0.414054
chr1_9749345_9749709	ENO1	0.487048
chr1_9749345_9749709	KIF1B	-0.473483
chr1_9749345_9749709	PIK3CD	0.20761
chr1_9960458_9960961	LZIC	-0.20696
chr1_9970072_9970839	LZIC	0.2454
chr1_10003137_10003627	CLSTN1	0.412246
chr1_10003137_10003627	LZIC	0.36849
chr1_10003137_10003627	SPSB1	-0.492574
chr1_10050992_10051194	LZIC	0.272
chr1_10092538_10093259	DFFA	0.401447
chr1_10092538_10093259	LZIC	0.26834
chr1_10092538_10093259	SPSB1	-0.479333
chr1_10092538_10093259	TARDBP	0.52126
chr1_10270099_10270985	KIF1B	0.4155
chr1_10270099_10270985	LZIC	0.477475
chr1_10270099_10270985	SPSB1	-0.42255
chr1_10270099_10270985	TARDBP	0.447965
chr1_10458561_10459538	DFFA	0.24915
chr1_10490272_10490934	DFFA	0.29858
chr1_10490272_10490934	EXOSC10	0.462057
chr1_10490272_10490934	LZIC	0.415292
chr1_10490272_10490934	MASP2	0.5094
chr1_10490272_10490934	TARDBP	0.471384
chr1_10519237_10519485	DFFA	0.2843
chr1_10532232_10532466	DFFA	0.35627
chr1_10532232_10532466	EXOSC10	0.414364
chr1_10532232_10532466	MASP2	0.483335
chr1_10532232_10532466	TARDBP	0.527314
chr1_10532493_10532709	DFFA	0.25087
chr1_10532493_10532709	EXOSC10	0.414364
chr1_10532493_10532709	MASP2	0.483335
chr1_10532493_10532709	TARDBP	0.527314
chr1_10579195_10579395	UBIAD1	-0.431948
chr1_10726029_10726233	SRM	-0.419822
chr1_10726029_10726233	UBIAD1	-0.506477
chr1_10848731_10849013	KIF1B	0.479835
chr1_11040123_11040478	SRM	0.27644
chr1_11072185_11073224	EXOSC10	0.25426
chr1_11072185_11073224	MASP2	0.42168
chr1_11072185_11073224	TARDBP	0.21584
chr1_11106298_11106714	MASP2	0.23207
chr1_11106298_11106714	TARDBP	-0.40506
chr1_11119615_11120390	EXOSC10	0.2188
chr1_11119615_11120390	TARDBP	-0.35784
chr1_11159603_11160337	EXOSC10	0.25676
chr1_11159603_11160337	MASP2	0.458492
chr1_11159603_11160337	TARDBP	0.25431
chr1_11194345_11194654	SRM	0.41907
chr1_11212252_11212553	FBXO2	-0.443878
chr1_11212252_11212553	KIF1B	0.530326
chr1_11212252_11212553	PLOD1	0.47284
chr1_11264885_11265090	UBIAD1	0.20052
chr1_11322225_11322945	UBIAD1	0.23386
chr1_11332824_11333050	UBIAD1	0.272
chr1_11333056_11333542	UBIAD1	0.2371
chr1_11708959_11709175	FBXO2	0.25759
chr1_11708959_11709175	MAD2L2	0.26324
chr1_11714365_11714649	FBXO2	0.35043
chr1_11714365_11714649	MAD2L2	0.3355
chr1_11714654_11714971	FBXO2	0.35043
chr1_11714654_11714971	MAD2L2	0.3355
chr1_11731548_11731782	FBXO2	0.36596
chr1_11740975_11741725	DHRS3	-0.413619
chr1_11740975_11741725	EXOSC10	0.400973
chr1_11740975_11741725	MASP2	0.450233
chr1_11740975_11741725	TARDBP	0.463604
chr1_11740975_11741725	VPS13D	-0.520856
chr1_11967782_11968100	MFN2	-0.29166
chr1_11967782_11968100	PLOD1	0.53514
chr1_11967782_11968100	VPS13D	-0.439704
chr1_11968106_11968759	MFN2	-0.29166
chr1_11968106_11968759	PLOD1	0.35581
chr1_11968106_11968759	VPS13D	-0.439704
chr1_11968805_11969069	MFN2	-0.20231
chr1_11968805_11969069	PLOD1	0.35581
chr1_11968805_11969069	VPS13D	-0.439704
chr1_11985812_11986677	PLOD1	0.35408
chr1_11994417_11995037	FBXO2	-0.401862
chr1_11994417_11995037	MASP2	0.456756
chr1_11994417_11995037	PLOD1	0.34084
chr1_11994417_11995037	TARDBP	0.55947
chr1_11994417_11995037	VPS13D	-0.520258
chr1_12039884_12040741	PLOD1	-0.24196
chr1_12050694_12050922	MFN2	0.4131
chr1_12050694_12050922	VPS13D	0.467943
chr1_12050965_12051349	MFN2	0.4131
chr1_12050965_12051349	VPS13D	0.467943
chr1_12079197_12079692	PLOD1	0.29727
chr1_12230240_12230578	VPS13D	0.43141
chr1_12240451_12240657	VPS13D	0.28426
chr1_12289906_12290281	VPS13D	-0.29084
chr1_12290683_12291222	VPS13D	0.24784
chr1_12538148_12538577	PLOD1	0.447175
chr1_12538148_12538577	VPS13D	-0.610944
chr1_12587620_12587931	DHRS3	0.30761
chr1_12655915_12656271	PLOD1	0.415031
chr1_12664370_12664672	PLOD1	0.415031
chr1_12668483_12668779	DHRS3	0.27904
chr1_12678299_12678510	DHRS3	-0.22955
chr1_15528513_15528713	FBLIM1	0.425148
chr1_15528513_15528713	TMEM82	0.542154
chr1_15736206_15736538	EFHD2	0.442056
chr1_15736206_15736538	FBLIM1	-0.427222
chr1_15911304_15911649	AGMAT	0.40614
chr1_15911304_15911649	TMEM82	0.426947
chr1_16062421_16062945	NECAP2	-0.481182
chr1_16062421_16062945	SLC25A34	0.51743
chr1_16062421_16062945	TMEM82	0.39807
chr1_16068852_16069092	AGMAT	0.466609
chr1_16068852_16069092	FBLIM1	0.24937
chr1_16068852_16069092	SLC25A34	0.33763
chr1_16068852_16069092	TMEM82	0.55785
chr1_16107202_16107403	TMEM82	0.50683
chr1_16125584_16125808	EPHA2	0.455754
chr1_16125584_16125808	FBLIM1	0.27962
chr1_16125919_16126325	EPHA2	0.455754
chr1_16125919_16126325	FBLIM1	0.25225
chr1_16125919_16126325	TMEM82	0.3859
chr1_16126425_16127039	EPHA2	0.455754
chr1_16126425_16127039	FBLIM1	0.25225
chr1_16126425_16127039	TMEM82	0.3859
chr1_16161226_16161636	EPHA2	-0.467703
chr1_16162214_16162594	EPHA2	-0.467703
chr1_16173826_16174533	EFHD2	-0.436853
chr1_16173826_16174533	EPHA2	-0.465338
chr1_16173826_16174533	NBPF1	0.430302
chr1_16174612_16174865	EFHD2	-0.436853
chr1_16174612_16174865	EPHA2	-0.465338
chr1_16174612_16174865	NBPF1	0.430302
chr1_16212166_16212441	EFHD2	-0.598978
chr1_16212166_16212441	NBPF1	0.495159
chr1_16212764_16213147	EFHD2	-0.598978
chr1_16212764_16213147	NBPF1	0.495159
chr1_16302374_16302757	EPHA2	-0.502215
chr1_16302374_16302757	FBLIM1	-0.498921
chr1_16302374_16302757	SPATA21	0.51841
chr1_16339332_16339546	NECAP2	-0.458851
chr1_16470085_16470327	FBLIM1	0.479721
chr1_16470085_16470327	MFAP2	0.562936
chr1_16472136_16472350	FBLIM1	0.479721
chr1_16472136_16472350	MFAP2	0.562936
chr1_16508308_16508710	FBLIM1	0.579791
chr1_16508308_16508710	MFAP2	0.58721
chr1_16508308_16508710	NBPF1	0.400024
chr1_16510822_16511024	EPHA2	0.45939
chr1_16510822_16511024	FBLIM1	0.579791
chr1_16510822_16511024	MFAP2	0.58721
chr1_16510822_16511024	NBPF1	0.400024
chr1_16532898_16533617	SPATA21	0.429023
chr1_16563526_16563843	EPHA2	-0.473872
chr1_16563526_16563843	FBLIM1	-0.446918
chr1_16563526_16563843	SPATA21	0.473317
chr1_16678614_16679182	EPHA2	-0.428842
chr1_16678614_16679182	MFAP2	0.536622
chr1_16678614_16679182	NECAP2	0.22376
chr1_16678614_16679182	SPATA21	0.3841
chr1_16678614_16679182	SZRD1	0.28262
chr1_16693367_16694145	EPHA2	-0.406576
chr1_16693367_16694145	NECAP2	0.24918
chr1_16693367_16694145	SPATA21	0.3552
chr1_16693367_16694145	SZRD1	0.31182
chr1_16766792_16766992	EPHA2	-0.557917
chr1_16766792_16766992	FBLIM1	-0.470466
chr1_16766792_16766992	NECAP2	0.22108
chr1_16766792_16766992	SPATA21	0.437121
chr1_16766792_16766992	SZRD1	0.3055
chr1_16767062_16767424	EPHA2	-0.557917
chr1_16767062_16767424	FBLIM1	-0.470466
chr1_16767062_16767424	NECAP2	0.22108
chr1_16767062_16767424	SPATA21	0.437121
chr1_16767062_16767424	SZRD1	0.3055
chr1_16825625_16825949	EPHA2	-0.423166
chr1_16825625_16825949	MFAP2	0.523395
chr1_16825625_16825949	NBPF1	0.450504
chr1_16825625_16825949	SPATA21	0.2983
chr1_16840390_16840630	NECAP2	0.31077
chr1_16840390_16840630	SPATA21	0.3921
chr1_16861398_16861643	MFAP2	0.429386
chr1_16861701_16862066	MFAP2	0.429386
chr1_16927386_16927594	TMEM82	0.662237
chr1_16933324_16933560	NBPF1	-0.23606
chr1_16939520_16940425	NBPF1	0.35478
chr1_16950555_16950833	EPHA2	0.405762
chr1_16970951_16971652	SPATA21	0.511266
chr1_16971725_16972187	SPATA21	0.511266
chr1_16984717_16984970	NBPF1	-0.28107
chr1_17215844_17216228	MFAP2	0.36031
chr1_17215844_17216228	NBPF1	0.461065
chr1_17231181_17231823	MFAP2	0.30503
chr1_17240234_17241099	MFAP2	0.28006
chr1_17275122_17275374	EPHA2	0.409392
chr1_17275122_17275374	MFAP2	-0.35112
chr1_17275409_17275656	EPHA2	0.409392
chr1_17275409_17275656	MFAP2	-0.35112
chr1_17287220_17287495	MFAP2	0.42093
chr1_17287220_17287495	NBPF1	0.49171
chr1_17338194_17338684	SPATA21	0.43393
chr1_17380383_17380892	MFAP2	0.23943
chr1_17386133_17386377	NBPF1	0.454144
chr1_17425081_17425323	SDHB	0.39887
chr1_17452197_17452526	ARHGEF10L	-0.430124
chr1_17452197_17452526	RCC2	0.45062
chr1_17764200_17764509	ARHGEF10L	-0.519825
chr1_17764200_17764509	RCC2	0.2467
chr1_17764200_17764509	SPATA21	0.479275
chr1_17766167_17766483	ARHGEF10L	-0.519825
chr1_17766167_17766483	RCC2	0.24009
chr1_17766167_17766483	SPATA21	0.479275
chr1_17815890_17816141	NBPF1	0.517381
chr1_17866227_17866799	MFAP2	0.700512
chr1_17866227_17866799	NBPF1	0.579279
chr1_17906393_17906937	ARHGEF10L	0.20368
chr1_17906393_17906937	KLHDC7A	0.427379
chr1_18790719_18791060	AKR7A3	0.567402
chr1_18790719_18791060	AKR7L	0.42626
chr1_18791259_18791523	AKR7A3	0.567402
chr1_18791259_18791523	AKR7L	0.42626
chr1_18806957_18807444	KLHDC7A	0.41177
chr1_19227665_19227865	ALDH4A1	0.21584
chr1_19227665_19227865	MINOS1	0.415215
chr1_19228870_19229075	MINOS1	0.415215
chr1_19229204_19229573	MINOS1	0.415215
chr1_19340239_19340551	AKR7L	0.400758
chr1_19536466_19537144	MINOS1	0.449624
chr1_19577905_19578172	MINOS1	0.431163
chr1_19577905_19578172	MRTO4	0.21643
chr1_19578175_19578401	MINOS1	0.431163
chr1_19578175_19578401	MRTO4	0.21643
chr1_19600484_19600861	AKR7A3	0.24868
chr1_19600484_19600861	AKR7L	0.3721
chr1_19811867_19812557	CAPZB	0.20924
chr1_19923101_19924002	MINOS1	0.3694
chr1_20141215_20141609	AKR7L	0.449217
chr1_20141215_20141609	CAMK2N1	0.413954
chr1_20141639_20141839	AKR7L	0.449217
chr1_20141639_20141839	CAMK2N1	0.413954
chr1_20577189_20577438	AKR7L	0.410203
chr1_20577189_20577438	CAMK2N1	0.441899
chr1_20802956_20803179	CAMK2N1	0.49652
chr1_20812679_20812906	CAMK2N1	0.37811
chr1_20813081_20813313	CAMK2N1	0.49117
chr1_20834407_20834782	CDA	0.48969
chr1_20915222_20915547	CDA	0.35353
chr1_20916794_20917254	DDOST	0.23372
chr1_20931160_20931422	CDA	0.25027
chr1_20931160_20931422	SH2D5	0.424961
chr1_20939936_20940217	CDA	0.21115
chr1_20939936_20940217	DDOST	0.28607
chr1_20939936_20940217	SH2D5	0.453208
chr1_20940303_20940605	CDA	0.21115
chr1_20940303_20940605	DDOST	0.28607
chr1_20940303_20940605	SH2D5	0.453208
chr1_20987701_20988326	DDOST	0.21464
chr1_21023275_21023615	DDOST	0.38959
chr1_21059352_21059805	DDOST	0.34503
chr1_21059352_21059805	SH2D5	0.49088
chr1_21223318_21223525	CAMK2N1	0.411232
chr1_21223318_21223525	SH2D5	0.455616
chr1_21441611_21441834	CAMK2N1	0.499716
chr1_21864110_21864353	ALPL	0.451099
chr1_21864822_21865029	ALPL	0.451099
chr1_21996250_21996572	RAP1GAP	0.34446
chr1_22351471_22352090	CDC42	0.39475
chr1_22352120_22352537	CDC42	0.38683
chr1_22378973_22379923	CDC42	0.25093
chr1_22740739_22740939	RAP1GAP	0.564417
chr1_22778128_22778884	HNRNPR	0.404256
chr1_23037074_23037287	HNRNPR	0.433789
chr1_23037074_23037287	KDM1A	0.510861
chr1_23345669_23346284	CDC42	0.430454
chr1_23345669_23346284	HNRNPR	0.596795
chr1_23345669_23346284	KDM1A	0.24975
chr1_23345669_23346284	SRSF10	0.51489
chr1_23504123_23504457	HNRNPR	0.42549
chr1_23504123_23504457	KDM1A	0.410052
chr1_23504123_23504457	SRSF10	0.418069
chr1_23514163_23514504	GALE	0.456103
chr1_23514163_23514504	IL22RA1	0.524383
chr1_23670277_23670477	HNRNPR	0.33456
chr1_23670277_23670477	KDM1A	0.402974
chr1_23670611_23671312	HNRNPR	0.32302
chr1_23670611_23671312	KDM1A	0.402974
chr1_23670611_23671312	TCEA3	0.31961
chr1_23694469_23695100	HNRNPR	0.29423
chr1_23695221_23695585	HNRNPR	0.29423
chr1_23720230_23720514	ASAP3	0.23806
chr1_23720230_23720514	HNRNPR	-0.26843
chr1_23720230_23720514	IFNLR1	-0.42871
chr1_23720230_23720514	TCEA3	0.24261
chr1_23720230_23720514	ZNF436	0.530993
chr1_23750095_23750299	ASAP3	0.43853
chr1_23750095_23750299	TCEA3	0.44989
chr1_23750095_23750299	ZNF436	0.29994
chr1_23770515_23770903	ASAP3	0.36504
chr1_23770515_23770903	HNRNPR	-0.40383
chr1_23770515_23770903	SRSF10	-0.471731
chr1_23770515_23770903	TCEA3	0.3859
chr1_23805442_23805765	ASAP3	0.49913
chr1_23805442_23805765	E2F2	-0.25473
chr1_23805442_23805765	TCEA3	0.34661
chr1_23810596_23811300	ASAP3	0.30132
chr1_23810596_23811300	E2F2	-0.22787
chr1_23854635_23854838	E2F2	0.31798
chr1_23854635_23854838	ID3	-0.2816
chr1_23881187_23881610	HNRNPR	0.517115
chr1_23881187_23881610	ID3	0.23279
chr1_23881187_23881610	KDM1A	0.40259
chr1_23885778_23886170	HNRNPR	0.517115
chr1_23885778_23886170	KDM1A	0.40259
chr1_24018042_24018318	HNRNPR	0.419469
chr1_24018042_24018318	RPL11	0.35847
chr1_24069814_24070016	HNRNPR	0.477108
chr1_24069814_24070016	KDM1A	0.536711
chr1_24069814_24070016	LYPLA2	0.28092
chr1_24069814_24070016	RPL11	0.36468
chr1_24069814_24070016	SRSF10	0.430219
chr1_24070232_24070487	HNRNPR	0.477108
chr1_24070232_24070487	KDM1A	0.536711
chr1_24070232_24070487	LYPLA2	0.28092
chr1_24070232_24070487	RPL11	0.36468
chr1_24070232_24070487	SRSF10	0.430219
chr1_24104572_24105187	KDM1A	0.403776
chr1_24104572_24105187	LYPLA2	0.27853
chr1_24104572_24105187	RPL11	0.39628
chr1_24125993_24126255	FUCA1	0.38876
chr1_24125993_24126255	GALE	0.59001
chr1_24125993_24126255	HMGCL	0.32961
chr1_24125993_24126255	LYPLA2	0.3325
chr1_24126541_24127532	FUCA1	0.38876
chr1_24126541_24127532	GALE	0.62492
chr1_24126541_24127532	HMGCL	0.32961
chr1_24126541_24127532	LYPLA2	0.3325
chr1_24151538_24152027	HNRNPR	0.587445
chr1_24151538_24152027	KDM1A	0.473591
chr1_24151538_24152027	SRSF10	0.484602
chr1_24165001_24165255	ASAP3	-0.532847
chr1_24165001_24165255	CLIC4	-0.443882
chr1_24165001_24165255	LYPLA2	0.24802
chr1_24235377_24235672	SRSF10	0.29263
chr1_24285485_24286383	FUCA1	-0.21939
chr1_24285485_24286383	HNRNPR	0.441456
chr1_24285485_24286383	SRSF10	0.34761
chr1_24286409_24286609	FUCA1	-0.21939
chr1_24286409_24286609	HNRNPR	0.441456
chr1_24286409_24286609	SRSF10	0.38422
chr1_24306459_24307083	HNRNPR	0.585607
chr1_24306459_24307083	KDM1A	0.460919
chr1_24306459_24307083	SRSF10	0.41452
chr1_24446548_24447001	FUCA1	0.444308
chr1_24446548_24447001	GALE	0.406186
chr1_24446548_24447001	IFNLR1	0.24994
chr1_24446548_24447001	IL22RA1	0.5941
chr1_24477015_24477221	IFNLR1	0.26573
chr1_24477015_24477221	IL22RA1	0.415145
chr1_24513574_24513971	FUCA1	0.484803
chr1_24513574_24513971	HMGCL	0.464535
chr1_24513574_24513971	IFNLR1	0.22446
chr1_24513574_24513971	IL22RA1	0.22295
chr1_24516858_24517067	IFNLR1	0.22631
chr1_24516858_24517067	RUNX3	0.41742
chr1_24741968_24742282	RCAN3	0.22222
chr1_24828719_24828974	RCAN3	0.58427
chr1_24828719_24828974	SRSF10	0.435536
chr1_24829163_24829596	RCAN3	0.3411
chr1_24829163_24829596	SRSF10	0.435536
chr1_24894486_24894731	FUCA1	0.500061
chr1_24894486_24894731	IL22RA1	0.638082
chr1_25022175_25022418	CLIC4	0.26802
chr1_25031733_25032083	CLIC4	0.22783
chr1_25174365_25175090	RUNX3	0.22821
chr1_25348823_25349269	RUNX3	0.56187
chr1_25558775_25559204	STMN1	0.430291
chr1_25558775_25559204	SYF2	0.39029
chr1_25559597_25559909	STMN1	0.430291
chr1_25573034_25573447	SYF2	0.29641
chr1_25573475_25573695	SYF2	0.29641
chr1_25573863_25574429	SYF2	0.29641
chr1_25573863_25574429	TMEM50A	0.24183
chr1_25756517_25756897	TMEM50A	0.26117
chr1_25756952_25757637	TMEM57	0.20235
chr1_25942863_25943445	LDLRAP1	0.22175
chr1_26021601_26021801	CD52	-0.41041
chr1_26021601_26021801	CLIC4	0.462418
chr1_26021601_26021801	RPS6KA1	-0.481021
chr1_26146225_26146759	HMGN2	0.41673
chr1_26146225_26146759	STMN1	0.25711
chr1_26185719_26186129	ARID1A	0.41751
chr1_26185719_26186129	HMGN2	0.576069
chr1_26185719_26186129	STMN1	0.29845
chr1_26221883_26222130	GPN2	0.419675
chr1_26221883_26222130	SH3BGRL3	0.452166
chr1_26221883_26222130	STMN1	0.2973
chr1_26231882_26232243	ARID1A	0.499049
chr1_26231882_26232243	HMGN2	0.694005
chr1_26231882_26232243	PAFAH2	0.24591
chr1_26231882_26232243	STMN1	0.45673
chr1_26232785_26233137	ARID1A	0.499049
chr1_26232785_26233137	HMGN2	0.694005
chr1_26232785_26233137	STMN1	0.50489
chr1_26249641_26249848	ARID1A	0.497063
chr1_26249641_26249848	HMGN2	0.68289
chr1_26249641_26249848	LDLRAP1	-0.441237
chr1_26249641_26249848	STMN1	0.6006
chr1_26324503_26324907	GPN2	0.443326
chr1_26324503_26324907	HMGN2	0.462341
chr1_26324503_26324907	PAFAH2	0.20696
chr1_26324503_26324907	STMN1	0.26248
chr1_26361864_26362130	PDIK1L	0.21066
chr1_26361864_26362130	TMEM57	0.41014
chr1_26362463_26362707	PDIK1L	0.21066
chr1_26362463_26362707	TMEM57	0.41014
chr1_26437249_26438848	PDIK1L	0.28244
chr1_26551520_26552078	CD52	-0.25325
chr1_26551520_26552078	CNKSR1	0.36099
chr1_26551520_26552078	NR0B2	0.402718
chr1_26551520_26552078	SH3BGRL3	-0.23757
chr1_26560123_26561053	CD52	0.20205
chr1_26560123_26561053	GPN2	0.411428
chr1_26560123_26561053	HMGN2	0.420674
chr1_26560123_26561053	SH3BGRL3	-0.28241
chr1_26606333_26606656	CD52	0.474763
chr1_26606333_26606656	SH3BGRL3	0.28233
chr1_26632834_26633318	CD52	0.369
chr1_26632834_26633318	GPN2	0.414128
chr1_26632834_26633318	SH3BGRL3	0.21197
