RE	TG	Weight
chr1_1328236_1328860	DVL1	0.25414
chr1_1328236_1328860	PUSL1	0.25828
chr1_1334062_1335773	ANKRD65	-0.23841
chr1_1334062_1335773	AURKAIP1	0.22553
chr1_1334062_1335773	DVL1	-0.21228
chr1_1341814_1343347	ANKRD65	-0.29096
chr1_1341814_1343347	AURKAIP1	-0.20391
chr1_1341814_1343347	DVL1	-0.407818
chr1_1354311_1354643	ANKRD65	0.31699
chr1_1354311_1354643	AURKAIP1	-0.28867
chr1_1354666_1356777	ANKRD65	0.28339
chr1_1354666_1356777	AURKAIP1	-0.28867
chr1_1354666_1356777	ISG15	-0.422069
chr1_1362713_1363161	AURKAIP1	-0.27667
chr1_1362713_1363161	DVL1	-0.29082
chr1_1365632_1366176	ANKRD65	0.29304
chr1_1365632_1366176	AURKAIP1	-0.32682
chr1_1365632_1366176	CALML6	0.55474
chr1_1365632_1366176	DVL1	-0.30593
chr1_1365632_1366176	ISG15	-0.532113
chr1_1365632_1366176	MXRA8	0.24543
chr1_1365632_1366176	NADK	-0.496793
chr1_1365632_1366176	PUSL1	-0.519688
chr1_1365632_1366176	VWA1	0.20376
chr1_1368624_1369017	ANKRD65	0.30463
chr1_1368624_1369017	AURKAIP1	-0.21845
chr1_1368624_1369017	CALML6	0.55474
chr1_1368624_1369017	ISG15	-0.532113
chr1_1368624_1369017	NADK	-0.496793
chr1_1368624_1369017	PUSL1	-0.519688
chr1_1368624_1369017	VWA1	0.30068
chr1_1369721_1370095	ANKRD65	0.31176
chr1_1369721_1370095	AURKAIP1	-0.41473
chr1_1369721_1370095	CALML6	0.55474
chr1_1369721_1370095	DVL1	-0.32793
chr1_1369721_1370095	ISG15	-0.532113
chr1_1369721_1370095	MRPL20	-0.2194
chr1_1369721_1370095	NADK	-0.496793
chr1_1369721_1370095	PUSL1	-0.519688
chr1_1369721_1370095	VWA1	0.567256
chr1_1370773_1371364	ANKRD65	0.32228
chr1_1370773_1371364	CALML6	0.55474
chr1_1370773_1371364	DVL1	-0.298
chr1_1370773_1371364	ISG15	-0.532113
chr1_1370773_1371364	NADK	-0.496793
chr1_1370773_1371364	PUSL1	-0.519688
chr1_1370773_1371364	VWA1	0.567256
chr1_1376280_1376946	ANKRD65	0.46333
chr1_1376280_1376946	CALML6	0.434447
chr1_1376991_1377261	ANKRD65	0.46333
chr1_1376991_1377261	CALML6	0.434447
chr1_1377436_1378077	ANKRD65	0.36997
chr1_1387396_1388104	AURKAIP1	0.20114
chr1_1391010_1391231	ANKRD65	0.20728
chr1_1397505_1398246	AURKAIP1	0.21114
chr1_1397505_1398246	MRPL20	0.32499
chr1_1398302_1398509	AURKAIP1	0.22559
chr1_1398302_1398509	MRPL20	0.32499
chr1_1406406_1407311	ANKRD65	-0.22182
chr1_1406406_1407311	GNB1	0.44116
chr1_1406406_1407311	RER1	0.444497
chr1_1425450_1425972	SSU72	0.27381
chr1_1426185_1426604	SSU72	0.27381
chr1_1430649_1431119	SSU72	0.27541
chr1_1431422_1431779	MRPL20	0.20343
chr1_1431422_1431779	SSU72	0.22889
chr1_1440095_1440568	VWA1	0.29668
chr1_1446545_1447692	ANKRD65	-0.21628
chr1_1446545_1447692	GNB1	0.470385
chr1_1446545_1447692	SSU72	-0.24772
chr1_1446545_1447692	VWA1	0.20095
chr1_1453325_1453629	SSU72	0.30906
chr1_1453712_1454241	SSU72	0.30906
chr1_1459038_1459279	SSU72	0.31486
chr1_1462773_1463232	SSU72	0.32186
chr1_1464198_1464561	SSU72	0.28446
chr1_1464851_1465271	SSU72	0.28446
chr1_1471968_1472306	SSU72	0.27888
chr1_1474641_1476417	ISG15	-0.403124
chr1_1474641_1476417	NADK	-0.424679
chr1_1474641_1476417	PLCH2	-0.454295
chr1_1474641_1476417	PUSL1	-0.412526
chr1_1485833_1486047	SSU72	0.32484
chr1_1486343_1486800	SSU72	0.4061
chr1_1489856_1491031	PEX10	0.430389
chr1_1489856_1491031	SSU72	0.48018
chr1_1497433_1497818	SSU72	0.81342
chr1_1498044_1498539	SSU72	0.21231
chr1_1502378_1502707	SSU72	0.494933
chr1_1503365_1503677	SSU72	0.494933
chr1_1509209_1510948	DVL1	-0.456006
chr1_1509209_1510948	GNB1	0.452296
chr1_1509209_1510948	NADK	-0.401597
chr1_1509209_1510948	PUSL1	-0.420892
chr1_1509209_1510948	SSU72	-0.24846
chr1_1518667_1518892	SSU72	0.23819
chr1_1525231_1525464	SLC35E2B	-0.22564
chr1_1525231_1525464	SSU72	0.27228
chr1_1526263_1526592	SLC35E2B	-0.22857
chr1_1526263_1526592	SSU72	0.38577
chr1_1536311_1536689	SLC35E2B	-0.24163
chr1_1550428_1551898	SLC35E2B	0.28482
chr1_1552292_1552572	SLC35E2B	-0.20587
chr1_1552292_1552572	SSU72	0.23016
chr1_1565548_1565867	AURKAIP1	-0.477384
chr1_1565548_1565867	CALML6	0.472164
chr1_1565548_1565867	DVL1	-0.516582
chr1_1565548_1565867	NADK	-0.52694
chr1_1565548_1565867	PEX10	-0.423022
chr1_1565548_1565867	PUSL1	-0.555753
chr1_1565548_1565867	SLC35E2B	0.41197
chr1_1566016_1566313	AURKAIP1	-0.477384
chr1_1566016_1566313	CALML6	0.472164
chr1_1566016_1566313	DVL1	-0.516582
chr1_1566016_1566313	NADK	-0.52694
chr1_1566016_1566313	PEX10	-0.423022
chr1_1566016_1566313	PUSL1	-0.555753
chr1_1566016_1566313	SLC35E2B	0.30526
chr1_1566016_1566313	SSU72	-0.27404
chr1_1566336_1567803	AURKAIP1	-0.477384
chr1_1566336_1567803	CALML6	0.472164
chr1_1566336_1567803	DVL1	-0.516582
chr1_1566336_1567803	NADK	-0.52694
chr1_1566336_1567803	PEX10	-0.423022
chr1_1566336_1567803	PUSL1	-0.555753
chr1_1566336_1567803	SLC35E2B	0.30526
chr1_1566336_1567803	SSU72	-0.33296
chr1_1590301_1590785	SLC35E2B	0.21333
chr1_1596496_1597758	NADK	0.25582
chr1_1600918_1601664	NADK	0.21488
chr1_1600918_1601664	SSU72	0.38458
chr1_1602431_1603394	NADK	0.20686
chr1_1602431_1603394	SSU72	0.29976
chr1_1603804_1604201	NADK	0.34374
chr1_1603804_1604201	SSU72	0.29976
chr1_1609226_1610602	NADK	0.21734
chr1_1609226_1610602	SLC35E2B	0.29844
chr1_1611832_1612036	NADK	0.3516
chr1_1614623_1614875	NADK	0.30187
chr1_1615014_1615714	NADK	0.21045
chr1_1616861_1617283	ISG15	0.403509
chr1_1616861_1617283	SLC35E2B	-0.22272
chr1_1619379_1619720	NADK	0.32096
chr1_1663798_1664298	NADK	0.27199
chr1_1680105_1680620	NADK	0.40218
chr1_1680105_1680620	SLC35E2B	-0.32563
chr1_1684508_1685495	NADK	0.34277
chr1_1684508_1685495	SLC35E2B	-0.30751
chr1_1690086_1690691	NADK	0.37856
chr1_1709092_1709307	NADK	-0.22384
chr1_1709358_1710689	NADK	-0.22384
chr1_1713585_1714366	NADK	0.21836
chr1_1719502_1720133	NADK	0.22764
chr1_1720522_1720760	NADK	0.22764
chr1_1720522_1720760	SLC35E2B	-0.20467
chr1_1724677_1725075	GNB1	-0.32919
chr1_1724677_1725075	NADK	0.20477
chr1_1730822_1731579	NADK	0.25681
chr1_1744056_1744316	GNB1	-0.227
chr1_1744056_1744316	NADK	0.25263
chr1_1744339_1744539	GNB1	-0.227
chr1_1744339_1744539	NADK	0.25263
chr1_1757963_1758518	CALML6	-0.27715
chr1_1757963_1758518	GNB1	0.31917
chr1_1757963_1758518	NADK	-0.28649
chr1_1758568_1759273	GNB1	0.41033
chr1_1758568_1759273	NADK	-0.28649
chr1_1763680_1763942	NADK	0.21556
chr1_1764326_1764626	NADK	0.28393
chr1_1764820_1765807	GNB1	0.24281
chr1_1764820_1765807	NADK	0.28393
chr1_1772947_1773186	GNB1	0.20763
chr1_1773228_1773446	CALML6	0.21977
chr1_1773228_1773446	GNB1	0.20763
chr1_1774287_1774589	CALML6	0.30449
chr1_1774287_1774589	GNB1	-0.20768
chr1_1778620_1778856	CALML6	0.6048
chr1_1779290_1779508	CALML6	0.606954
chr1_1779290_1779508	NADK	-0.33198
chr1_1784594_1784812	GNB1	0.2031
chr1_1785183_1785604	GNB1	0.2031
chr1_1787131_1787398	CALML6	-0.27676
chr1_1788789_1789113	GNB1	-0.20148
chr1_1789878_1790448	CALML6	0.23899
chr1_1789878_1790448	GNB1	0.37589
chr1_1803843_1804062	CALML6	-0.29467
chr1_1803843_1804062	GNB1	-0.24861
chr1_1805199_1805659	CALML6	-0.20186
chr1_1812593_1812797	CALML6	-0.29124
chr1_1813113_1813597	CALML6	-0.29124
chr1_1814964_1815321	CALML6	-0.32567
chr1_1821290_1823457	ANKRD65	-0.40161
chr1_1821290_1823457	CALML6	0.22244
chr1_1821290_1823457	FAM213B	0.436234
chr1_1821290_1823457	GNB1	0.25735
chr1_1823906_1824357	ANKRD65	-0.40161
chr1_1823906_1824357	CALML6	-0.21435
chr1_1823906_1824357	FAM213B	0.436234
chr1_1826183_1826401	ANKRD65	-0.40161
chr1_1826183_1826401	FAM213B	0.436234
chr1_1832717_1833012	CALML6	-0.27537
chr1_1832717_1833012	GNB1	-0.38603
chr1_1833231_1833470	CALML6	-0.27537
chr1_1833231_1833470	GNB1	-0.38603
chr1_1837655_1838050	GNB1	0.38552
chr1_1841141_1841426	CALML6	0.3014
chr1_1850376_1851577	GNB1	-0.52992
chr1_1859168_1859612	GNB1	-0.46131
chr1_1859721_1860646	GNB1	-0.4427
chr1_1875412_1875924	GABRD	0.2363
chr1_1875412_1875924	GNB1	0.23557
chr1_1875412_1875924	PRKCZ	0.443901
chr1_1877800_1878576	CALML6	0.25747
chr1_1877800_1878576	GABRD	0.45785
chr1_1877800_1878576	GNB1	-0.24316
chr1_1878736_1879287	CALML6	-0.23525
chr1_1878736_1879287	GABRD	0.45785
chr1_1878736_1879287	GNB1	-0.24316
chr1_1887092_1887310	CALML6	-0.30126
chr1_1887092_1887310	GABRD	0.35916
chr1_1891072_1892384	CALML6	-0.21735
chr1_1891072_1892384	GABRD	0.28983
chr1_1891072_1892384	GNB1	0.33323
chr1_1891072_1892384	RER1	0.407216
chr1_1896884_1897249	CALML6	-0.26868
chr1_1902048_1902254	CALML6	-0.2356
chr1_1908682_1908984	CALML6	-0.34357
chr1_1914215_1915040	CALML6	-0.257
chr1_1914215_1915040	GNB1	-0.23518
chr1_1914215_1915040	PRKCZ	0.25867
chr1_1916673_1917355	CALML6	-0.27078
chr1_1916673_1917355	GNB1	-0.32158
chr1_1916673_1917355	PRKCZ	0.21672
chr1_1921705_1922035	AURKAIP1	-0.496533
chr1_1921705_1922035	CALML6	0.2193
chr1_1921705_1922035	DVL1	-0.462513
chr1_1921705_1922035	GABRD	0.40597
chr1_1921705_1922035	ISG15	-0.487888
chr1_1921705_1922035	NADK	-0.429629
chr1_1921705_1922035	PUSL1	-0.575755
chr1_1922196_1922448	AURKAIP1	-0.496533
chr1_1922196_1922448	CALML6	0.2193
chr1_1922196_1922448	DVL1	-0.462513
chr1_1922196_1922448	GABRD	0.50966
chr1_1922196_1922448	ISG15	-0.487888
chr1_1922196_1922448	NADK	-0.429629
chr1_1922196_1922448	PUSL1	-0.575755
chr1_1927795_1928020	GABRD	0.32264
chr1_1934522_1935670	GABRD	0.30738
chr1_1940746_1941580	CALML6	-0.3238
chr1_1950605_1950936	GABRD	0.29576
chr1_1974273_1974737	PRKCZ	0.33028
chr1_1976187_1976724	PUSL1	-0.416646
chr1_1977961_1978187	PRKCZ	0.37155
chr1_1980879_1981191	PRKCZ	0.30157
chr1_1981217_1982308	PRKCZ	0.28139
chr1_1991059_1992616	PRKCZ	0.20752
chr1_1992834_1993124	PRKCZ	0.26184
chr1_2001512_2001712	MXRA8	0.415692
chr1_2004689_2005802	GABRD	-0.22211
chr1_2004689_2005802	MXRA8	0.415692
chr1_2004689_2005802	PRKCZ	0.23965
chr1_2006389_2007369	PRKCZ	0.20038
chr1_2015715_2016149	PRKCZ	0.21835
chr1_2016618_2016961	GABRD	0.23825
chr1_2016618_2016961	PRKCZ	0.21275
chr1_2019917_2020245	MXRA8	0.415583
chr1_2023131_2023348	FAM213B	0.412534
chr1_2023131_2023348	PRKCZ	0.3948
chr1_2025269_2025726	GABRD	-0.21891
chr1_2025269_2025726	PRKCZ	0.27749
chr1_2029856_2030070	PRKCZ	0.23324
chr1_2030598_2031282	PRKCZ	0.23324
chr1_2031675_2031974	PRKCZ	0.24955
chr1_2036008_2036810	GABRD	0.31188
chr1_2036008_2036810	PRKCZ	0.592537
chr1_2039836_2040404	PRKCZ	0.28288
chr1_2043300_2043508	PRKCZ	0.28382
chr1_2058616_2059311	PRKCZ	0.23751
chr1_2063729_2064004	DVL1	-0.443351
chr1_2063729_2064004	FAM213B	0.455816
chr1_2063729_2064004	GNB1	0.600511
chr1_2064454_2065214	DVL1	-0.443351
chr1_2064454_2065214	FAM213B	0.455816
chr1_2064454_2065214	GNB1	0.600511
chr1_2064454_2065214	SKI	0.34476
chr1_2071242_2071803	DVL1	-0.443351
chr1_2071242_2071803	FAM213B	0.455816
chr1_2071242_2071803	GNB1	0.600511
chr1_2072469_2072777	DVL1	-0.443351
chr1_2072469_2072777	FAM213B	0.455816
chr1_2072469_2072777	GNB1	0.600511
chr1_2089330_2090131	SKI	0.27451
chr1_2091551_2092153	SKI	-0.2645
chr1_2092317_2092578	SKI	-0.2645
chr1_2105728_2106520	CALML6	0.554458
chr1_2105728_2106520	SKI	0.39152
chr1_2125966_2127017	NADK	-0.454122
chr1_2125966_2127017	PUSL1	-0.468552
chr1_2135740_2137153	CALML6	0.421947
chr1_2135740_2137153	MXRA8	0.407412
chr1_2135740_2137153	NADK	-0.442924
chr1_2135740_2137153	PUSL1	-0.412685
chr1_2135740_2137153	SKI	0.39923
chr1_2143694_2144928	CALML6	0.428246
chr1_2143694_2144928	MXRA8	0.447714
chr1_2143694_2144928	NADK	-0.520665
chr1_2143694_2144928	PUSL1	-0.52917
chr1_2143694_2144928	SKI	0.21947
chr1_2145304_2146051	CALML6	0.428246
chr1_2145304_2146051	MXRA8	0.447714
chr1_2145304_2146051	NADK	-0.520665
chr1_2145304_2146051	PUSL1	-0.52917
chr1_2145304_2146051	SKI	0.45815
chr1_2146395_2146600	CALML6	0.428246
chr1_2146395_2146600	MXRA8	0.447714
chr1_2146395_2146600	NADK	-0.520665
chr1_2146395_2146600	PUSL1	-0.52917
chr1_2146395_2146600	SKI	0.29992
chr1_2180952_2181172	SKI	0.21496
chr1_2184941_2185249	MXRA8	-0.425583
chr1_2187464_2187891	MXRA8	-0.425583
chr1_2187961_2189049	MXRA8	-0.425583
chr1_2187961_2189049	SKI	0.37694
chr1_2191110_2191811	MXRA8	-0.425583
chr1_2198097_2198335	CALML6	0.630296
chr1_2198097_2198335	SKI	0.24267
chr1_2198871_2199123	CALML6	0.630296
chr1_2198871_2199123	SKI	0.39424
chr1_2200784_2201067	AURKAIP1	-0.533216
chr1_2200784_2201067	DVL1	-0.574847
chr1_2200784_2201067	GNB1	0.423912
chr1_2200784_2201067	MXRA8	0.500288
chr1_2200784_2201067	NADK	-0.614008
chr1_2200784_2201067	PUSL1	-0.660875
chr1_2200784_2201067	SKI	0.23712
chr1_2201530_2202098	AURKAIP1	-0.533216
chr1_2201530_2202098	DVL1	-0.574847
chr1_2201530_2202098	GNB1	0.423912
chr1_2201530_2202098	MXRA8	0.500288
chr1_2201530_2202098	NADK	-0.614008
chr1_2201530_2202098	PUSL1	-0.660875
chr1_2202217_2202447	AURKAIP1	-0.533216
chr1_2202217_2202447	DVL1	-0.574847
chr1_2202217_2202447	GNB1	0.423912
chr1_2202217_2202447	MXRA8	0.500288
chr1_2202217_2202447	NADK	-0.614008
chr1_2202217_2202447	PUSL1	-0.660875
chr1_2202217_2202447	SKI	0.21437
chr1_2204372_2204609	AURKAIP1	-0.533216
chr1_2204372_2204609	DVL1	-0.574847
chr1_2204372_2204609	GNB1	0.423912
chr1_2204372_2204609	MXRA8	0.500288
chr1_2204372_2204609	NADK	-0.614008
chr1_2204372_2204609	PUSL1	-0.660875
chr1_2204848_2205086	AURKAIP1	-0.533216
chr1_2204848_2205086	DVL1	-0.574847
chr1_2204848_2205086	GNB1	0.423912
chr1_2204848_2205086	MXRA8	0.500288
chr1_2204848_2205086	NADK	-0.614008
chr1_2204848_2205086	PUSL1	-0.660875
chr1_2207257_2207832	AURKAIP1	-0.533216
chr1_2207257_2207832	DVL1	-0.574847
chr1_2207257_2207832	GNB1	0.423912
chr1_2207257_2207832	MXRA8	0.500288
chr1_2207257_2207832	NADK	-0.614008
chr1_2207257_2207832	PUSL1	-0.660875
chr1_2209579_2209993	AURKAIP1	-0.533216
chr1_2209579_2209993	DVL1	-0.574847
chr1_2209579_2209993	GNB1	0.423912
chr1_2209579_2209993	MXRA8	0.500288
chr1_2209579_2209993	NADK	-0.614008
chr1_2209579_2209993	PUSL1	-0.660875
chr1_2209579_2209993	SKI	0.29631
chr1_2210739_2211033	AURKAIP1	-0.533216
chr1_2210739_2211033	DVL1	-0.574847
chr1_2210739_2211033	GNB1	0.423912
chr1_2210739_2211033	MXRA8	0.500288
chr1_2210739_2211033	NADK	-0.614008
chr1_2210739_2211033	PUSL1	-0.660875
chr1_2210739_2211033	SKI	0.26148
chr1_2222072_2222601	RER1	0.2002
chr1_2228126_2228406	CALML6	0.752627
chr1_2228126_2228406	RER1	-0.27732
chr1_2228126_2228406	SKI	0.34398
chr1_2230621_2231008	MXRA8	-0.436476
chr1_2230621_2231008	VWA1	-0.447715
chr1_2232359_2232826	MXRA8	-0.436476
