RE	TG	Weight
chr1_1369740_1369978	ANKRD65	0.31176
chr1_1369740_1369978	ATAD3A	-0.37903
chr1_1369740_1369978	AURKAIP1	-0.41473
chr1_1369740_1369978	DVL1	-0.32793
chr1_1369740_1369978	MMP23B	0.458698
chr1_1369740_1369978	MRPL20	-0.2194
chr1_1369740_1369978	NADK	-0.496793
chr1_1369740_1369978	VWA1	0.567256
chr1_1377317_1377519	ANKRD65	0.46333
chr1_1377807_1378035	ANKRD65	0.36997
chr1_1406761_1407250	ANKRD65	-0.22182
chr1_1406761_1407250	GNB1	0.44116
chr1_1406761_1407250	RER1	0.444497
chr1_1412658_1412928	SSU72	0.26209
chr1_1430852_1431391	SSU72	0.22889
chr1_1437062_1437273	SSU72	0.23822
chr1_1440095_1440585	VWA1	0.29668
chr1_1446842_1447687	ANKRD65	-0.21628
chr1_1446842_1447687	GNB1	0.470385
chr1_1446842_1447687	SSU72	-0.24772
chr1_1446842_1447687	VWA1	0.20095
chr1_1472165_1472367	SSU72	0.27888
chr1_1475893_1476149	NADK	-0.424679
chr1_1503441_1503660	ATAD3A	0.38808
chr1_1503441_1503660	SSU72	0.494933
chr1_1509746_1510872	DVL1	-0.456006
chr1_1509746_1510872	GNB1	0.452296
chr1_1509746_1510872	NADK	-0.401597
chr1_1509746_1510872	SSU72	-0.24846
chr1_1529167_1529869	SSU72	0.24166
chr1_1550465_1551338	SLC35E2B	0.28482
chr1_1565656_1566071	AURKAIP1	-0.477384
chr1_1565656_1566071	DVL1	-0.516582
chr1_1565656_1566071	NADK	-0.52694
chr1_1565656_1566071	SLC35E2B	0.41197
chr1_1566366_1566625	AURKAIP1	-0.477384
chr1_1566366_1566625	DVL1	-0.516582
chr1_1566366_1566625	MMP23B	0.32733
chr1_1566366_1566625	NADK	-0.52694
chr1_1566366_1566625	SLC35E2B	0.30526
chr1_1566366_1566625	SSU72	-0.27404
chr1_1566752_1567125	AURKAIP1	-0.477384
chr1_1566752_1567125	DVL1	-0.516582
chr1_1566752_1567125	MMP23B	0.32733
chr1_1566752_1567125	NADK	-0.52694
chr1_1566752_1567125	SLC35E2B	0.30526
chr1_1566752_1567125	SSU72	-0.27404
chr1_1571968_1572502	MMP23B	0.22224
chr1_1590245_1590836	SLC35E2B	0.21333
chr1_1594321_1594542	NADK	0.22134
chr1_1600979_1601192	NADK	0.21488
chr1_1600979_1601192	SSU72	0.7921
chr1_1609949_1610163	NADK	0.21734
chr1_1609949_1610163	SLC35E2B	0.29844
chr1_1611740_1612122	NADK	0.2105
chr1_1635239_1635441	NADK	0.38839
chr1_1635239_1635441	SLC35E2B	-0.26968
chr1_1680218_1680460	NADK	0.40218
chr1_1680218_1680460	SLC35E2B	-0.32563
chr1_1684202_1684455	SLC35E2B	-0.2846
chr1_1711390_1711590	NADK	0.23806
chr1_1711857_1712126	NADK	0.23806
chr1_1758573_1758774	GNB1	0.41033
chr1_1758573_1758774	NADK	-0.28649
chr1_1764402_1764619	NADK	0.28393
chr1_1790078_1790413	GNB1	0.37589
chr1_1790510_1790827	GNB1	0.31192
chr1_1821577_1821830	ANKRD65	-0.40161
chr1_1822405_1823234	ANKRD65	-0.40161
chr1_1822405_1823234	GNB1	0.25735
chr1_1837719_1837981	GNB1	0.38552
chr1_1850644_1851315	GNB1	0.26112
chr1_1861414_1861842	GNB1	-0.3473
chr1_1861855_1862055	GNB1	-0.25989
chr1_1870036_1870274	GNB1	-0.3652
chr1_1875486_1875691	GNB1	0.23557
chr1_1891539_1891755	GNB1	0.33323
chr1_1891539_1891755	RER1	0.407216
chr1_1895312_1895593	GNB1	-0.2864
chr1_1920581_1920843	AURKAIP1	-0.496533
chr1_1920581_1920843	DVL1	-0.462513
chr1_1920581_1920843	NADK	-0.429629
chr1_2019798_2020240	MXRA8	0.415583
chr1_2063699_2063972	DVL1	-0.443351
chr1_2063699_2063972	GNB1	0.600511
chr1_2064419_2065216	DVL1	-0.443351
chr1_2064419_2065216	GNB1	0.600511
chr1_2064419_2065216	SKI	0.34476
chr1_2066942_2067180	DVL1	-0.443351
chr1_2066942_2067180	GNB1	0.600511
chr1_2066942_2067180	SKI	0.25279
chr1_2071285_2071491	DVL1	-0.443351
chr1_2071285_2071491	GNB1	0.600511
chr1_2106092_2106300	SKI	0.39152
chr1_2126174_2126912	NADK	-0.454122
chr1_2130485_2131144	SKI	0.38878
chr1_2135845_2137011	MXRA8	0.407412
chr1_2135845_2137011	NADK	-0.442924
chr1_2135845_2137011	SKI	0.39923
chr1_2143902_2144392	MXRA8	0.447714
chr1_2143902_2144392	NADK	-0.520665
chr1_2143902_2144392	SKI	0.21947
chr1_2145356_2145790	MXRA8	0.447714
chr1_2145356_2145790	NADK	-0.520665
chr1_2145356_2145790	SKI	0.45815
chr1_2163131_2163606	SKI	0.20657
chr1_2188721_2189001	MXRA8	-0.425583
chr1_2188721_2189001	SKI	0.37694
chr1_2209382_2209748	AURKAIP1	-0.533216
chr1_2209382_2209748	DVL1	-0.574847
chr1_2209382_2209748	GNB1	0.423912
chr1_2209382_2209748	MXRA8	0.500288
chr1_2209382_2209748	NADK	-0.614008
chr1_2209382_2209748	SKI	0.29631
chr1_2210732_2211155	AURKAIP1	-0.533216
chr1_2210732_2211155	DVL1	-0.574847
chr1_2210732_2211155	GNB1	0.423912
chr1_2210732_2211155	MXRA8	0.500288
chr1_2210732_2211155	NADK	-0.614008
chr1_2210732_2211155	SKI	0.23058
chr1_2221957_2222507	RER1	0.2002
chr1_2230693_2230906	MXRA8	-0.436476
chr1_2230693_2230906	VWA1	-0.447715
chr1_2232384_2232785	MXRA8	-0.436476
chr1_2232384_2232785	VWA1	-0.447715
chr1_2242937_2243140	AURKAIP1	-0.432469
chr1_2242937_2243140	MMP23B	0.456053
chr1_2242937_2243140	NADK	-0.577618
chr1_2242937_2243140	SKI	0.32311
chr1_2244455_2244737	AURKAIP1	-0.432469
chr1_2244455_2244737	MMP23B	0.456053
chr1_2244455_2244737	NADK	-0.577618
chr1_2244455_2244737	RER1	-0.29382
chr1_2244455_2244737	SKI	0.42204
chr1_2253648_2254036	ATAD3A	-0.426283
chr1_2253648_2254036	AURKAIP1	-0.464202
chr1_2253648_2254036	DVL1	-0.414407
chr1_2253648_2254036	MMP23B	0.454941
chr1_2253648_2254036	NADK	-0.618988
chr1_2253648_2254036	SKI	0.4102
chr1_2254055_2254297	ATAD3A	-0.426283
chr1_2254055_2254297	AURKAIP1	-0.464202
chr1_2254055_2254297	DVL1	-0.414407
chr1_2254055_2254297	MMP23B	0.454941
chr1_2254055_2254297	NADK	-0.618988
chr1_2254055_2254297	RER1	-0.25063
chr1_2254055_2254297	SKI	0.37578
chr1_2313224_2313478	RER1	0.34198
chr1_2322812_2323348	RER1	0.31885
chr1_2343862_2344468	RER1	0.31161
chr1_2562979_2563179	TPRG1L	0.452753
chr1_3540837_3541657	TPRG1L	0.37049
chr1_3688959_3689316	DFFB	0.29033
chr1_3773623_3774370	DFFB	0.26923
chr1_3816538_3818119	DFFB	0.435
chr1_3841003_3841355	DFFB	-0.37567
chr1_5957322_5957649	KLHL21	-0.40273
chr1_6051826_6052953	RPL22	0.407006
chr1_6158523_6158784	GPR153	0.402017
chr1_6172033_6172394	RPL22	-0.42505
chr1_6175536_6175870	RPL22	-0.44188
chr1_6181238_6181445	RPL22	-0.54648
chr1_6181623_6181992	RPL22	-0.58577
chr1_6217304_6217573	HES2	0.419044
chr1_6217304_6217573	RPL22	-0.44116
chr1_6241478_6241701	RPL22	0.35049
chr1_6259416_6259966	RPL22	0.44556
chr1_6260128_6260382	RPL22	0.44556
chr1_6265155_6265480	RPL22	0.28765
chr1_6265820_6266079	RPL22	0.30818
chr1_6282736_6282984	RPL22	0.23283
chr1_6295672_6296414	RPL22	0.38864
chr1_6306793_6307038	CAMTA1	-0.41622
chr1_6306793_6307038	RPL22	0.459707
chr1_6320036_6320277	CAMTA1	-0.419145
chr1_6320036_6320277	GPR153	0.412147
chr1_6320036_6320277	RPL22	0.50613
chr1_6336422_6336673	RPL22	0.32066
chr1_6341127_6341439	GPR153	0.21282
chr1_6341127_6341439	RPL22	-0.21017
chr1_6362226_6362527	GPR153	0.405805
chr1_6362226_6362527	HES2	0.498126
chr1_6418874_6419234	ACOT7	0.24332
chr1_6418874_6419234	KLHL21	-0.553151
chr1_6419553_6420035	KLHL21	-0.553151
chr1_6420248_6420535	KLHL21	-0.553151
chr1_6427526_6428023	ACOT7	0.33856
chr1_6427526_6428023	HES2	0.27556
chr1_6428501_6428848	ACOT7	0.33856
chr1_6428501_6428848	HES2	0.30423
chr1_6430175_6430387	ACOT7	0.42477
chr1_6445380_6446013	ACOT7	0.36368
chr1_6445380_6446013	HES2	0.29797
chr1_6453182_6454383	RPL22	0.496813
chr1_6535621_6535851	KLHL21	-0.521089
chr1_6546592_6546854	KLHL21	-0.632792
chr1_6546592_6546854	RPL22	0.491462
chr1_6579986_6580260	KLHL21	-0.26705
chr1_6614234_6614852	CAMTA1	-0.418191
chr1_6614234_6614852	KLHL21	-0.23299
chr1_6614234_6614852	RPL22	0.533514
chr1_6615313_6615552	CAMTA1	-0.418191
chr1_6615313_6615552	RPL22	0.533514
chr1_6624145_6624376	KLHL21	0.33174
chr1_6631349_6631559	KLHL21	0.41003
chr1_6651408_6651619	KLHL21	0.587005
chr1_6651408_6651619	RPL22	-0.400813
chr1_6660977_6661579	KLHL21	0.28795
chr1_6694686_6694965	KLHL21	0.36829
chr1_6742644_6743001	KLHL21	0.23455
chr1_6756391_6756593	CAMTA1	0.20983
chr1_6761583_6762110	CAMTA1	-0.32952
chr1_6761583_6762110	RPL22	0.429202
chr1_6766605_6766835	CAMTA1	0.31086
chr1_6767101_6767338	CAMTA1	0.31086
chr1_6767981_6768186	CAMTA1	0.33727
chr1_6778429_6778658	CAMTA1	0.22353
chr1_6780114_6780319	CAMTA1	-0.25343
chr1_6844298_6845624	CAMTA1	-0.2261
chr1_6862432_6862664	CAMTA1	0.29928
chr1_6870083_6870356	CAMTA1	0.324
chr1_6902016_6902384	CAMTA1	0.29489
chr1_6915862_6916103	CAMTA1	0.27221
chr1_6945803_6946030	KLHL21	-0.497853
chr1_7130525_7130799	ERRFI1	-0.463627
chr1_7130525_7130799	KLHL21	-0.41382
chr1_7130525_7130799	PER3	-0.482215
chr1_7130525_7130799	RPL22	0.546563
chr1_7177583_7177997	ACOT7	0.478165
chr1_7327580_7327848	ACOT7	0.477895
chr1_7538993_7539254	KLHL21	-0.417235
chr1_7727642_7727883	ERRFI1	-0.433163
chr1_7729569_7729801	ERRFI1	-0.433163
chr1_7792239_7792439	PER3	0.34152
chr1_7811253_7811481	PER3	0.21998
chr1_7812944_7813245	ERRFI1	-0.458192
chr1_7812944_7813245	PER3	-0.41833
chr1_7830772_7831828	ERRFI1	-0.454589
chr1_7830772_7831828	PER3	-0.25455
chr1_7843444_7844548	PER3	0.2023
chr1_7844699_7844917	PER3	0.2023
chr1_7855132_7855771	PER3	0.38196
chr1_7864554_7864798	PER3	0.38999
chr1_7884761_7884971	PER3	0.20331
chr1_7887161_7887787	ERRFI1	-0.416433
chr1_7910885_7911273	PER3	0.23073
chr1_7916463_7916719	PER3	0.33925
chr1_7954445_7954797	PARK7	-0.32043
chr1_7959801_7960006	PARK7	-0.30028
chr1_7962681_7963060	ERRFI1	-0.548538
chr1_7962681_7963060	PARK7	-0.22509
chr1_7973190_7973439	PARK7	-0.32475
chr1_7994916_7995169	ERRFI1	0.21131
chr1_7994916_7995169	PARK7	-0.33769
chr1_7995459_7995703	ERRFI1	0.26703
chr1_7995459_7995703	PARK7	-0.33769
chr1_8002237_8002771	ERRFI1	-0.496508
chr1_8002237_8002771	PARK7	0.23772
chr1_8013930_8014723	ERRFI1	-0.520563
chr1_8013930_8014723	PARK7	0.25957
chr1_8021213_8022209	ERRFI1	-0.441742
chr1_8021213_8022209	PARK7	0.21085
chr1_8035343_8035641	ERRFI1	0.25982
chr1_8037078_8037300	ERRFI1	0.38463
chr1_8040510_8040729	ERRFI1	0.35201
chr1_8040510_8040729	PARK7	-0.37625
chr1_8042377_8042651	ERRFI1	-0.49122
chr1_8042377_8042651	PARK7	0.2942
chr1_8056851_8057052	ERRFI1	0.43466
chr1_8064183_8064563	ERRFI1	0.29302
chr1_8064767_8065596	ERRFI1	0.29302
chr1_8085687_8087649	PARK7	0.31281
chr1_8093991_8094191	PARK7	-0.31078
chr1_8095322_8095529	ERRFI1	0.30094
chr1_8111143_8111431	ERRFI1	0.30262
chr1_8111143_8111431	PARK7	-0.39315
chr1_8111763_8111991	ERRFI1	0.39621
chr1_8111763_8111991	PARK7	-0.31178
chr1_8116783_8117090	ERRFI1	0.27459
chr1_8116783_8117090	PARK7	-0.33146
chr1_8121293_8121603	ERRFI1	0.36104
chr1_8126218_8126478	ERRFI1	0.33113
chr1_8229884_8230085	PER3	-0.474549
chr1_8230174_8230374	PER3	-0.474549
chr1_8249955_8250308	ENO1	-0.423585
chr1_8257813_8258077	ERRFI1	0.447574
chr1_8262198_8262984	ERRFI1	0.595044
chr1_8301539_8301887	PARK7	-0.549306
chr1_8319133_8320052	ERRFI1	0.46686
chr1_8439027_8439273	ENO1	-0.494324
chr1_8499003_8499494	ERRFI1	-0.521721
chr1_8499003_8499494	SPSB1	-0.51009
chr1_8508974_8509265	SPSB1	-0.410841
chr1_8515781_8516207	SPSB1	-0.432816
chr1_8523176_8523716	SPSB1	-0.478312
chr1_8525837_8526080	SPSB1	-0.478312
chr1_8570130_8570503	ERRFI1	-0.471503
chr1_8570130_8570503	SPSB1	-0.410825
chr1_8577936_8578201	ERRFI1	-0.473026
chr1_8577936_8578201	SPSB1	-0.561441
chr1_8585393_8586327	ERRFI1	-0.574842
chr1_8585393_8586327	SPSB1	-0.560811
chr1_8587680_8587952	ERRFI1	-0.574842
chr1_8587680_8587952	SPSB1	-0.560811
chr1_8658100_8658687	SLC25A33	-0.511476
chr1_8658100_8658687	SPSB1	-0.475331
chr1_8658985_8659202	SLC25A33	-0.511476
chr1_8658985_8659202	SPSB1	-0.475331
chr1_8689348_8689775	ENO1	0.402385
chr1_8720459_8720799	ERRFI1	-0.436293
chr1_8720459_8720799	PER3	-0.417773
chr1_8720459_8720799	SPSB1	-0.401389
chr1_8721284_8721533	ERRFI1	-0.436293
chr1_8721284_8721533	PER3	-0.417773
chr1_8721284_8721533	SPSB1	-0.401389
chr1_8724139_8724386	ERRFI1	-0.436293
chr1_8724139_8724386	PER3	-0.417773
chr1_8724139_8724386	SPSB1	-0.401389
chr1_8731383_8731598	ERRFI1	-0.436293
chr1_8731383_8731598	PER3	-0.417773
chr1_8731383_8731598	SPSB1	-0.401389
chr1_8746991_8747518	SLC25A33	-0.40351
chr1_8761616_8761829	ERRFI1	-0.518134
chr1_8761616_8761829	PER3	-0.414393
chr1_8761616_8761829	SPSB1	-0.554685
chr1_8762947_8763797	ERRFI1	-0.518134
chr1_8762947_8763797	PER3	-0.414393
chr1_8762947_8763797	SPSB1	-0.554685
chr1_8871817_8872166	ENO1	0.23489
chr1_8876900_8878288	ENO1	-0.21354
chr1_8876900_8878288	ERRFI1	-0.552016
chr1_8876900_8878288	SPSB1	-0.628853
chr1_8882728_8883019	ENO1	0.34576
chr1_8904640_8904870	ENO1	-0.24966
chr1_8933647_8933930	ENO1	0.50596
chr1_8949273_8949491	ENO1	-0.21599
chr1_8950029_8950358	ENO1	0.20362
chr1_8960044_8960295	ENO1	0.2105
chr1_8960044_8960295	PIK3CD	0.511799
chr1_8963864_8964190	ENO1	0.484251
chr1_9065190_9065437	ENO1	0.474459
chr1_9182176_9182431	PIK3CD	0.461028
chr1_9203234_9203668	PIK3CD	0.413345
chr1_9211044_9211288	LZIC	0.45
chr1_9211044_9211288	PIK3CD	-0.406395
chr1_9211044_9211288	SLC25A33	-0.447665
chr1_9256556_9256799	SPSB1	-0.23933
chr1_9261343_9261733	CLSTN1	0.442504
chr1_9261343_9261733	SPSB1	-0.25264
chr1_9261890_9262092	CLSTN1	0.442504
chr1_9261890_9262092	SPSB1	-0.2731
chr1_9269759_9269983	H6PD	0.24214
chr1_9269759_9269983	SPSB1	0.23623
chr1_9275295_9275495	H6PD	0.22122
chr1_9275295_9275495	SPSB1	0.3138
chr1_9276331_9276593	H6PD	0.30225
chr1_9276331_9276593	SPSB1	0.39613
chr1_9293152_9293726	H6PD	0.39447
chr1_9293152_9293726	SPSB1	0.28153
chr1_9294263_9295453	SPSB1	-0.34083
chr1_9299746_9300146	CLSTN1	-0.417488
chr1_9299746_9300146	ENO1	-0.459213
chr1_9299746_9300146	H6PD	0.21273
chr1_9302549_9302930	CLSTN1	-0.417488
chr1_9302549_9302930	ENO1	-0.459213
chr1_9302549_9302930	H6PD	0.31237
chr1_9302549_9302930	SPSB1	0.24035
chr1_9317830_9318161	H6PD	0.2733
chr1_9327086_9327650	SPSB1	-0.25734
chr1_9341969_9342201	SPSB1	-0.20605
chr1_9350230_9350735	SPSB1	0.23793
chr1_9352507_9353015	LZIC	0.453164
chr1_9352507_9353015	SLC25A33	-0.483205
chr1_9352507_9353015	SPSB1	-0.28165
chr1_9354489_9354828	LZIC	0.453164
chr1_9354489_9354828	SLC25A33	-0.483205
chr1_9354991_9355322	LZIC	0.453164
chr1_9354991_9355322	SLC25A33	-0.483205
chr1_9355362_9355752	LZIC	0.453164
chr1_9355362_9355752	SLC25A33	-0.483205
chr1_9398921_9399187	KIF1B	0.652166
chr1_9398921_9399187	LZIC	0.418199
chr1_9398921_9399187	PIK3CD	-0.433486
chr1_9398921_9399187	SLC25A33	-0.468591
chr1_9398921_9399187	SPSB1	-0.21368
chr1_9400369_9400569	KIF1B	0.652166
chr1_9400369_9400569	LZIC	0.418199
chr1_9400369_9400569	PIK3CD	-0.433486
chr1_9400369_9400569	SLC25A33	-0.468591
chr1_9400369_9400569	SPSB1	-0.21531
chr1_9415437_9415653	SPSB1	0.23752
chr1_9431399_9432046	KIF1B	0.417128
chr1_9431399_9432046	LZIC	0.406281
chr1_9431399_9432046	PIK3CD	-0.471625
chr1_9431399_9432046	SPSB1	-0.21146
chr1_9436606_9437531	KIF1B	0.417128
chr1_9436606_9437531	LZIC	0.406281
chr1_9436606_9437531	PIK3CD	-0.471625
chr1_9436606_9437531	SPSB1	0.2826
chr1_9444926_9445273	SPSB1	0.29693
chr1_9446014_9446244	SPSB1	0.415584
chr1_9460029_9460433	KIF1B	0.407079
chr1_9460029_9460433	LZIC	0.400068
chr1_9461879_9462102	KIF1B	0.407079
chr1_9461879_9462102	LZIC	0.400068
chr1_9488663_9489355	SPSB1	-0.408565
chr1_9489375_9489593	SPSB1	-0.408565
chr1_9498120_9498322	KIF1B	0.424834
chr1_9498564_9499043	KIF1B	0.424834
chr1_9504074_9504372	KIF1B	0.424834
chr1_9509310_9509672	SLC25A33	0.40356
chr1_9515314_9515554	KIF1B	0.579911
chr1_9515314_9515554	LZIC	0.506879
chr1_9515314_9515554	SLC25A33	-0.477357
chr1_9515868_9516102	KIF1B	0.579911
chr1_9515868_9516102	LZIC	0.506879
chr1_9515868_9516102	SLC25A33	-0.477357
chr1_9519946_9520393	SLC25A33	-0.21218
chr1_9526734_9527432	KIF1B	0.541721
chr1_9526734_9527432	PIK3CD	-0.421936
chr1_9526734_9527432	SLC25A33	-0.461718
chr1_9532794_9533589	KIF1B	0.550111
chr1_9551107_9551415	LZIC	0.476359
chr1_9551107_9551415	SLC25A33	-0.512054
chr1_9551107_9551415	SPSB1	-0.403677
chr1_9576511_9576738	SLC25A33	0.35506
chr1_9579770_9579976	SLC25A33	0.71922
chr1_9599146_9599624	SPSB1	-0.421817
chr1_9600013_9600426	SPSB1	-0.421817
chr1_9608860_9609241	SLC25A33	0.54002
chr1_9615465_9615719	SLC25A33	0.501604
chr1_9615465_9615719	SPSB1	0.443985
chr1_9618324_9618629	SLC25A33	0.21387
chr1_9621604_9621816	PIK3CD	-0.20287
chr1_9631026_9631252	SLC25A33	0.71052
chr1_9642102_9642390	SLC25A33	0.26636
chr1_9648456_9649059	PIK3CD	0.28292
chr1_9648456_9649059	SPSB1	-0.432052
chr1_9656535_9656853	PIK3CD	-0.30869
chr1_9675637_9675857	PIK3CD	0.45397
chr1_9687038_9687481	PIK3CD	0.644746
chr1_9689766_9690099	PIK3CD	0.644746
chr1_9704780_9705054	PIK3CD	0.20757
chr1_9706272_9706499	PIK3CD	0.411751
chr1_9711606_9711868	PIK3CD	0.43676
chr1_9749277_9749692	DFFA	0.414054
chr1_9749277_9749692	ENO1	0.487048
chr1_9749277_9749692	KIF1B	-0.473483
chr1_9749277_9749692	PIK3CD	0.20761
chr1_9764813_9765093	PIK3CD	0.4286
chr1_9770279_9770632	PIK3CD	0.21072
chr1_9777643_9777968	KIF1B	-0.539342
chr1_9777643_9777968	PIK3CD	0.48879
chr1_9779160_9779453	KIF1B	-0.539342
chr1_9779160_9779453	PIK3CD	0.664723
chr1_9785082_9785336	KIF1B	-0.441178
chr1_9785082_9785336	PIK3CD	0.548907
chr1_9790713_9790975	CLSTN1	-0.21429
chr1_9790713_9790975	PIK3CD	0.28769
chr1_9844650_9844850	KIF1B	-0.444067
chr1_9868631_9868873	CLSTN1	0.28328
chr1_9869119_9869384	CLSTN1	0.28328
chr1_9883916_9884933	CLSTN1	0.34709
chr1_9885365_9886036	CLSTN1	0.25065
chr1_9895529_9895795	CLSTN1	0.25174
chr1_9895799_9896144	CLSTN1	0.42518
chr1_9896150_9896400	CLSTN1	0.42518
chr1_9919829_9920048	LZIC	-0.34037
chr1_9927566_9927825	SPSB1	-0.425811
chr1_9934986_9935203	LZIC	0.22187
chr1_9934986_9935203	SPSB1	-0.479887
chr1_9950404_9950671	CLSTN1	0.37238
chr1_9950404_9950671	DFFA	0.43245
chr1_9953300_9953628	CLSTN1	0.25313
chr1_9953300_9953628	DFFA	0.43245
chr1_9960855_9961084	LZIC	-0.20696
chr1_9961714_9961947	LZIC	-0.25173
chr1_9970169_9971136	LZIC	0.2454
