RE	TG	Weight
chr1_2136610_2136979	CALML6	0.421947
chr1_2136610_2136979	MXRA8	0.407412
chr1_2139621_2140087	CALML6	0.421947
chr1_2139621_2140087	MXRA8	0.407412
chr1_2139621_2140087	SKI	0.27669
chr1_2143902_2144370	CALML6	0.428246
chr1_2143902_2144370	MXRA8	0.447714
chr1_2143902_2144370	SKI	0.21947
chr1_2145540_2145917	CALML6	0.428246
chr1_2145540_2145917	MXRA8	0.447714
chr1_2145540_2145917	SKI	0.45815
chr1_2210589_2210999	GNB1	0.423912
chr1_2210589_2210999	MXRA8	0.500288
chr1_2210589_2210999	SKI	0.26148
chr1_2222016_2222423	RER1	0.2002
chr1_2253518_2254239	CALML6	0.594229
chr1_2253518_2254239	MMP23B	0.454941
chr1_2253518_2254239	RER1	-0.25063
chr1_2253518_2254239	SKI	0.37578
chr1_2262290_2262608	CALML6	0.466267
chr1_2313208_2313544	CALML6	0.519526
chr1_2313208_2313544	RER1	-0.20153
chr1_2322846_2323337	RER1	0.31885
chr1_2343858_2344348	RER1	0.31161
chr1_3044389_3044705	WRAP73	-0.407934
chr1_3050256_3050623	PRDM16	0.27556
chr1_3102917_3103357	PRDM16	0.418128
chr1_3104546_3104902	PRDM16	0.418128
chr1_3135784_3136002	PRDM16	0.473817
chr1_3339938_3340422	PRDM16	0.475587
chr1_3459492_3460172	MEGF6	0.21436
chr1_3541136_3541891	TPRG1L	0.37049
chr1_3541136_3541891	WRAP73	0.21809
chr1_3566337_3566795	WRAP73	0.40338
chr1_3663514_3663772	WRAP73	0.31207
chr1_3663799_3664054	WRAP73	0.31207
chr1_3689032_3689268	DFFB	0.29033
chr1_3773561_3774156	DFFB	0.26923
chr1_3816633_3818060	DFFB	0.435
chr1_5975999_5976211	RPL22	0.445352
chr1_6051980_6052772	RPL22	0.407006
chr1_6259381_6259986	RPL22	0.44556
chr1_6265055_6265508	RPL22	0.28765
chr1_6266028_6266349	RPL22	0.30818
chr1_6295677_6296244	RPL22	0.38864
chr1_6418956_6419202	ACOT7	0.24332
chr1_6418956_6419202	KLHL21	-0.553151
chr1_6419701_6420002	KLHL21	-0.553151
chr1_6445141_6445349	ACOT7	0.36368
chr1_6445712_6445932	ACOT7	0.36368
chr1_6453261_6454127	RPL22	0.496813
chr1_6454132_6454417	RPL22	0.496813
chr1_6546551_6546769	KLHL21	-0.632792
chr1_6546551_6546769	RPL22	0.491462
chr1_6614132_6614809	KLHL21	-0.23299
chr1_6614132_6614809	RPL22	0.533514
chr1_6614132_6614809	TAS1R1	0.27415
chr1_6615131_6615441	RPL22	0.533514
chr1_6615131_6615441	TAS1R1	0.27415
chr1_6651315_6651699	KLHL21	0.587005
chr1_6651315_6651699	RPL22	-0.400813
chr1_6661135_6661481	KLHL21	0.28795
chr1_6662744_6663588	TAS1R1	0.22517
chr1_6663632_6663832	TAS1R1	0.46139
chr1_6664249_6664530	TAS1R1	0.34447
chr1_6673034_6673910	TAS1R1	0.24063
chr1_6698157_6698624	TAS1R1	0.37579
chr1_6761435_6762181	RPL22	0.429202
chr1_6885975_6886180	KLHL21	-0.468493
chr1_6982577_6983022	TAS1R1	0.819549
chr1_7177501_7177964	ACOT7	0.478165
chr1_7727607_7727927	ERRFI1	-0.433163
chr1_7830685_7831786	ERRFI1	-0.454589
chr1_7830685_7831786	PER3	-0.25455
chr1_7843828_7844554	PER3	0.2023
chr1_7953679_7954186	PARK7	-0.46621
chr1_8014035_8014550	ERRFI1	-0.520563
chr1_8014035_8014550	PARK7	0.25957
chr1_8021250_8022103	ERRFI1	-0.441742
chr1_8021250_8022103	PARK7	0.21085
chr1_8035210_8035578	ERRFI1	0.25982
chr1_8042356_8042561	ERRFI1	-0.49122
chr1_8042356_8042561	PARK7	0.2942
chr1_8064924_8065505	ERRFI1	0.29302
chr1_8075101_8075328	ERRFI1	-0.28153
chr1_8075101_8075328	PARK7	0.44102
chr1_8086144_8086787	PARK7	0.31281
chr1_8107687_8108002	PARK7	0.2908
chr1_8108254_8108454	ERRFI1	-0.2041
chr1_8108254_8108454	PARK7	0.2914
chr1_8121313_8121653	ERRFI1	0.36104
chr1_8201684_8202001	ERRFI1	0.408724
chr1_8249775_8250239	ENO1	-0.423585
chr1_8262174_8262477	ERRFI1	0.595044
chr1_8262549_8262914	ERRFI1	0.595044
chr1_8319551_8319762	ERRFI1	0.46686
chr1_8363176_8363526	SLC45A1	0.31638
chr1_8456994_8457358	SLC45A1	0.27292
chr1_8472247_8472534	SLC45A1	0.29257
chr1_8570526_8570827	ERRFI1	-0.471503
chr1_8570526_8570827	SPSB1	-0.410825
chr1_8585847_8586222	ERRFI1	-0.574842
chr1_8585847_8586222	SPSB1	-0.560811
chr1_8658077_8658301	SLC25A33	-0.511476
chr1_8658077_8658301	SPSB1	-0.475331
chr1_8720572_8720812	ERRFI1	-0.436293
chr1_8720572_8720812	PER3	-0.417773
chr1_8720572_8720812	SPSB1	-0.401389
chr1_8721708_8722020	ERRFI1	-0.436293
chr1_8721708_8722020	PER3	-0.417773
chr1_8721708_8722020	SPSB1	-0.401389
chr1_8763046_8763654	ERRFI1	-0.518134
chr1_8763046_8763654	PER3	-0.414393
chr1_8763046_8763654	SPSB1	-0.554685
chr1_8877129_8877420	ENO1	-0.21354
chr1_8877129_8877420	ERRFI1	-0.552016
chr1_8877129_8877420	SPSB1	-0.628853
chr1_8877598_8878265	ENO1	-0.21354
chr1_8877598_8878265	ERRFI1	-0.552016
chr1_8877598_8878265	SPSB1	-0.628853
chr1_8933637_8933911	ENO1	0.50596
chr1_8949282_8949796	ENO1	-0.21599
chr1_8949920_8950306	ENO1	0.20362
chr1_8963955_8964269	ENO1	0.484251
chr1_9046180_9046500	SLC45A1	0.401634
chr1_9065139_9065418	ENO1	0.474459
chr1_9209774_9209978	H6PD	0.21343
chr1_9209774_9209978	LZIC	0.45
chr1_9209774_9209978	PIK3CD	-0.406395
chr1_9209774_9209978	SLC25A33	-0.447665
chr1_9223970_9224267	SLC45A1	0.424454
chr1_9293312_9293646	H6PD	0.39447
chr1_9293312_9293646	SPSB1	0.28153
chr1_9294184_9295066	SPSB1	-0.34083
chr1_9350157_9350431	SPSB1	0.23793
chr1_9352713_9353021	LZIC	0.453164
chr1_9352713_9353021	SLC25A33	-0.483205
chr1_9352713_9353021	SPSB1	-0.28165
chr1_9431635_9432008	KIF1B	0.417128
chr1_9431635_9432008	LZIC	0.406281
chr1_9431635_9432008	PIK3CD	-0.471625
chr1_9431635_9432008	SPSB1	-0.21146
chr1_9436637_9437322	KIF1B	0.417128
chr1_9436637_9437322	LZIC	0.406281
chr1_9436637_9437322	PIK3CD	-0.471625
chr1_9436637_9437322	SPSB1	0.2826
chr1_9444935_9445236	SPSB1	0.29693
chr1_9461741_9462208	KIF1B	0.407079
chr1_9461741_9462208	LZIC	0.400068
chr1_9488731_9489271	SPSB1	-0.408565
chr1_9498487_9498980	KIF1B	0.424834
chr1_9509262_9509801	SLC25A33	0.40356
chr1_9526899_9527333	KIF1B	0.541721
chr1_9526899_9527333	PIK3CD	-0.421936
chr1_9526899_9527333	SLC25A33	-0.461718
chr1_9551030_9551369	LZIC	0.476359
chr1_9551030_9551369	SLC25A33	-0.512054
chr1_9551030_9551369	SPSB1	-0.403677
chr1_9599129_9600305	SPSB1	-0.421817
chr1_9615478_9615690	SLC25A33	0.501604
chr1_9615478_9615690	SPSB1	0.443985
chr1_9615478_9615690	TMEM201	0.26574
chr1_9648436_9649057	PIK3CD	0.28292
chr1_9648436_9649057	SPSB1	-0.432052
chr1_9687116_9687449	PIK3CD	0.644746
chr1_9747497_9747711	DFFA	0.414054
chr1_9747497_9747711	ENO1	0.487048
chr1_9747497_9747711	KIF1B	-0.473483
chr1_9747497_9747711	PIK3CD	0.47818
chr1_9749387_9749705	DFFA	0.414054
chr1_9749387_9749705	ENO1	0.487048
chr1_9749387_9749705	KIF1B	-0.473483
chr1_9749387_9749705	PIK3CD	0.20761
chr1_9779155_9779379	KIF1B	-0.539342
chr1_9779155_9779379	PIK3CD	0.664723
chr1_9883895_9884429	CLSTN1	0.412862
chr1_9934891_9935091	LZIC	0.22187
chr1_9934891_9935091	SPSB1	-0.479887
chr1_9970033_9971135	LZIC	0.2454
chr1_10002460_10002708	CLSTN1	0.412246
chr1_10002460_10002708	LZIC	0.38597
chr1_10002460_10002708	SPSB1	-0.492574
chr1_10002460_10002708	UBE4B	-0.35746
chr1_10002957_10003587	CLSTN1	0.412246
chr1_10002957_10003587	LZIC	0.36849
chr1_10002957_10003587	SPSB1	-0.492574
chr1_10002957_10003587	UBE4B	-0.35746
chr1_10010397_10010698	UBE4B	-0.26768
chr1_10092514_10093429	DFFA	0.401447
chr1_10092514_10093429	LZIC	0.26834
chr1_10092514_10093429	SPSB1	-0.479333
chr1_10092514_10093429	TARDBP	0.52126
chr1_10092514_10093429	UBE4B	-0.31464
chr1_10168894_10169212	KIF1B	0.20197
chr1_10168894_10169212	UBE4B	0.41709
chr1_10169250_10169643	KIF1B	0.20197
chr1_10169250_10169643	UBE4B	0.41709
chr1_10221619_10221961	KIF1B	0.49233
chr1_10269872_10270638	LZIC	0.477475
chr1_10269872_10270638	SPSB1	-0.42255
chr1_10269872_10270638	TARDBP	0.447965
chr1_10271447_10271788	KIF1B	0.4155
chr1_10271447_10271788	LZIC	0.477475
chr1_10271447_10271788	SPSB1	-0.42255
chr1_10271447_10271788	TARDBP	0.447965
chr1_10313779_10314115	KIF1B	0.49915
chr1_10313779_10314115	LZIC	0.484654
chr1_10313779_10314115	PIK3CD	-0.401525
chr1_10346364_10346752	KIF1B	0.51623
chr1_10447634_10447877	KIF1B	0.474976
chr1_10447634_10447877	LZIC	0.494378
chr1_10447634_10447877	PEX14	-0.21102
chr1_10447634_10447877	SLC25A33	-0.453444
chr1_10458589_10459528	DFFA	0.24915
chr1_10489932_10490992	DFFA	0.29858
chr1_10489932_10490992	EXOSC10	0.462057
chr1_10489932_10490992	LZIC	0.415292
chr1_10489932_10490992	TARDBP	0.471384
chr1_10532299_10532785	DFFA	0.25087
chr1_10532299_10532785	EXOSC10	0.414364
chr1_10532299_10532785	TARDBP	0.527314
chr1_10534829_10535166	DFFA	0.24915
chr1_10534829_10535166	LZIC	0.402408
chr1_10534829_10535166	TARDBP	0.448251
chr1_10588376_10588959	DFFA	0.30252
chr1_10588376_10588959	PEX14	0.3245
chr1_10726036_10726323	SRM	-0.419822
chr1_10726036_10726323	UBIAD1	-0.506477
chr1_10784167_10784418	KIF1B	0.401822
chr1_10785153_10785367	KIF1B	0.401822
chr1_10856550_10856792	TARDBP	0.404151
chr1_11002043_11002243	EXOSC10	0.477473
chr1_11002043_11002243	TARDBP	0.528139
chr1_11021107_11021314	TARDBP	0.21458
chr1_11039539_11039739	SRM	0.52226
chr1_11039539_11039739	TARDBP	-0.2068
chr1_11040195_11040547	SRM	0.27644
chr1_11072219_11073171	EXOSC10	0.25426
chr1_11072219_11073171	TARDBP	0.21584
chr1_11097695_11098107	EXOSC10	0.27401
chr1_11097695_11098107	TARDBP	0.40101
chr1_11119903_11120466	EXOSC10	0.2188
chr1_11159703_11159971	EXOSC10	0.25676
chr1_11159703_11159971	TARDBP	0.25431
chr1_11217994_11218235	PLOD1	0.601888
chr1_11217994_11218235	SRM	0.33793
chr1_11218674_11219010	PLOD1	0.601888
chr1_11218674_11219010	SRM	0.33793
chr1_11236382_11236660	PLOD1	0.572482
chr1_11267893_11268189	UBIAD1	0.24765
chr1_11322381_11323000	UBIAD1	0.23386
chr1_11332866_11333642	UBIAD1	0.2371
chr1_11333688_11333888	UBIAD1	0.2371
chr1_11714701_11714919	MAD2L2	0.3355
chr1_11740996_11741717	AGTRAP	-0.35101
chr1_11740996_11741717	EXOSC10	0.400973
chr1_11740996_11741717	FBXO6	-0.41562
chr1_11740996_11741717	TARDBP	0.463604
chr1_11753224_11753548	AGTRAP	0.29812
chr1_11753224_11753548	FBXO6	0.23882
chr1_11753224_11753548	MAD2L2	0.20169
chr1_11795909_11796274	AGTRAP	-0.30524
chr1_11795909_11796274	FBXO6	-0.29711
chr1_11796724_11797252	AGTRAP	0.32945
chr1_11796724_11797252	FBXO6	0.31675
chr1_11967738_11968721	MFN2	-0.29166
chr1_11967738_11968721	PLOD1	0.53514
chr1_11968893_11969109	MFN2	-0.20231
chr1_11968893_11969109	PLOD1	0.35581
chr1_11978860_11979238	MFN2	0.3731
chr1_11978860_11979238	PLOD1	0.28643
chr1_11986317_11986749	PLOD1	0.35408
chr1_11994433_11994981	FBXO6	-0.501188
chr1_11994433_11994981	PLOD1	0.34084
chr1_11994433_11994981	TARDBP	0.55947
chr1_12039783_12040746	PLOD1	-0.24196
chr1_12079179_12079721	PLOD1	0.29727
chr1_12112087_12112391	MFN2	0.25606
chr1_12221917_12222153	FBXO6	0.418277
chr1_12268970_12269241	MFN2	-0.436684
chr1_12268970_12269241	PLOD1	-0.401574
chr1_12416071_12416272	FBXO6	-0.498019
chr1_12416071_12416272	PLOD1	0.476375
chr1_12484219_12484580	PLOD1	0.576453
chr1_12524586_12525027	AGTRAP	-0.461219
chr1_12524586_12525027	FBXO6	-0.524661
chr1_12524586_12525027	PLOD1	0.568372
chr1_12540806_12541026	AGTRAP	-0.456416
chr1_12540806_12541026	FBXO6	-0.436866
chr1_12540806_12541026	PLOD1	0.447175
chr1_12599998_12600583	FBXO6	-0.507837
chr1_12609592_12609945	PLOD1	0.517856
chr1_12616518_12616769	PLOD1	0.618712
chr1_12640095_12640589	MFN2	0.445012
chr1_12655842_12656414	PLOD1	0.415031
chr1_12656416_12656724	PLOD1	0.415031
chr1_12664334_12664635	PLOD1	0.415031
chr1_13920152_13920523	PDPN	0.2812
chr1_13992169_13992394	PDPN	0.26254
chr1_14026572_14026943	PRDM2	0.22078
chr1_14275299_14275510	PDPN	0.424512
chr1_15237557_15237879	KAZN	0.25194
chr1_15273415_15273714	EFHD2	-0.476746
chr1_15354533_15354871	EFHD2	-0.434714
chr1_15678882_15679203	EFHD2	0.38491
chr1_15733749_15733950	EFHD2	0.442056
chr1_15733749_15733950	FBLIM1	-0.427222
chr1_15733749_15733950	KAZN	-0.415184
chr1_15736183_15736523	EFHD2	0.442056
chr1_15736183_15736523	FBLIM1	-0.427222
chr1_15736183_15736523	KAZN	-0.415184
chr1_15757590_15757791	EFHD2	0.23526
chr1_16017976_16018176	HSPB7	0.598377
chr1_16030069_16030392	HSPB7	0.428459
chr1_16075709_16076594	FBLIM1	0.463693
chr1_16113030_16113311	FBLIM1	0.2343
chr1_16118461_16118804	EPHA2	0.455754
chr1_16118461_16118804	FBLIM1	0.423478
chr1_16123180_16123398	EPHA2	0.455754
chr1_16123180_16123398	FBLIM1	0.28097
chr1_16125476_16126289	EPHA2	0.455754
chr1_16125476_16126289	FBLIM1	0.25225
chr1_16160769_16161032	EPHA2	-0.467703
chr1_16160769_16161032	SPEN	0.21187
chr1_16161254_16161636	EPHA2	-0.467703
chr1_16161254_16161636	SPEN	0.21187
chr1_16162200_16162636	EPHA2	-0.467703
chr1_16173860_16174512	EFHD2	-0.436853
chr1_16173860_16174512	EPHA2	-0.465338
chr1_16173860_16174512	NBPF1	0.430302
chr1_16175680_16176055	EFHD2	-0.436853
chr1_16175680_16176055	EPHA2	-0.465338
chr1_16175680_16176055	NBPF1	0.430302
chr1_16212077_16212533	EFHD2	-0.598978
chr1_16212077_16212533	NBPF1	0.495159
chr1_16212614_16213189	EFHD2	-0.598978
chr1_16212614_16213189	NBPF1	0.495159
chr1_16302054_16302680	EPHA2	-0.502215
chr1_16302054_16302680	FBLIM1	-0.498921
chr1_16339247_16339604	HSPB7	0.41005
chr1_16339247_16339604	NECAP2	-0.458851
chr1_16339654_16339952	HSPB7	0.41005
chr1_16339654_16339952	NECAP2	-0.458851
chr1_16344408_16344616	HSPB7	0.29565
chr1_16344408_16344616	NECAP2	-0.458851
chr1_16346112_16346466	HSPB7	0.47729
chr1_16346112_16346466	NECAP2	-0.458851
chr1_16405409_16405689	EPHA2	-0.20063
chr1_16448797_16448997	EPHA2	0.27696
chr1_16471901_16472298	ARHGEF19	0.32648
chr1_16471901_16472298	FBLIM1	0.479721
chr1_16471901_16472298	MFAP2	0.562936
chr1_16482363_16482632	ARHGEF19	0.23648
chr1_16482363_16482632	FBLIM1	0.479721
chr1_16482363_16482632	MFAP2	0.562936
chr1_16508157_16508806	FBLIM1	0.579791
chr1_16508157_16508806	MFAP2	0.58721
chr1_16508157_16508806	NBPF1	0.400024
chr1_16542755_16542957	EPHA2	-0.27291
chr1_16543572_16544209	EPHA2	-0.27291
chr1_16562998_16563805	EPHA2	-0.473872
chr1_16562998_16563805	FBLIM1	-0.446918
chr1_16575222_16575522	ARHGEF19	0.26116
chr1_16576366_16576577	ARHGEF19	0.46911
chr1_16625751_16626053	FBXO42	0.28287
chr1_16625751_16626053	SZRD1	-0.27673
chr1_16647703_16647928	SZRD1	0.23441
chr1_16678435_16678649	EPHA2	-0.428842
chr1_16678435_16678649	FBXO42	-0.28165
chr1_16678435_16678649	MFAP2	0.536622
chr1_16678435_16678649	SZRD1	0.28262
chr1_16678695_16679304	EPHA2	-0.428842
chr1_16678695_16679304	FBXO42	-0.28886
chr1_16678695_16679304	MFAP2	0.536622
chr1_16678695_16679304	NECAP2	0.22376
chr1_16678695_16679304	SZRD1	0.28262
chr1_16693376_16694302	EPHA2	-0.406576
chr1_16693376_16694302	FBXO42	-0.2367
chr1_16693376_16694302	NECAP2	0.20766
chr1_16693376_16694302	SZRD1	0.31182
chr1_16712913_16713116	FBXO42	0.31907
chr1_16712913_16713116	NECAP2	-0.23062
chr1_16712913_16713116	SZRD1	0.28212
chr1_16719287_16719565	FBXO42	0.3159
chr1_16719287_16719565	SZRD1	-0.21397
chr1_16766985_16767407	EPHA2	-0.557917
chr1_16766985_16767407	FBLIM1	-0.470466
chr1_16766985_16767407	FBXO42	-0.24271
chr1_16766985_16767407	NECAP2	0.22108
chr1_16766985_16767407	SZRD1	0.3055
chr1_16825497_16825835	EPHA2	-0.423166
chr1_16825497_16825835	MFAP2	0.523395
chr1_16825497_16825835	NBPF1	0.450504
chr1_16939921_16940169	NBPF1	0.35478
chr1_17230525_17230868	MFAP2	0.42222
chr1_17231022_17231531	MFAP2	0.30503
chr1_17231569_17231995	MFAP2	0.30503
chr1_17239993_17240756	MFAP2	0.28006
chr1_17250697_17250927	MFAP2	-0.26684
chr1_17287151_17287603	MFAP2	0.31668
chr1_17287151_17287603	NBPF1	0.49171
chr1_17293783_17293992	MFAP2	0.522997
chr1_17301702_17301948	MFAP2	-0.21517
chr1_17305185_17305534	MFAP2	0.40333
chr1_17311120_17311605	MFAP2	0.43102
chr1_17380195_17380839	MFAP2	0.23943
chr1_17732675_17732879	RCC2	0.37426
chr1_17746138_17746572	RCC2	0.24054
chr1_17764016_17764366	ARHGEF10L	-0.519825
chr1_17764016_17764366	RCC2	0.2467
chr1_17764886_17765105	ARHGEF10L	-0.519825
chr1_17764886_17765105	RCC2	0.2467
chr1_17765901_17766333	ARHGEF10L	-0.519825
chr1_17765901_17766333	RCC2	0.24009
chr1_17828818_17829269	MFAP2	0.413519
chr1_17828818_17829269	NBPF1	0.460076
chr1_17829398_17829598	MFAP2	0.413519
chr1_17829398_17829598	NBPF1	0.460076
chr1_17853793_17854233	NBPF1	0.422962
chr1_17853793_17854233	RCC2	-0.36355
chr1_17864519_17864733	MFAP2	0.700512
chr1_17864519_17864733	NBPF1	0.579279
chr1_17864847_17865047	MFAP2	0.700512
chr1_17864847_17865047	NBPF1	0.579279
chr1_17866000_17866332	MFAP2	0.700512
chr1_17866000_17866332	NBPF1	0.579279
chr1_17878195_17878645	ARHGEF10L	0.21192
chr1_17887688_17887925	ARHGEF10L	0.448122
chr1_17887939_17888381	ARHGEF10L	0.448122
chr1_17951043_17951580	ARHGEF10L	0.21127
chr1_17959092_17959362	ARHGEF10L	0.28685
chr1_19228883_19229630	MINOS1	0.415215
chr1_19248725_19249073	CAPZB	0.427262
chr1_19253055_19253387	CAPZB	0.427262
chr1_19536069_19536277	MINOS1	0.449624
chr1_19536465_19537216	MINOS1	0.449624
chr1_19577898_19578461	MINOS1	0.431163
chr1_19715571_19715794	CAPZB	-0.26979
chr1_19724821_19725101	CAPZB	0.24616
chr1_19756666_19756878	CAPZB	0.28603
chr1_19811454_19811805	CAPZB	0.20924
chr1_19811806_19812555	CAPZB	0.20924
chr1_19831411_19831914	CAPZB	0.21425
chr1_19889913_19890375	CAPZB	0.29779
chr1_19922896_19923915	MINOS1	0.3694
chr1_19962256_19962567	MINOS1	-0.33807
chr1_19986185_19986536	MINOS1	0.34788
chr1_20031076_20031280	MINOS1	0.481483
chr1_20848818_20849043	MINOS1	0.485824
chr1_20987675_20988503	DDOST	0.21464
chr1_21022938_21023274	DDOST	0.38959
chr1_21023280_21023657	DDOST	0.38959
chr1_21059566_21059839	DDOST	0.34503
chr1_21503047_21503760	LDLRAD2	0.471918
chr1_21521717_21521962	ECE1	-0.22677
chr1_21521717_21521962	LDLRAD2	0.438059
chr1_21588253_21588691	HSPG2	0.409713
chr1_21588751_21589540	ECE1	0.22503
chr1_21588751_21589540	HSPG2	0.409713
chr1_21643805_21644183	ECE1	0.25436
chr1_21671843_21672238	ECE1	-0.26782
chr1_22109040_22110556	LDLRAD2	0.47267
chr1_22223683_22223888	HSPG2	0.21578
chr1_22227962_22228189	HSPG2	0.39246
chr1_22227962_22228189	LDLRAD2	0.20147
chr1_22231320_22231568	HSPG2	0.459718
chr1_22232708_22232947	HSPG2	0.20863
chr1_22236244_22236752	HSPG2	0.29636
chr1_22236244_22236752	LDLRAD2	0.22075
chr1_22241471_22241689	HSPG2	0.22146
chr1_22246896_22247291	HSPG2	0.30157
chr1_22253270_22253547	HSPG2	0.39141
chr1_22254000_22254251	HSPG2	0.447995
chr1_22258592_22258850	HSPG2	0.20656
chr1_22263835_22264042	HSPG2	0.447995
chr1_22266175_22266437	HSPG2	0.447995
chr1_22351374_22352098	CDC42	0.39475
chr1_22351374_22352098	HSPG2	-0.23469
chr1_22352158_22352554	CDC42	0.38683
chr1_22352158_22352554	HSPG2	-0.23469
chr1_22378937_22379335	CDC42	0.25093
chr1_22379454_22379810	CDC42	0.3109
chr1_22778120_22778547	HNRNPR	0.404256
chr1_22778120_22778547	ZBTB40	0.22508
chr1_22856654_22856962	LDLRAD2	0.434587
chr1_22856654_22856962	TCEA3	0.517614
chr1_22856654_22856962	ZBTB40	-0.33771
chr1_23215722_23215930	HNRNPR	0.449111
chr1_23215722_23215930	KDM1A	0.452648
chr1_23302931_23303131	KDM1A	-0.2109
chr1_23302931_23303131	TCEA3	-0.404053
chr1_23345538_23346110	CDC42	0.430454
chr1_23345538_23346110	HNRNPR	0.596795
chr1_23345538_23346110	KDM1A	0.24975
chr1_23345538_23346110	SRSF10	0.51489
chr1_23425142_23425474	KDM1A	0.20323
chr1_23448927_23449304	HNRNPR	0.47236
chr1_23448927_23449304	SRSF10	0.410309
chr1_23503920_23504548	HNRNPR	0.42549
chr1_23503920_23504548	KDM1A	0.410052
chr1_23503920_23504548	SRSF10	0.418069
chr1_23511201_23511424	SRSF10	0.453361
chr1_23670117_23671348	HNRNPR	0.32302
chr1_23670117_23671348	KDM1A	0.402974
chr1_23670117_23671348	TCEA3	0.26268
chr1_23694433_23695131	HNRNPR	0.29423
chr1_23695133_23695611	HNRNPR	0.29423
chr1_23729550_23729758	HNRNPR	-0.24255
chr1_23805464_23805670	ASAP3	0.51196
chr1_23805464_23805670	E2F2	-0.25473
chr1_23805464_23805670	MYOM3	0.419552
chr1_23805464_23805670	TCEA3	0.34661
chr1_23810455_23811304	ASAP3	0.30132
chr1_23810455_23811304	E2F2	-0.22787
chr1_23866225_23866532	ASAP3	-0.568265
chr1_23866225_23866532	E2F2	0.22286
chr1_23871169_23871550	HNRNPR	0.475497
chr1_23871169_23871550	SRSF10	0.419511
chr1_23881189_23881643	HNRNPR	0.517115
chr1_23881189_23881643	ID3	0.23279
chr1_23881189_23881643	KDM1A	0.40259
chr1_23885842_23886215	HNRNPR	0.517115
chr1_23885842_23886215	KDM1A	0.40259
chr1_23888589_23889081	E2F2	-0.23457
chr1_23888589_23889081	HNRNPR	0.517115
chr1_23888589_23889081	KDM1A	0.40259
chr1_23961810_23962046	HNRNPR	0.432835
chr1_23961810_23962046	RPL11	0.30241
chr1_23961810_23962046	SRSF10	0.409501
chr1_24017960_24018426	HNRNPR	0.419469
chr1_24017960_24018426	RPL11	0.35847
chr1_24018454_24018689	HNRNPR	0.419469
chr1_24018454_24018689	RPL11	0.35847
chr1_24069684_24069885	HNRNPR	0.477108
chr1_24069684_24069885	KDM1A	0.536711
chr1_24069684_24069885	LYPLA2	0.28092
chr1_24069684_24069885	RPL11	0.36468
chr1_24069684_24069885	SRSF10	0.430219
chr1_24104446_24105204	KDM1A	0.403776
chr1_24104446_24105204	LYPLA2	0.27853
chr1_24104446_24105204	RPL11	0.39628
chr1_24117359_24117691	LYPLA2	0.23379
chr1_24126993_24127721	GALE	0.62492
chr1_24151714_24152066	GALE	-0.27066
chr1_24151714_24152066	HNRNPR	0.587445
chr1_24151714_24152066	KDM1A	0.473591
chr1_24151714_24152066	SRSF10	0.484602
chr1_24278072_24278382	SRSF10	-0.23496
