RE	TG	Weight
chr1_934873_935129	PUSL1	-0.635733
chr1_934873_935129	SAMD11	0.21739
chr1_935166_936302	AGRN	0.24961
chr1_935166_936302	AURKAIP1	-0.476159
chr1_935166_936302	DVL1	-0.545365
chr1_935166_936302	GNB1	0.461871
chr1_935166_936302	ISG15	-0.435505
chr1_935166_936302	NADK	-0.608391
chr1_935166_936302	PUSL1	-0.635733
chr1_935166_936302	SAMD11	0.21739
chr1_937026_937414	AGRN	0.28504
chr1_937026_937414	AURKAIP1	-0.476159
chr1_937026_937414	DVL1	-0.545365
chr1_937026_937414	GNB1	0.461871
chr1_937026_937414	ISG15	-0.435505
chr1_937026_937414	NADK	-0.608391
chr1_937026_937414	PUSL1	-0.635733
chr1_948414_949568	AURKAIP1	-0.446229
chr1_948414_949568	DVL1	-0.557048
chr1_948414_949568	NADK	-0.454951
chr1_948414_949568	PUSL1	-0.500526
chr1_954500_955880	AGRN	0.33215
chr1_954500_955880	DVL1	-0.459837
chr1_954500_955880	GNB1	0.431521
chr1_954500_955880	NADK	-0.429614
chr1_954500_955880	PUSL1	-0.489888
chr1_954500_955880	SAMD11	0.33112
chr1_968088_968865	AGRN	0.21849
chr1_968088_968865	DVL1	-0.440237
chr1_968088_968865	ISG15	-0.22501
chr1_975817_976341	NOC2L	0.33562
chr1_975817_976341	VWA1	-0.401362
chr1_976353_976727	NOC2L	0.33562
chr1_976353_976727	VWA1	-0.401362
chr1_994199_994469	AGRN	0.45705
chr1_994199_994469	ISG15	0.53276
chr1_994566_995280	ISG15	0.53276
chr1_1009424_1009744	AGRN	0.20565
chr1_1014774_1015944	AGRN	0.21328
chr1_1014774_1015944	ISG15	0.21063
chr1_1051153_1052344	GNB1	0.450757
chr1_1057305_1057839	DVL1	-0.409631
chr1_1068773_1068975	MRPL20	-0.410512
chr1_1068773_1068975	PUSL1	-0.490778
chr1_1068773_1068975	SLC35E2B	0.404041
chr1_1092736_1093966	AGRN	0.453067
chr1_1200583_1200925	MXRA8	0.37492
chr1_1200583_1200925	PUSL1	0.20004
chr1_1208786_1209875	PUSL1	0.2054
chr1_1227164_1227467	DVL1	-0.24645
chr1_1229411_1229629	AURKAIP1	0.3484
chr1_1229411_1229629	DVL1	0.24372
chr1_1229411_1229629	PUSL1	0.49045
chr1_1243089_1244174	DVL1	-0.30113
chr1_1253511_1253953	AURKAIP1	0.25025
chr1_1253511_1253953	DVL1	0.21396
chr1_1253511_1253953	MRPL20	0.20174
chr1_1253511_1253953	SLC35E2B	-0.412064
chr1_1259664_1260727	ANKRD65	-0.23336
chr1_1259664_1260727	AURKAIP1	0.30402
chr1_1259664_1260727	DVL1	0.46313
chr1_1259664_1260727	MXRA8	-0.20918
chr1_1284298_1285321	DVL1	-0.23269
chr1_1284298_1285321	MXRA8	0.2369
chr1_1284298_1285321	PUSL1	-0.35903
chr1_1287053_1287672	ANKRD65	0.23002
chr1_1287053_1287672	MXRA8	0.20841
chr1_1287053_1287672	NADK	-0.401185
chr1_1287053_1287672	PUSL1	-0.2316
chr1_1287053_1287672	SKI	0.41258
chr1_1293706_1294371	AURKAIP1	-0.26853
chr1_1293706_1294371	DVL1	-0.36693
chr1_1293706_1294371	MXRA8	0.34944
chr1_1293706_1294371	NADK	-0.408636
chr1_1293706_1294371	PUSL1	-0.47306
chr1_1295064_1295339	DVL1	-0.26526
chr1_1295064_1295339	MXRA8	0.38107
chr1_1295064_1295339	NADK	-0.408636
chr1_1295064_1295339	PUSL1	-0.20886
chr1_1295773_1296198	MXRA8	0.38107
chr1_1295773_1296198	NADK	-0.408636
chr1_1295773_1296198	PUSL1	-0.20886
chr1_1307290_1307669	VWA1	-0.409709
chr1_1310176_1311066	GNB1	0.436171
chr1_1334198_1335356	ANKRD65	-0.23841
chr1_1334198_1335356	AURKAIP1	0.22553
chr1_1334198_1335356	DVL1	-0.21228
chr1_1342319_1343301	ANKRD65	-0.29096
chr1_1342319_1343301	AURKAIP1	-0.20391
chr1_1342319_1343301	DVL1	-0.407818
chr1_1355045_1356016	ANKRD65	0.28339
chr1_1355045_1356016	ATAD3A	-0.3276
chr1_1355045_1356016	AURKAIP1	-0.28867
chr1_1355045_1356016	ISG15	-0.422069
chr1_1365574_1366277	ANKRD65	0.29304
chr1_1365574_1366277	ATAD3A	-0.3617
chr1_1365574_1366277	AURKAIP1	-0.32682
chr1_1365574_1366277	DVL1	-0.30593
chr1_1365574_1366277	ISG15	-0.532113
chr1_1365574_1366277	MMP23B	0.458698
chr1_1365574_1366277	MXRA8	0.24543
chr1_1365574_1366277	NADK	-0.496793
chr1_1365574_1366277	PUSL1	-0.519688
chr1_1365574_1366277	VWA1	0.20376
chr1_1368617_1368959	ANKRD65	0.30463
chr1_1368617_1368959	ATAD3A	-0.31958
chr1_1368617_1368959	AURKAIP1	-0.21845
chr1_1368617_1368959	ISG15	-0.532113
chr1_1368617_1368959	MMP23B	0.458698
chr1_1368617_1368959	NADK	-0.496793
chr1_1368617_1368959	PUSL1	-0.519688
chr1_1368617_1368959	VWA1	0.30068
chr1_1369681_1369911	ANKRD65	0.31176
chr1_1369681_1369911	ATAD3A	-0.37903
chr1_1369681_1369911	AURKAIP1	-0.41473
chr1_1369681_1369911	DVL1	-0.32793
chr1_1369681_1369911	ISG15	-0.532113
chr1_1369681_1369911	MMP23B	0.458698
chr1_1369681_1369911	MRPL20	-0.2194
chr1_1369681_1369911	NADK	-0.496793
chr1_1369681_1369911	PUSL1	-0.519688
chr1_1369681_1369911	VWA1	0.567256
chr1_1370754_1371233	ANKRD65	0.32228
chr1_1370754_1371233	ATAD3A	-0.37903
chr1_1370754_1371233	DVL1	-0.298
chr1_1370754_1371233	ISG15	-0.532113
chr1_1370754_1371233	MMP23B	0.458698
chr1_1370754_1371233	NADK	-0.496793
chr1_1370754_1371233	PUSL1	-0.519688
chr1_1370754_1371233	VWA1	0.567256
chr1_1397649_1397911	ATAD3A	0.33831
chr1_1397649_1397911	AURKAIP1	0.22559
chr1_1397649_1397911	MRPL20	0.32499
chr1_1397962_1398178	ATAD3A	0.33831
chr1_1397962_1398178	AURKAIP1	0.22559
chr1_1397962_1398178	MRPL20	0.32499
chr1_1406434_1407483	ANKRD65	-0.22182
chr1_1406434_1407483	GNB1	0.44116
chr1_1406434_1407483	RER1	0.444497
chr1_1417265_1417606	MRPL20	0.20833
chr1_1440054_1440564	VWA1	0.29668
chr1_1440739_1441064	VWA1	0.29668
chr1_1446764_1447903	ANKRD65	-0.21628
chr1_1446764_1447903	GNB1	0.470385
chr1_1446764_1447903	VWA1	0.20095
chr1_1475446_1476392	ISG15	-0.403124
chr1_1475446_1476392	NADK	-0.424679
chr1_1475446_1476392	PUSL1	-0.412526
chr1_1490310_1490521	ATAD3A	0.23899
chr1_1503345_1503784	ATAD3A	0.38808
chr1_1509429_1510849	DVL1	-0.456006
chr1_1509429_1510849	GNB1	0.452296
chr1_1509429_1510849	NADK	-0.401597
chr1_1509429_1510849	PUSL1	-0.420892
chr1_1550405_1551771	SLC35E2B	0.28482
chr1_1557679_1557974	SLC35E2B	-0.27392
chr1_1565697_1566190	AURKAIP1	-0.477384
chr1_1565697_1566190	CDK11B	0.24086
chr1_1565697_1566190	DVL1	-0.516582
chr1_1565697_1566190	NADK	-0.52694
chr1_1565697_1566190	PUSL1	-0.555753
chr1_1565697_1566190	SLC35E2B	0.41197
chr1_1566278_1566630	AURKAIP1	-0.477384
chr1_1566278_1566630	DVL1	-0.516582
chr1_1566278_1566630	MMP23B	0.32733
chr1_1566278_1566630	NADK	-0.52694
chr1_1566278_1566630	PUSL1	-0.555753
chr1_1566278_1566630	SLC35E2B	0.30526
chr1_1567270_1567477	AURKAIP1	-0.477384
chr1_1567270_1567477	DVL1	-0.516582
chr1_1567270_1567477	MMP23B	0.32733
chr1_1567270_1567477	NADK	-0.52694
chr1_1567270_1567477	PUSL1	-0.555753
chr1_1567270_1567477	SLC35E2B	0.37738
chr1_1590006_1590989	CDK11B	0.24001
chr1_1590006_1590989	SLC35E2B	0.21333
chr1_1617628_1618006	ISG15	0.403509
chr1_1617628_1618006	SLC35E2B	-0.22272
chr1_1659639_1660302	SLC35E2B	-0.2838
chr1_1672478_1672754	SLC35E2B	-0.28105
chr1_1677004_1678486	SLC35E2B	-0.23232
chr1_1690083_1690593	NADK	0.37856
chr1_1708754_1710093	NADK	-0.36362
chr1_1713593_1713805	NADK	0.21836
chr1_1714054_1714608	NADK	0.21836
chr1_1789951_1790407	GNB1	0.37589
chr1_1790646_1790855	GNB1	0.31192
chr1_1821702_1823473	ANKRD65	-0.40161
chr1_1821702_1823473	GNB1	0.25735
chr1_1837680_1837939	GNB1	0.38552
chr1_1850206_1851504	GNB1	-0.35614
chr1_1875293_1875924	GNB1	0.23557
chr1_1891314_1891710	GNB1	0.33323
chr1_1891314_1891710	RER1	0.407216
chr1_1891744_1891951	GNB1	0.33323
chr1_1891744_1891951	RER1	0.407216
chr1_1921758_1921994	AURKAIP1	-0.496533
chr1_1921758_1921994	DVL1	-0.462513
chr1_1921758_1921994	ISG15	-0.487888
chr1_1921758_1921994	NADK	-0.429629
chr1_1921758_1921994	PUSL1	-0.575755
chr1_1976118_1976644	PUSL1	-0.416646
chr1_2019819_2020174	MXRA8	0.415583
chr1_2064050_2065332	DVL1	-0.443351
chr1_2064050_2065332	GNB1	0.600511
chr1_2064050_2065332	SKI	0.34476
chr1_2066918_2067301	DVL1	-0.443351
chr1_2066918_2067301	GNB1	0.600511
chr1_2066918_2067301	SKI	0.25279
chr1_2071285_2071499	DVL1	-0.443351
chr1_2071285_2071499	GNB1	0.600511
chr1_2105673_2106346	SKI	0.39152
chr1_2126018_2126909	NADK	-0.454122
chr1_2126018_2126909	PUSL1	-0.468552
chr1_2130439_2131185	SKI	0.38878
chr1_2135790_2136322	MXRA8	0.407412
chr1_2135790_2136322	NADK	-0.442924
chr1_2135790_2136322	PUSL1	-0.412685
chr1_2135790_2136322	SKI	0.39923
chr1_2136577_2137102	MXRA8	0.407412
chr1_2136577_2137102	NADK	-0.442924
chr1_2136577_2137102	PUSL1	-0.412685
chr1_2139006_2139430	MXRA8	0.407412
chr1_2139006_2139430	NADK	-0.442924
chr1_2139006_2139430	PUSL1	-0.412685
chr1_2139006_2139430	SKI	0.27669
chr1_2139665_2139913	MXRA8	0.407412
chr1_2139665_2139913	NADK	-0.442924
chr1_2139665_2139913	PUSL1	-0.412685
chr1_2139665_2139913	SKI	0.27669
chr1_2143841_2144481	MXRA8	0.447714
chr1_2143841_2144481	NADK	-0.520665
chr1_2143841_2144481	PUSL1	-0.52917
chr1_2143841_2144481	SKI	0.21947
chr1_2145280_2146243	MXRA8	0.447714
chr1_2145280_2146243	NADK	-0.520665
chr1_2145280_2146243	PUSL1	-0.52917
chr1_2145280_2146243	SKI	0.29992
chr1_2186935_2187140	MXRA8	-0.425583
chr1_2187145_2187718	MXRA8	-0.425583
chr1_2201752_2201964	AURKAIP1	-0.533216
chr1_2201752_2201964	DVL1	-0.574847
chr1_2201752_2201964	GNB1	0.423912
chr1_2201752_2201964	MXRA8	0.500288
chr1_2201752_2201964	NADK	-0.614008
chr1_2201752_2201964	PUSL1	-0.660875
chr1_2204800_2205024	AURKAIP1	-0.533216
chr1_2204800_2205024	DVL1	-0.574847
chr1_2204800_2205024	GNB1	0.423912
chr1_2204800_2205024	MXRA8	0.500288
chr1_2204800_2205024	NADK	-0.614008
chr1_2204800_2205024	PUSL1	-0.660875
chr1_2207247_2207545	AURKAIP1	-0.533216
chr1_2207247_2207545	DVL1	-0.574847
chr1_2207247_2207545	GNB1	0.423912
chr1_2207247_2207545	MXRA8	0.500288
chr1_2207247_2207545	NADK	-0.614008
chr1_2207247_2207545	PUSL1	-0.660875
chr1_2209536_2209899	AURKAIP1	-0.533216
chr1_2209536_2209899	DVL1	-0.574847
chr1_2209536_2209899	GNB1	0.423912
chr1_2209536_2209899	MXRA8	0.500288
chr1_2209536_2209899	NADK	-0.614008
chr1_2209536_2209899	PUSL1	-0.660875
chr1_2209536_2209899	SKI	0.29631
chr1_2210581_2211064	AURKAIP1	-0.533216
chr1_2210581_2211064	DVL1	-0.574847
chr1_2210581_2211064	GNB1	0.423912
chr1_2210581_2211064	MXRA8	0.500288
chr1_2210581_2211064	NADK	-0.614008
chr1_2210581_2211064	PUSL1	-0.660875
chr1_2210581_2211064	SKI	0.26148
chr1_2222004_2222597	RER1	0.2002
chr1_2230587_2230896	MXRA8	-0.436476
chr1_2230587_2230896	VWA1	-0.447715
chr1_2232339_2232781	MXRA8	-0.436476
chr1_2232339_2232781	VWA1	-0.447715
chr1_2236292_2236607	SKI	0.28166
chr1_2242826_2243215	AURKAIP1	-0.432469
chr1_2242826_2243215	MMP23B	0.456053
chr1_2242826_2243215	NADK	-0.577618
chr1_2242826_2243215	PUSL1	-0.564307
chr1_2242826_2243215	RER1	-0.27315
chr1_2242826_2243215	SKI	0.32311
chr1_2245836_2246186	AURKAIP1	-0.432469
chr1_2245836_2246186	MMP23B	0.456053
chr1_2245836_2246186	NADK	-0.577618
chr1_2245836_2246186	PUSL1	-0.564307
chr1_2245836_2246186	SKI	0.30788
chr1_2246256_2246660	AURKAIP1	-0.432469
chr1_2246256_2246660	MMP23B	0.456053
chr1_2246256_2246660	NADK	-0.577618
chr1_2246256_2246660	PUSL1	-0.564307
chr1_2253539_2254422	ATAD3A	-0.426283
chr1_2253539_2254422	AURKAIP1	-0.464202
chr1_2253539_2254422	DVL1	-0.414407
chr1_2253539_2254422	MMP23B	0.454941
chr1_2253539_2254422	NADK	-0.618988
chr1_2253539_2254422	RER1	-0.25063
chr1_2253539_2254422	SKI	0.37578
chr1_2312948_2313590	RER1	-0.20153
chr1_2322494_2323703	RER1	0.31885
chr1_2343535_2344854	RER1	0.31161
chr1_3310312_3310606	DFFB	-0.419229
chr1_3310312_3310606	WRAP73	-0.429135
chr1_3476814_3477029	WRAP73	-0.35567
chr1_3527706_3527983	TPRG1L	-0.22626
chr1_3528131_3528385	TPRG1L	-0.22626
chr1_3535495_3535941	TPRG1L	-0.2128
chr1_3540826_3542124	TPRG1L	0.37049
chr1_3540826_3542124	WRAP73	0.21809
chr1_3566259_3566825	WRAP73	0.40338
chr1_3663324_3664152	WRAP73	0.31207
chr1_3688573_3689751	DFFB	0.29033
chr1_3773156_3774432	DFFB	0.26923
chr1_3816487_3816998	DFFB	0.435
chr1_5805816_5806160	KLHL21	-0.408057
chr1_6051475_6053150	RPL22	0.407006
chr1_6259185_6260114	RPL22	0.44556
chr1_6265002_6265487	RPL22	0.28765
chr1_6265787_6266432	RPL22	0.30818
chr1_6268738_6268957	RPL22	0.23854
chr1_6269292_6269525	RPL22	0.23854
chr1_6282819_6283026	RPL22	0.23283
chr1_6295277_6296428	RPL22	0.38864
chr1_6305129_6305407	KLHL21	-0.470364
chr1_6305129_6305407	RPL22	0.518917
chr1_6306788_6307085	RPL22	0.459707
chr1_6319944_6320436	RPL22	0.50613
chr1_6320453_6320656	RPL22	0.50613
chr1_6320908_6321411	RPL22	0.40103
chr1_6336154_6336816	RPL22	0.32066
chr1_6347576_6347947	RPL22	0.30366
chr1_6348485_6348721	RPL22	-0.26643
chr1_6390430_6390683	RPL22	0.424947
chr1_6390852_6391117	RPL22	0.424947
chr1_6418896_6420013	KLHL21	-0.553151
chr1_6427352_6427650	HES2	0.27556
chr1_6445561_6446025	HES2	0.29797
chr1_6452900_6454249	RPL22	0.496813
chr1_6508752_6508954	KLHL21	-0.414246
chr1_6535606_6535907	KLHL21	-0.521089
chr1_6546439_6546769	KLHL21	-0.632792
chr1_6546439_6546769	RPL22	0.491462
chr1_6557180_6557740	HES2	-0.20475
chr1_6580006_6580289	KLHL21	-0.26705
chr1_6614031_6614814	KLHL21	-0.23299
chr1_6614031_6614814	RPL22	0.533514
chr1_6615094_6615485	RPL22	0.533514
chr1_6661015_6661686	KLHL21	0.28795
chr1_6694651_6695018	KLHL21	0.36829
chr1_6706382_6706784	KLHL21	-0.430992
chr1_6706382_6706784	RPL22	0.548918
chr1_6761277_6762359	RPL22	0.429202
chr1_6978535_6978762	RPL22	0.409521
chr1_7129914_7130150	ERRFI1	-0.463627
chr1_7129914_7130150	KLHL21	-0.41382
chr1_7129914_7130150	PER3	-0.482215
chr1_7129914_7130150	RPL22	0.546563
chr1_7130304_7130762	ERRFI1	-0.463627
chr1_7130304_7130762	KLHL21	-0.41382
chr1_7130304_7130762	PER3	-0.482215
chr1_7130304_7130762	RPL22	0.546563
chr1_7538844_7539213	KLHL21	-0.417235
chr1_7551500_7552158	KLHL21	-0.435936
chr1_7727579_7728073	ERRFI1	-0.433163
chr1_7729498_7729973	ERRFI1	-0.433163
chr1_7740163_7740669	ERRFI1	-0.470685
chr1_7740163_7740669	PER3	-0.453291
chr1_7812561_7813126	ERRFI1	-0.458192
chr1_7812561_7813126	PER3	-0.41833
chr1_7830700_7832156	ERRFI1	-0.454589
chr1_7830700_7832156	PER3	-0.25455
chr1_7843252_7844955	PER3	0.2023
chr1_7962750_7963056	ERRFI1	-0.548538
chr1_7962750_7963056	PARK7	0.40288
chr1_8002200_8002875	ERRFI1	-0.496508
chr1_8002200_8002875	PARK7	0.23772
chr1_8013814_8014636	ERRFI1	-0.520563
chr1_8013814_8014636	PARK7	0.25957
chr1_8021123_8022156	ERRFI1	-0.441742
chr1_8021123_8022156	PARK7	0.21085
chr1_8035335_8035663	ERRFI1	0.25982
chr1_8042290_8042713	ERRFI1	-0.49122
chr1_8042290_8042713	PARK7	0.2942
chr1_8064249_8064521	ERRFI1	0.29302
chr1_8064710_8065664	ERRFI1	0.29302
chr1_8075935_8076138	PARK7	0.24725
chr1_8085741_8087066	PARK7	0.31281
chr1_8088415_8088622	PARK7	0.2176
chr1_8107263_8107486	PARK7	0.2908
chr1_8107760_8108230	PARK7	0.2914
chr1_8108254_8108490	ERRFI1	-0.2041
chr1_8108254_8108490	PARK7	0.2914
chr1_8121271_8121684	ERRFI1	0.36104
chr1_8201786_8202175	ERRFI1	0.408724
chr1_8229650_8230360	PER3	-0.474549
chr1_8249881_8250330	ENO1	-0.423585
chr1_8257659_8258048	ERRFI1	0.447574
chr1_8262081_8262948	ERRFI1	0.595044
chr1_8264483_8264771	ERRFI1	0.595044
chr1_8318944_8320076	ERRFI1	0.46686
chr1_8438310_8438740	ENO1	-0.494324
chr1_8438750_8438950	ENO1	-0.494324
chr1_8498557_8498832	ERRFI1	-0.521721
chr1_8498557_8498832	SPSB1	-0.51009
chr1_8498955_8499266	ERRFI1	-0.521721
chr1_8498955_8499266	SPSB1	-0.51009
chr1_8515748_8516288	SPSB1	-0.432816
chr1_8516373_8516691	SPSB1	-0.432816
chr1_8523222_8523920	SPSB1	-0.478312
chr1_8570191_8570855	ERRFI1	-0.471503
chr1_8570191_8570855	SPSB1	-0.410825
chr1_8585412_8586338	ERRFI1	-0.574842
chr1_8585412_8586338	SPSB1	-0.560811
chr1_8621169_8621369	ERRFI1	-0.573635
chr1_8621169_8621369	PER3	-0.412894
chr1_8621169_8621369	SPSB1	-0.543914
chr1_8658096_8658671	SPSB1	-0.475331
chr1_8658888_8659106	SPSB1	-0.475331
chr1_8720460_8720823	ERRFI1	-0.436293
chr1_8720460_8720823	PER3	-0.417773
chr1_8720460_8720823	SPSB1	-0.401389
chr1_8731360_8731580	ERRFI1	-0.436293
chr1_8731360_8731580	PER3	-0.417773
chr1_8731360_8731580	SPSB1	-0.401389
chr1_8762901_8763750	ERRFI1	-0.518134
chr1_8762901_8763750	PER3	-0.414393
chr1_8762901_8763750	SPSB1	-0.554685
chr1_8772836_8773236	ERRFI1	-0.450655
chr1_8772836_8773236	PER3	-0.40828
chr1_8877133_8878310	ENO1	-0.21354
chr1_8877133_8878310	ERRFI1	-0.552016
chr1_8877133_8878310	SPSB1	-0.628853
chr1_8882736_8883080	ENO1	0.34576
chr1_8918043_8918411	ENO1	0.29357
chr1_8933607_8933924	ENO1	0.22044
chr1_8940125_8940424	ENO1	0.31086
chr1_8949901_8950746	ENO1	0.20362
chr1_8963882_8964281	ENO1	0.484251
chr1_9065164_9065420	ENO1	0.474459
chr1_9202340_9202607	H6PD	-0.2642
chr1_9202340_9202607	PIK3CD	0.413345
chr1_9209854_9210250	H6PD	0.21343
chr1_9209854_9210250	LZIC	0.45
chr1_9209854_9210250	PIK3CD	-0.406395
chr1_9210797_9211523	LZIC	0.45
chr1_9210797_9211523	PIK3CD	-0.406395
chr1_9256158_9256937	SPSB1	-0.23933
chr1_9261430_9261735	CLSTN1	0.442504
chr1_9261430_9261735	SPSB1	-0.25264
chr1_9261794_9262137	CLSTN1	0.442504
chr1_9261794_9262137	SPSB1	-0.2731
chr1_9293120_9293744	H6PD	0.39447
chr1_9293120_9293744	SPSB1	0.28153
chr1_9294202_9295416	SPSB1	-0.34083
chr1_9299654_9300314	CLSTN1	-0.417488
chr1_9299654_9300314	ENO1	-0.459213
chr1_9299654_9300314	H6PD	0.21273
chr1_9302386_9302972	CLSTN1	-0.417488
chr1_9302386_9302972	ENO1	-0.459213
chr1_9302386_9302972	H6PD	0.31237
chr1_9302386_9302972	SPSB1	0.24035
chr1_9309733_9310341	H6PD	0.25782
chr1_9309733_9310341	SPSB1	0.20203
chr1_9327046_9327498	SPSB1	-0.25734
chr1_9350046_9350479	SPSB1	0.23793
chr1_9352434_9353282	LZIC	0.453164
chr1_9352434_9353282	SPSB1	-0.28165
chr1_9354962_9355298	LZIC	0.453164
chr1_9355434_9355640	LZIC	0.453164
chr1_9372457_9372669	H6PD	0.27637
chr1_9372457_9372669	SPSB1	0.47357
chr1_9377935_9378340	SPSB1	0.20841
chr1_9398797_9399204	KIF1B	0.652166
chr1_9398797_9399204	LZIC	0.418199
chr1_9398797_9399204	PIK3CD	-0.433486
chr1_9398797_9399204	SPSB1	-0.21368
chr1_9431409_9432118	KIF1B	0.417128
chr1_9431409_9432118	LZIC	0.406281
chr1_9431409_9432118	PIK3CD	-0.471625
chr1_9431409_9432118	SPSB1	-0.21146
chr1_9436529_9437525	KIF1B	0.417128
chr1_9436529_9437525	LZIC	0.406281
chr1_9436529_9437525	PIK3CD	-0.471625
chr1_9436529_9437525	SPSB1	0.2826
chr1_9444921_9445194	SPSB1	0.29693
chr1_9448468_9448684	SPSB1	0.22015
chr1_9448817_9449165	SPSB1	0.22015
chr1_9457897_9458432	KIF1B	0.407079
chr1_9457897_9458432	LZIC	0.400068
chr1_9460010_9460353	KIF1B	0.407079
chr1_9460010_9460353	LZIC	0.400068
chr1_9488508_9489598	SPSB1	-0.408565
chr1_9497976_9498353	KIF1B	0.424834
chr1_9498408_9499177	KIF1B	0.424834
chr1_9504026_9504464	KIF1B	0.424834
chr1_9515849_9516111	KIF1B	0.579911
chr1_9515849_9516111	LZIC	0.506879
chr1_9526666_9527500	KIF1B	0.541721
chr1_9526666_9527500	PIK3CD	-0.421936
chr1_9532850_9533540	KIF1B	0.550111
chr1_9551062_9551412	LZIC	0.476359
chr1_9551062_9551412	SPSB1	-0.403677
chr1_9598935_9600406	SPSB1	-0.421817
chr1_9615277_9615805	SPSB1	0.443985
chr1_9616076_9616351	SPSB1	0.443985
chr1_9621425_9621853	PIK3CD	-0.20287
chr1_9648388_9649636	PIK3CD	0.28292
chr1_9648388_9649636	SPSB1	-0.432052
chr1_9675664_9675901	PIK3CD	0.45397
chr1_9686976_9687590	PIK3CD	0.644746
chr1_9704765_9705078	PIK3CD	0.20757
chr1_9711627_9712099	PIK3CD	0.43676
chr1_9747185_9747942	DFFA	0.414054
chr1_9747185_9747942	ENO1	0.487048
chr1_9747185_9747942	KIF1B	-0.473483
chr1_9747185_9747942	PIK3CD	0.47818
chr1_9749030_9750244	DFFA	0.414054
chr1_9749030_9750244	ENO1	0.487048
chr1_9749030_9750244	KIF1B	-0.473483
chr1_9749030_9750244	PIK3CD	0.20761
chr1_9777563_9777887	KIF1B	-0.539342
chr1_9777563_9777887	PIK3CD	0.48879
chr1_9779159_9779472	KIF1B	-0.539342
chr1_9779159_9779472	PIK3CD	0.664723
chr1_9790636_9790945	CLSTN1	-0.21429
chr1_9790636_9790945	PIK3CD	0.28769
chr1_9836092_9836492	CLSTN1	0.3529
chr1_9883146_9883546	CLSTN1	0.31274
chr1_9883585_9884834	CLSTN1	0.34709
chr1_9885255_9885970	CLSTN1	0.25065
chr1_9895854_9896524	CLSTN1	0.42518
chr1_9903410_9903610	LZIC	-0.2375
