RE	TG	Weight
chr1_1207790_1208175	PUSL1	0.2054
chr1_1208741_1209743	PUSL1	0.2054
chr1_1216816_1217731	AURKAIP1	0.45579
chr1_1216816_1217731	DVL1	0.35894
chr1_1216816_1217731	NADK	0.47326
chr1_1216816_1217731	PUSL1	0.26703
chr1_1227132_1227469	DVL1	-0.24645
chr1_1243179_1244069	DVL1	-0.30113
chr1_1253609_1253921	AURKAIP1	0.25025
chr1_1253609_1253921	DVL1	0.21396
chr1_1253609_1253921	MRPL20	0.20174
chr1_1253609_1253921	SLC35E2B	-0.412064
chr1_1259743_1260876	ANKRD65	-0.23336
chr1_1259743_1260876	AURKAIP1	0.30402
chr1_1259743_1260876	DVL1	0.46313
chr1_1259743_1260876	MXRA8	-0.20918
chr1_1268125_1268730	AURKAIP1	0.31811
chr1_1268125_1268730	DVL1	0.52737
chr1_1268125_1268730	GNB1	-0.507617
chr1_1268125_1268730	MRPL20	0.21684
chr1_1268125_1268730	PUSL1	0.3753
chr1_1280145_1280358	AURKAIP1	0.482
chr1_1280145_1280358	DVL1	0.446362
chr1_1280145_1280358	MRPL20	0.29808
chr1_1280145_1280358	PUSL1	0.40951
chr1_1280145_1280358	VWA1	0.39884
chr1_1284310_1285297	DVL1	-0.23269
chr1_1284310_1285297	MXRA8	0.2369
chr1_1284310_1285297	PUSL1	-0.35903
chr1_1293857_1294095	AURKAIP1	-0.26853
chr1_1293857_1294095	DVL1	-0.36693
chr1_1293857_1294095	MXRA8	0.34944
chr1_1293857_1294095	NADK	-0.408636
chr1_1293857_1294095	PUSL1	-0.47306
chr1_1295102_1295358	DVL1	-0.26526
chr1_1295102_1295358	MXRA8	0.38107
chr1_1295102_1295358	NADK	-0.408636
chr1_1295102_1295358	PUSL1	-0.20886
chr1_1295790_1296214	MXRA8	0.38107
chr1_1295790_1296214	NADK	-0.408636
chr1_1295790_1296214	PUSL1	-0.20886
chr1_1299634_1299920	DVL1	0.21624
chr1_1299634_1299920	PUSL1	0.24351
chr1_1307426_1307675	VWA1	-0.409709
chr1_1310087_1311000	GNB1	0.436171
chr1_1334200_1335327	ANKRD65	-0.23841
chr1_1334200_1335327	AURKAIP1	0.22553
chr1_1334200_1335327	DVL1	-0.21228
chr1_1342382_1343198	ANKRD65	-0.29096
chr1_1342382_1343198	AURKAIP1	-0.20391
chr1_1342382_1343198	DVL1	-0.407818
chr1_1353264_1353515	DVL1	-0.20657
chr1_1355208_1355594	ANKRD65	0.28339
chr1_1355208_1355594	ATAD3A	-0.3276
chr1_1355208_1355594	AURKAIP1	-0.28867
chr1_1355208_1355594	ISG15	-0.422069
chr1_1356444_1357048	ANKRD65	0.30921
chr1_1356444_1357048	AURKAIP1	-0.273
chr1_1365714_1366291	ANKRD65	0.29304
chr1_1365714_1366291	ATAD3A	-0.3617
chr1_1365714_1366291	AURKAIP1	-0.32682
chr1_1365714_1366291	DVL1	-0.30593
chr1_1365714_1366291	ISG15	-0.532113
chr1_1365714_1366291	MMP23B	0.458698
chr1_1365714_1366291	MXRA8	0.24543
chr1_1365714_1366291	NADK	-0.496793
chr1_1365714_1366291	PUSL1	-0.519688
chr1_1365714_1366291	VWA1	0.20376
chr1_1368540_1369046	ANKRD65	0.30463
chr1_1368540_1369046	ATAD3A	-0.31958
chr1_1368540_1369046	AURKAIP1	-0.21913
chr1_1368540_1369046	ISG15	-0.532113
chr1_1368540_1369046	MMP23B	0.458698
chr1_1368540_1369046	NADK	-0.496793
chr1_1368540_1369046	PUSL1	-0.519688
chr1_1368540_1369046	VWA1	0.30068
chr1_1369662_1369992	ANKRD65	0.31176
chr1_1369662_1369992	ATAD3A	-0.37903
chr1_1369662_1369992	AURKAIP1	-0.41473
chr1_1369662_1369992	DVL1	-0.32793
chr1_1369662_1369992	ISG15	-0.532113
chr1_1369662_1369992	MMP23B	0.458698
chr1_1369662_1369992	MRPL20	-0.2194
chr1_1369662_1369992	NADK	-0.496793
chr1_1369662_1369992	PUSL1	-0.519688
chr1_1369662_1369992	VWA1	0.567256
chr1_1370833_1371207	ANKRD65	0.450131
chr1_1370833_1371207	ATAD3A	-0.37903
chr1_1370833_1371207	DVL1	-0.298
chr1_1370833_1371207	ISG15	-0.532113
chr1_1370833_1371207	MMP23B	0.458698
chr1_1370833_1371207	NADK	-0.496793
chr1_1370833_1371207	PUSL1	-0.519688
chr1_1370833_1371207	VWA1	0.567256
chr1_1397280_1398177	ATAD3A	0.33831
chr1_1397280_1398177	AURKAIP1	0.21114
chr1_1397280_1398177	MRPL20	0.32499
chr1_1406503_1407490	ANKRD65	-0.22182
chr1_1406503_1407490	GNB1	0.44116
chr1_1406503_1407490	RER1	0.444497
chr1_1440038_1440563	VWA1	0.29668
chr1_1440729_1441057	VWA1	0.29668
chr1_1446807_1447854	ANKRD65	-0.21628
chr1_1446807_1447854	GNB1	0.470385
chr1_1446807_1447854	VWA1	0.20095
chr1_1475771_1476211	ISG15	-0.403124
chr1_1475771_1476211	NADK	-0.424679
chr1_1475771_1476211	PUSL1	-0.412526
chr1_1509520_1510812	DVL1	-0.456006
chr1_1509520_1510812	GNB1	0.452296
chr1_1509520_1510812	NADK	-0.401597
chr1_1509520_1510812	PUSL1	-0.420892
chr1_1550419_1551673	SLC35E2B	0.28482
chr1_1589990_1590952	CDK11B	0.24001
chr1_1589990_1590952	SLC35E2B	0.21333
chr1_1607629_1607851	NADK	0.23064
chr1_1609909_1610521	CDK11A	0.3279
chr1_1609909_1610521	NADK	0.21734
chr1_1609909_1610521	SLC35E2B	0.29844
chr1_1617753_1617958	ISG15	0.403509
chr1_1617753_1617958	SLC35E2B	-0.22272
chr1_1661945_1662164	MMP23B	0.21357
chr1_1661945_1662164	NADK	0.25599
chr1_1661945_1662164	SLC35E2B	-0.30248
chr1_1670568_1671069	NADK	0.22201
chr1_1677030_1678360	SLC35E2B	-0.23232
chr1_1690043_1690822	CDK11A	0.30202
chr1_1690043_1690822	NADK	0.37856
chr1_1695372_1695994	NADK	0.24375
chr1_1695372_1695994	SLC35E2B	-0.20282
chr1_1709687_1710465	CDK11A	-0.23211
chr1_1709687_1710465	NADK	-0.22384
chr1_1711822_1712032	CDK11A	0.21145
chr1_1711822_1712032	NADK	0.23806
chr1_1713926_1714249	NADK	0.21836
chr1_1790095_1790345	GNB1	0.37589
chr1_1821963_1823375	ANKRD65	-0.40161
chr1_1821963_1823375	GNB1	0.25735
chr1_1837690_1837959	GNB1	0.38552
chr1_1850224_1851396	GNB1	-0.35614
chr1_1875329_1875812	GNB1	0.23557
chr1_1875329_1875812	PRKCZ	0.443901
chr1_1891368_1891744	GNB1	0.33323
chr1_1891368_1891744	RER1	0.407216
chr1_1933231_1933543	PRKCZ	0.35379
chr1_1976259_1976619	PUSL1	-0.416646
chr1_1981295_1982279	MMEL1	0.443882
chr1_1981295_1982279	PRKCZ	0.28139
chr1_2016577_2016826	PRKCZ	0.21835
chr1_2058796_2059187	PRKCZ	0.23751
chr1_2064364_2065254	DVL1	-0.443351
chr1_2064364_2065254	GNB1	0.600511
chr1_2064364_2065254	SKI	0.34476
chr1_2066424_2066648	DVL1	-0.443351
chr1_2066424_2066648	GNB1	0.600511
chr1_2066424_2066648	PRKCZ	0.31985
chr1_2066424_2066648	SKI	0.25279
chr1_2066868_2067260	DVL1	-0.443351
chr1_2066868_2067260	GNB1	0.600511
chr1_2066868_2067260	PRKCZ	0.31985
chr1_2066868_2067260	SKI	0.25279
chr1_2105734_2106225	SKI	0.39152
chr1_2126074_2126892	NADK	-0.454122
chr1_2126074_2126892	PUSL1	-0.468552
chr1_2135827_2136333	MXRA8	0.407412
chr1_2135827_2136333	NADK	-0.442924
chr1_2135827_2136333	PUSL1	-0.412685
chr1_2135827_2136333	SKI	0.39923
chr1_2136611_2136993	MXRA8	0.407412
chr1_2136611_2136993	NADK	-0.442924
chr1_2136611_2136993	PUSL1	-0.412685
chr1_2143889_2144457	MXRA8	0.447714
chr1_2143889_2144457	NADK	-0.520665
chr1_2143889_2144457	PUSL1	-0.52917
chr1_2143889_2144457	SKI	0.21947
chr1_2145508_2145762	MXRA8	0.447714
chr1_2145508_2145762	NADK	-0.520665
chr1_2145508_2145762	PUSL1	-0.52917
chr1_2145508_2145762	SKI	0.45815
chr1_2207285_2207542	AURKAIP1	-0.533216
chr1_2207285_2207542	DVL1	-0.574847
chr1_2207285_2207542	GNB1	0.423912
chr1_2207285_2207542	MXRA8	0.500288
chr1_2207285_2207542	NADK	-0.614008
chr1_2207285_2207542	PUSL1	-0.660875
chr1_2221895_2222605	RER1	0.2002
chr1_2230650_2230912	MXRA8	-0.436476
chr1_2230650_2230912	VWA1	-0.447715
chr1_2253620_2254700	ATAD3A	-0.426283
chr1_2253620_2254700	AURKAIP1	-0.464202
chr1_2253620_2254700	DVL1	-0.414407
chr1_2253620_2254700	MMEL1	-0.41339
chr1_2253620_2254700	MMP23B	0.454941
chr1_2253620_2254700	NADK	-0.618988
chr1_2253620_2254700	RER1	-0.25063
chr1_2253620_2254700	SKI	0.37578
chr1_2312709_2312912	RER1	-0.20153
chr1_2312956_2313544	RER1	-0.20153
chr1_2322436_2323508	RER1	0.31885
chr1_2343532_2344608	RER1	0.31161
chr1_2359750_2360218	RER1	-0.24406
chr1_2369441_2369717	RER1	-0.27528
chr1_2412126_2412731	RER1	-0.2586
chr1_2478167_2478720	MMEL1	0.20432
chr1_2479386_2479702	MMEL1	0.20432
chr1_2486981_2487439	MMEL1	0.23565
chr1_2487629_2488017	MMEL1	0.479286
chr1_2509524_2510081	ARHGEF16	0.402173
chr1_2509524_2510081	MMEL1	0.506849
chr1_2524147_2524417	MMEL1	0.23525
chr1_2559618_2559848	MMEL1	0.30951
chr1_3369734_3370154	ARHGEF16	0.4952
chr1_3370734_3371486	ARHGEF16	0.40722
chr1_3376677_3376887	ARHGEF16	0.4744
chr1_3398805_3399096	ARHGEF16	0.26037
chr1_3398805_3399096	MMEL1	0.431278
chr1_3400426_3400658	ARHGEF16	0.23546
chr1_3456542_3457069	ARHGEF16	-0.22552
chr1_3463938_3464405	TPRG1L	-0.22113
chr1_3527842_3528395	TPRG1L	-0.22626
chr1_3540803_3542162	TPRG1L	0.37049
chr1_3540803_3542162	WRAP73	0.21809
chr1_3566263_3566782	WRAP73	0.40338
chr1_3612185_3612450	WRAP73	0.32864
chr1_3619884_3620685	TPRG1L	-0.21666
chr1_3663465_3664126	WRAP73	0.31207
chr1_3688608_3689664	DFFB	0.29033
chr1_3773236_3774586	DFFB	0.26923
chr1_3816486_3818125	DFFB	0.435
chr1_5805830_5806197	KLHL21	-0.408057
chr1_6051885_6053001	RPL22	0.407006
chr1_6217722_6218273	HES2	0.419044
chr1_6259134_6260270	RPL22	0.44556
chr1_6265270_6265474	RPL22	0.28765
chr1_6265775_6266432	RPL22	0.30818
chr1_6269148_6269473	RPL22	0.23854
chr1_6295405_6296308	RPL22	0.38864
chr1_6305140_6305470	KLHL21	-0.470364
chr1_6305140_6305470	RPL22	0.518917
chr1_6319678_6320384	RPL22	0.50613
chr1_6320471_6320766	RPL22	0.40103
chr1_6320989_6321277	RPL22	0.40103
chr1_6361550_6361955	ACOT7	0.38553
chr1_6361550_6361955	HES2	0.498126
chr1_6362648_6362901	HES2	0.498126
chr1_6413931_6414135	ACOT7	-0.22378
chr1_6418258_6418579	ACOT7	0.24332
chr1_6418258_6418579	KLHL21	-0.553151
chr1_6418848_6419096	ACOT7	0.24332
chr1_6418848_6419096	KLHL21	-0.553151
chr1_6427381_6427874	ACOT7	0.36562
chr1_6427381_6427874	HES2	0.27556
chr1_6445050_6445475	ACOT7	0.36368
chr1_6445500_6446258	ACOT7	0.36368
chr1_6445500_6446258	HES2	0.29797
chr1_6452992_6454249	RPL22	0.496813
chr1_6485383_6485589	HES2	0.21729
chr1_6487847_6488208	RPL22	-0.471378
chr1_6507909_6508114	KLHL21	-0.414246
chr1_6535587_6535820	KLHL21	-0.521089
chr1_6546469_6546765	KLHL21	-0.632792
chr1_6546469_6546765	RPL22	0.491462
chr1_6557329_6557879	HES2	-0.20475
chr1_6579534_6580456	KLHL21	-0.26705
chr1_6614031_6614886	KLHL21	-0.23299
chr1_6614031_6614886	RPL22	0.533514
chr1_6615214_6615459	RPL22	0.533514
chr1_6637836_6638469	KLHL21	0.28133
chr1_6647376_6647682	KLHL21	0.38919
chr1_6661132_6661840	KLHL21	0.28795
chr1_6694710_6695056	KLHL21	0.36829
chr1_6761331_6762255	RPL22	0.429202
chr1_6879727_6879938	KLHL21	-0.468493
chr1_6978518_6979031	RPL22	0.409521
chr1_7129982_7130225	ERRFI1	-0.463627
chr1_7129982_7130225	KLHL21	-0.41382
chr1_7129982_7130225	RPL22	0.546563
chr1_7130419_7130643	ERRFI1	-0.463627
chr1_7130419_7130643	KLHL21	-0.41382
chr1_7130419_7130643	RPL22	0.546563
chr1_7177471_7178276	ACOT7	0.478165
chr1_7325807_7326380	ACOT7	0.477895
chr1_7727608_7727912	ERRFI1	-0.433163
chr1_7729551_7729893	ERRFI1	-0.433163
chr1_7830803_7831901	ERRFI1	-0.454589
chr1_7945558_7945944	PARK7	-0.37292
chr1_7945963_7946278	PARK7	-0.31836
chr1_8002233_8002725	ERRFI1	-0.496508
chr1_8002233_8002725	PARK7	0.23772
chr1_8013811_8014559	ERRFI1	-0.520563
chr1_8013811_8014559	PARK7	0.25957
chr1_8021129_8022177	ERRFI1	-0.441742
chr1_8021129_8022177	PARK7	0.21085
chr1_8035252_8035661	ERRFI1	0.25982
chr1_8042308_8042654	ERRFI1	-0.49122
chr1_8042308_8042654	PARK7	0.2942
chr1_8043247_8043740	ERRFI1	-0.30811
chr1_8064163_8065505	ERRFI1	0.29302
chr1_8072424_8072626	ERRFI1	0.47291
chr1_8072770_8072981	ERRFI1	0.47291
chr1_8073949_8074273	ERRFI1	0.5862
chr1_8085797_8087157	PARK7	0.31281
chr1_8107628_8108470	ERRFI1	-0.2041
chr1_8107628_8108470	PARK7	0.2908
chr1_8121246_8121646	ERRFI1	0.36104
chr1_8257763_8258141	ERRFI1	0.447574
chr1_8262181_8262878	ERRFI1	0.595044
chr1_8318971_8320024	ERRFI1	0.46686
chr1_8498983_8499267	ERRFI1	-0.521721
chr1_8498983_8499267	SPSB1	-0.51009
chr1_8522538_8522838	SPSB1	-0.478312
chr1_8570323_8570588	ERRFI1	-0.471503
chr1_8570323_8570588	SPSB1	-0.410825
chr1_8585728_8586279	ERRFI1	-0.574842
chr1_8585728_8586279	SPSB1	-0.560811
chr1_8658130_8658547	SPSB1	-0.475331
chr1_8762940_8763702	ERRFI1	-0.518134
chr1_8762940_8763702	SPSB1	-0.554685
chr1_8877122_8877396	ENO1	-0.21354
chr1_8877122_8877396	ERRFI1	-0.552016
chr1_8877122_8877396	SPSB1	-0.628853
chr1_8877501_8878278	ENO1	-0.21354
chr1_8877501_8878278	ERRFI1	-0.552016
chr1_8877501_8878278	SPSB1	-0.628853
chr1_8882721_8883085	ENO1	0.34576
chr1_8933602_8933944	ENO1	0.22044
chr1_8949431_8949792	ENO1	-0.21599
chr1_8949800_8950711	ENO1	0.20362
chr1_8963605_8964526	ENO1	0.45589
chr1_8971129_8971784	ENO1	0.24066
chr1_8978225_8978437	CLSTN1	0.413582
chr1_8978225_8978437	ERRFI1	-0.531933
chr1_8978225_8978437	SPSB1	-0.550047
chr1_8997758_8998086	SPSB1	-0.433149
chr1_9001909_9002172	ENO1	0.52862
chr1_9005457_9005663	PIK3CD	0.426813
chr1_9007370_9007814	PIK3CD	0.426813
chr1_9195397_9195880	H6PD	0.25875
chr1_9203312_9203713	PIK3CD	0.413345
chr1_9256369_9256750	SPSB1	-0.23933
chr1_9293202_9293676	H6PD	0.39447
chr1_9293202_9293676	SPSB1	0.28153
chr1_9294248_9295272	SPSB1	-0.34083
chr1_9299655_9300040	CLSTN1	-0.417488
chr1_9299655_9300040	ENO1	-0.459213
chr1_9299655_9300040	H6PD	0.21273
chr1_9302469_9302890	CLSTN1	-0.417488
chr1_9302469_9302890	ENO1	-0.459213
chr1_9302469_9302890	H6PD	0.31237
chr1_9302469_9302890	SPSB1	0.24035
chr1_9304654_9305006	CLSTN1	-0.417488
chr1_9304654_9305006	ENO1	-0.459213
chr1_9304654_9305006	H6PD	0.21536
chr1_9304654_9305006	SPSB1	0.22242
chr1_9309838_9310066	H6PD	0.25782
chr1_9309838_9310066	SPSB1	0.20203
chr1_9350130_9350415	SPSB1	0.23793
chr1_9352424_9353678	LZIC	0.453164
chr1_9352424_9353678	SPSB1	-0.28165
chr1_9372306_9372577	H6PD	0.27637
chr1_9372306_9372577	SPSB1	0.47357
chr1_9384372_9385154	SPSB1	0.27541
chr1_9398893_9399200	CTNNBIP1	0.533138
chr1_9398893_9399200	KIF1B	0.652166
chr1_9398893_9399200	LZIC	0.418199
chr1_9398893_9399200	PIK3CD	-0.433486
chr1_9398893_9399200	SPSB1	-0.21368
chr1_9402173_9402523	SPSB1	0.32761
chr1_9437005_9437219	KIF1B	0.417128
chr1_9437005_9437219	LZIC	0.406281
chr1_9437005_9437219	PIK3CD	-0.471625
chr1_9437005_9437219	SPSB1	0.44289
chr1_9445002_9445213	SPSB1	0.33369
chr1_9461915_9462135	KIF1B	0.407079
chr1_9461915_9462135	LZIC	0.400068
chr1_9488637_9489584	SPSB1	-0.408565
chr1_9497992_9499051	KIF1B	0.424834
chr1_9501514_9501864	KIF1B	0.424834
chr1_9504146_9504416	KIF1B	0.424834
chr1_9526764_9527369	CTNNBIP1	0.465191
chr1_9526764_9527369	KIF1B	0.541721
chr1_9526764_9527369	PIK3CD	-0.421936
chr1_9532513_9532765	CTNNBIP1	0.411743
chr1_9532513_9532765	KIF1B	0.550111
chr1_9532873_9533447	CTNNBIP1	0.411743
chr1_9532873_9533447	KIF1B	0.550111
chr1_9550967_9551368	LZIC	0.476359
chr1_9550967_9551368	SPSB1	-0.403677
chr1_9598112_9598427	SPSB1	-0.421817
chr1_9599129_9600412	SPSB1	-0.421817
chr1_9615480_9615680	SPSB1	0.443985
chr1_9621506_9621933	PIK3CD	-0.20287
chr1_9648338_9649275	PIK3CD	0.28292
chr1_9648338_9649275	SPSB1	-0.432052
chr1_9687016_9687521	PIK3CD	0.644746
chr1_9712094_9712296	PIK3CD	0.571372
chr1_9747267_9747797	DFFA	0.414054
chr1_9747267_9747797	ENO1	0.487048
chr1_9747267_9747797	KIF1B	-0.473483
chr1_9747267_9747797	PIK3CD	0.47818
chr1_9749002_9749749	DFFA	0.414054
chr1_9749002_9749749	ENO1	0.487048
chr1_9749002_9749749	KIF1B	-0.473483
chr1_9749002_9749749	PIK3CD	0.20761
chr1_9749784_9750275	DFFA	0.414054
chr1_9749784_9750275	ENO1	0.487048
chr1_9749784_9750275	KIF1B	-0.473483
chr1_9749784_9750275	PIK3CD	0.20761
chr1_9777633_9777901	KIF1B	-0.539342
chr1_9777633_9777901	PIK3CD	0.48879
chr1_9852213_9852459	PIK3CD	-0.44755
chr1_9883705_9884735	CLSTN1	0.34709
chr1_9885150_9885977	CLSTN1	0.25065
chr1_9895868_9896801	CLSTN1	0.4095
chr1_9895868_9896801	CTNNBIP1	0.2191
chr1_9903320_9904081	LZIC	-0.2375
chr1_9912268_9912855	LZIC	-0.38622
chr1_9923918_9924386	CLSTN1	-0.25087
chr1_9923918_9924386	LZIC	-0.4707
chr1_9927470_9927767	SPSB1	-0.425811
chr1_9937965_9938462	CLSTN1	0.25107
chr1_9953114_9953548	CLSTN1	0.33719
chr1_9953114_9953548	DFFA	0.43245
chr1_9960418_9960990	LZIC	-0.20696
chr1_9960418_9960990	RBP7	0.2193
chr1_9967469_9967781	LZIC	-0.39718
chr1_9967469_9967781	RBP7	0.28424
chr1_9969930_9971094	LZIC	0.2454
chr1_10002833_10003641	CLSTN1	0.412246
chr1_10002833_10003641	LZIC	0.36849
chr1_10002833_10003641	RBP7	-0.2219
chr1_10002833_10003641	SPSB1	-0.492574
chr1_10078599_10078809	LZIC	-0.29114
chr1_10092380_10093825	DFFA	0.401447
chr1_10092380_10093825	LZIC	0.26834
chr1_10092380_10093825	SPSB1	-0.479333
chr1_10092380_10093825	TARDBP	0.52126
chr1_10269837_10271320	KIF1B	0.4155
chr1_10269837_10271320	LZIC	0.477475
chr1_10269837_10271320	SPSB1	-0.42255
chr1_10269837_10271320	TARDBP	0.447965
chr1_10271338_10271768	KIF1B	0.4155
chr1_10271338_10271768	LZIC	0.477475
chr1_10271338_10271768	SPSB1	-0.42255
chr1_10271338_10271768	TARDBP	0.447965
chr1_10355479_10355949	KIF1B	0.24711
chr1_10458435_10459808	DFFA	0.24915
chr1_10489952_10491104	DFFA	0.29858
chr1_10489952_10491104	EXOSC10	0.462057
chr1_10489952_10491104	LZIC	0.415292
chr1_10489952_10491104	TARDBP	0.471384
chr1_10532105_10532787	DFFA	0.25087
chr1_10532105_10532787	EXOSC10	0.414364
chr1_10532105_10532787	TARDBP	0.527314
chr1_10534796_10535447	DFFA	0.24915
chr1_10534796_10535447	LZIC	0.402408
chr1_10534796_10535447	TARDBP	0.448251
chr1_10554673_10555021	KIF1B	-0.439067
chr1_10554673_10555021	PIK3CD	0.419685
chr1_10555062_10555605	KIF1B	-0.439067
chr1_10555062_10555605	PIK3CD	0.419685
chr1_10556015_10556411	DFFA	0.27138
chr1_10556015_10556411	KIF1B	-0.439067
chr1_10556015_10556411	PIK3CD	0.419685
chr1_10560339_10560669	DFFA	-0.2262
chr1_10567519_10567768	DFFA	0.37625
chr1_10567519_10567768	KIF1B	-0.426183
chr1_10588399_10588957	DFFA	0.30252
chr1_10590400_10590714	DFFA	0.29327
chr1_10725956_10726332	SRM	-0.419822
chr1_10725956_10726332	UBIAD1	-0.506477
chr1_10739722_10739937	SRM	-0.419822
chr1_10739722_10739937	UBIAD1	-0.506477
chr1_10774473_10774677	RBP7	0.465429
chr1_10774748_10775085	RBP7	0.465429
chr1_10782789_10783171	CASZ1	0.3095
chr1_10782789_10783171	KIF1B	0.401822
chr1_10786445_10786781	CASZ1	0.20125
chr1_10786445_10786781	KIF1B	0.401822
chr1_10796717_10797117	MAD2L2	-0.400375
chr1_10796717_10797117	UBIAD1	-0.417248
chr1_10798237_10798716	MAD2L2	-0.400375
chr1_10798237_10798716	UBIAD1	-0.417248
chr1_10805883_10806318	CASZ1	0.26506
chr1_10805883_10806318	CLSTN1	-0.412484
chr1_10821951_10822188	MAD2L2	-0.416179
chr1_10825758_10826407	CASZ1	0.24031
chr1_10834915_10835125	CASZ1	0.32122
chr1_10836559_10836776	CASZ1	0.22308
chr1_10848571_10849039	CASZ1	0.23149
chr1_10848571_10849039	KIF1B	0.479835
chr1_10853981_10854330	TARDBP	0.404151
chr1_10855574_10855779	CASZ1	0.20708
chr1_10855574_10855779	TARDBP	0.404151
chr1_10856305_10856942	TARDBP	0.404151
chr1_10863987_10864920	CASZ1	0.32293
chr1_10875853_10876055	CASZ1	0.31661
chr1_10926714_10927028	TARDBP	0.405904
chr1_10927076_10927584	TARDBP	0.405904
chr1_10950665_10951054	TARDBP	0.408309
chr1_10970009_10970225	KIF1B	-0.486787
chr1_11010442_11010644	TARDBP	-0.51982
chr1_11021084_11021370	TARDBP	0.21458
chr1_11039448_11039935	SRM	0.52226
chr1_11039448_11039935	TARDBP	-0.2068
chr1_11039961_11040595	SRM	0.27644
chr1_11040907_11041152	SRM	0.27644
chr1_11072123_11073270	EXOSC10	0.25426
chr1_11072123_11073270	TARDBP	0.21584
chr1_11097710_11098138	EXOSC10	0.27401
