RE	TG	Weight
chr1_3541069_3541654	WRAP73	0.21809
chr1_3566516_3567030	WRAP73	0.40338
chr1_3573415_3573615	TP73	0.24416
chr1_3573415_3573615	WRAP73	0.26465
chr1_3582651_3583341	TP73	0.3026
chr1_3620707_3620923	TPRG1L	-0.21666
chr1_3641002_3641380	WRAP73	0.2359
chr1_3663832_3664142	WRAP73	0.31207
chr1_3688577_3689352	DFFB	0.29033
chr1_3773647_3774279	DFFB	0.26923
chr1_3816608_3818103	DFFB	0.435
chr1_6035269_6035551	KCNAB2	0.23616
chr1_6052012_6052880	RPL22	0.407006
chr1_6086086_6086578	KCNAB2	0.25368
chr1_6086662_6087170	KCNAB2	0.28298
chr1_6088209_6088630	KCNAB2	0.25989
chr1_6259454_6260177	RPL22	0.44556
chr1_6295747_6296450	RPL22	0.38864
chr1_6305148_6305431	RPL22	0.518917
chr1_6306631_6307138	RPL22	0.459707
chr1_6319949_6320357	RPL22	0.50613
chr1_6408040_6408488	KCNAB2	0.584875
chr1_6453368_6454471	RPL22	0.496813
chr1_6546579_6546840	RPL22	0.491462
chr1_6614401_6614977	RPL22	0.533514
chr1_6706545_6706918	RPL22	0.548918
chr1_6761747_6762238	DNAJC11	0.21308
chr1_6761747_6762238	RPL22	0.429202
chr1_6787518_6787888	DNAJC11	0.2277
chr1_7130369_7130723	RPL22	0.546563
chr1_7962689_7963119	PARK7	-0.22509
chr1_8013773_8014724	PARK7	0.25957
chr1_8021163_8021886	PARK7	0.21085
chr1_8022041_8022309	PARK7	0.21085
chr1_8035446_8035726	PARK7	0.21899
chr1_8042322_8042787	PARK7	0.2942
chr1_8075077_8075424	PARK7	0.44102
chr1_8086239_8086638	PARK7	0.31281
chr1_8469151_8469594	GPR157	-0.435696
chr1_8498869_8499464	GPR157	-0.599199
chr1_8517973_8518216	GPR157	-0.463832
chr1_8570164_8570561	GPR157	-0.405599
chr1_8620931_8621584	GPR157	-0.517395
chr1_8689402_8690206	ENO1	0.402385
chr1_8724232_8724585	GPR157	-0.436949
chr1_8731257_8731693	GPR157	-0.436949
chr1_8761039_8761846	GPR157	-0.477549
chr1_8763311_8763847	GPR157	-0.477549
chr1_8772547_8773272	GPR157	-0.478356
chr1_8786506_8786893	GPR157	-0.413192
chr1_8877376_8878035	ENO1	-0.21354
chr1_8877376_8878035	GPR157	-0.404467
chr1_8878085_8878513	GPR157	-0.404467
chr1_8922632_8922841	PIK3CD	0.514597
chr1_8978196_8978481	CLSTN1	0.413582
chr1_8978196_8978481	GPR157	-0.445482
chr1_9031008_9031311	PIK3CD	0.644554
chr1_9065126_9065531	ENO1	0.474459
chr1_9096918_9097910	GPR157	0.20297
chr1_9170728_9171282	GPR157	0.30629
chr1_9182204_9182428	GPR157	0.26566
chr1_9182204_9182428	PIK3CD	0.461028
chr1_9188832_9189057	GPR157	0.27483
chr1_9189192_9190049	GPR157	0.27483
chr1_9202327_9202729	PIK3CD	0.413345
chr1_9515853_9516243	GPR157	-0.466958
chr1_9515853_9516243	LZIC	0.506879
chr1_9551166_9551485	LZIC	0.476359
chr1_9648378_9648956	PIK3CD	0.28292
chr1_9675612_9675998	PIK3CD	0.45397
chr1_9686065_9686564	PIK3CD	0.60359
chr1_9686991_9687573	PIK3CD	0.644746
chr1_9689658_9690021	PIK3CD	0.644746
chr1_9712492_9712825	PIK3CD	0.571372
chr1_9715102_9715695	PIK3CD	0.571372
chr1_9749160_9749381	DFFA	0.414054
chr1_9749160_9749381	ENO1	0.487048
chr1_9749160_9749381	PIK3CD	0.20761
chr1_9764811_9765060	PIK3CD	0.4286
chr1_9774430_9774636	PIK3CD	0.664723
chr1_9777500_9778028	PIK3CD	0.48879
chr1_9781847_9782161	PIK3CD	0.506893
chr1_9847798_9848058	PIK3CD	0.476078
chr1_9883943_9884581	CLSTN1	0.34709
chr1_9934872_9935286	LZIC	0.22187
chr1_9960440_9960973	LZIC	-0.20696
chr1_9970188_9971300	LZIC	0.2454
chr1_10002483_10003844	CLSTN1	0.412246
chr1_10002483_10003844	LZIC	0.36849
chr1_10020832_10021600	LZIC	0.33402
chr1_10092520_10093480	DFFA	0.401447
chr1_10092520_10093480	LZIC	0.26834
chr1_10092520_10093480	TARDBP	0.52126
chr1_10269919_10270722	LZIC	0.477475
chr1_10269919_10270722	TARDBP	0.447965
chr1_10448156_10448615	DFFA	-0.24233
chr1_10448156_10448615	LZIC	0.494378
chr1_10458339_10459383	DFFA	0.24915
chr1_10490263_10491094	DFFA	0.29858
chr1_10490263_10491094	EXOSC10	0.462057
chr1_10490263_10491094	LZIC	0.415292
chr1_10490263_10491094	TARDBP	0.471384
chr1_10532343_10532971	DFFA	0.25087
chr1_10532343_10532971	EXOSC10	0.414364
chr1_10532343_10532971	TARDBP	0.527314
chr1_10534800_10535118	DFFA	0.24915
chr1_10534800_10535118	LZIC	0.402408
chr1_10534800_10535118	TARDBP	0.448251
chr1_10554798_10555679	DFFA	0.27138
chr1_10554798_10555679	PIK3CD	0.419685
chr1_10567597_10568021	DFFA	0.37625
chr1_11001980_11002341	EXOSC10	0.477473
chr1_11001980_11002341	TARDBP	0.528139
chr1_11020947_11021392	TARDBP	0.21458
chr1_11072186_11073488	EXOSC10	0.25426
chr1_11072186_11073488	TARDBP	0.21584
chr1_11097660_11098176	EXOSC10	0.27401
chr1_11097660_11098176	TARDBP	0.40101
chr1_11119995_11120680	EXOSC10	0.2188
chr1_11159352_11160247	EXOSC10	0.25676
chr1_11159352_11160247	TARDBP	0.25431
chr1_11301615_11302119	EXOSC10	0.419056
chr1_11301615_11302119	TARDBP	0.526373
chr1_11301615_11302119	VPS13D	-0.560817
chr1_11322483_11323116	UBIAD1	0.23386
chr1_11332653_11333761	UBIAD1	0.2371
chr1_11341105_11341415	PLOD1	0.421554
chr1_11538759_11539353	EXOSC10	0.423114
chr1_11538759_11539353	TARDBP	0.461974
chr1_11538759_11539353	VPS13D	-0.545144
chr1_11702484_11702805	VPS13D	-0.504271
chr1_11714626_11714898	MAD2L2	0.3355
chr1_11740965_11741817	EXOSC10	0.400973
chr1_11740965_11741817	TARDBP	0.463604
chr1_11740965_11741817	VPS13D	-0.520856
chr1_11771219_11771477	MAD2L2	0.33378
chr1_11771219_11771477	VPS13D	-0.470283
chr1_11779276_11780306	MTHFR	0.29265
chr1_11790374_11790742	TARDBP	0.549195
chr1_11790374_11790742	VPS13D	-0.496649
chr1_11809329_11809555	MAD2L2	0.2509
chr1_11822041_11822241	MAD2L2	0.4972
chr1_11863569_11863769	MTHFR	-0.22931
chr1_11875046_11875508	MTHFR	0.24457
chr1_11898592_11899085	PLOD1	-0.22638
chr1_11919422_11919854	MTHFR	-0.30468
chr1_11919422_11919854	PLOD1	0.42218
chr1_11919422_11919854	TARDBP	0.455582
chr1_11919422_11919854	VPS13D	-0.518265
chr1_11967764_11969219	PLOD1	0.35581
chr1_11967764_11969219	VPS13D	-0.439704
chr1_11969573_11970314	PLOD1	0.35581
chr1_11969573_11970314	VPS13D	-0.439704
chr1_11986356_11986865	PLOD1	0.35408
chr1_11994222_11994483	PLOD1	0.467086
chr1_11994222_11994483	TARDBP	0.55947
chr1_11994222_11994483	VPS13D	-0.520258
chr1_11994543_11994848	PLOD1	0.34084
chr1_11994543_11994848	TARDBP	0.55947
chr1_11994543_11994848	VPS13D	-0.520258
chr1_12039916_12040634	PLOD1	0.36938
chr1_12079161_12079690	PLOD1	0.29727
chr1_12099942_12100165	PLOD1	0.477184
chr1_12100497_12101081	PLOD1	0.477184
chr1_12147778_12148237	PLOD1	-0.476612
chr1_12212102_12212567	VPS13D	0.46304
chr1_12244023_12244223	VPS13D	-0.32012
chr1_12268925_12269442	PLOD1	-0.401574
chr1_12268925_12269442	VPS13D	-0.24008
chr1_12270568_12270991	PLOD1	-0.401574
chr1_12289788_12290267	VPS13D	-0.29084
chr1_12533205_12533569	PLOD1	0.447175
chr1_12533205_12533569	VPS13D	-0.610944
chr1_12719043_12719425	VPS13D	-0.57301
chr1_14027112_14028194	PRDM2	0.22078
chr1_14029022_14029812	PRDM2	0.39513
chr1_14057107_14057922	PRDM2	0.25785
chr1_15416067_15416627	EFHD2	-0.54307
chr1_15650037_15650567	EFHD2	-0.24868
chr1_15666915_15667212	EFHD2	0.24658
chr1_15735544_15736201	EFHD2	0.442056
chr1_15736246_15736475	EFHD2	0.442056
chr1_15738155_15738452	EFHD2	0.37341
chr1_15742740_15742983	EFHD2	0.38261
chr1_15757521_15758029	EFHD2	0.23526
chr1_16160782_16161649	SPEN	0.21187
chr1_16163586_16163795	SPEN	0.201
chr1_16173623_16174450	EFHD2	-0.436853
chr1_16173623_16174450	NBPF1	0.430302
chr1_16175066_16175271	EFHD2	-0.436853
chr1_16175066_16175271	NBPF1	0.430302
chr1_16211841_16212041	EFHD2	-0.598978
chr1_16211841_16212041	NBPF1	0.495159
chr1_16211841_16212041	ZBTB17	-0.26621
chr1_16212619_16213011	EFHD2	-0.598978
chr1_16212619_16213011	NBPF1	0.495159
chr1_16212619_16213011	ZBTB17	-0.26621
chr1_16291838_16292150	EFHD2	0.471838
chr1_16292310_16293089	EFHD2	0.471838
chr1_16292310_16293089	ZBTB17	0.33659
chr1_16301393_16301610	SPATA21	0.51841
chr1_16302050_16302250	SPATA21	0.51841
chr1_16302342_16302961	SPATA21	0.51841
chr1_16341459_16341829	NECAP2	-0.458851
chr1_16375040_16375260	EFHD2	-0.417244
chr1_16382451_16382936	ZBTB17	0.21893
chr1_16532752_16533656	SPATA21	0.429023
chr1_16562705_16564037	SPATA21	0.473317
chr1_16678781_16679458	MFAP2	0.536622
chr1_16678781_16679458	NECAP2	0.22376
chr1_16678781_16679458	SPATA21	0.3841
chr1_16678781_16679458	SZRD1	0.28262
chr1_16689907_16690117	MFAP2	0.501626
chr1_16689907_16690117	SZRD1	0.33682
chr1_16693174_16694482	NECAP2	0.20766
chr1_16693174_16694482	SPATA21	0.3552
chr1_16693174_16694482	SZRD1	0.31182
chr1_16747236_16747771	MFAP2	-0.474606
chr1_16747236_16747771	NECAP2	0.4213
chr1_16747236_16747771	SPATA21	0.43905
chr1_16766788_16768047	NECAP2	0.22108
chr1_16766788_16768047	SPATA21	0.22567
chr1_16766788_16768047	SZRD1	0.3055
chr1_16825463_16826392	MFAP2	0.523395
chr1_16825463_16826392	NBPF1	0.450504
chr1_16825463_16826392	SPATA21	0.2983
chr1_16840186_16841317	NBPF1	0.29997
chr1_16840186_16841317	NECAP2	0.31077
chr1_16840186_16841317	SPATA21	0.3921
chr1_16918356_16918589	NBPF1	0.20633
chr1_16939760_16940465	NBPF1	0.35478
chr1_16970794_16971573	SPATA21	0.511266
chr1_17003392_17003678	SPATA21	0.451731
chr1_17019253_17019541	MFAP2	0.435956
chr1_17036139_17036759	RCC2	0.412002
chr1_17215491_17216350	MFAP2	0.36031
chr1_17215491_17216350	NBPF1	0.461065
chr1_17221972_17222440	MFAP2	0.31083
chr1_17222568_17223504	MFAP2	0.2181
chr1_17230732_17232261	MFAP2	0.22983
chr1_17240119_17240872	MFAP2	0.28006
chr1_17278072_17278526	MFAP2	0.28658
chr1_17287109_17287447	MFAP2	0.31668
chr1_17287109_17287447	NBPF1	0.49171
chr1_17338326_17338675	SPATA21	0.43393
chr1_17372276_17372987	MFAP2	0.464322
chr1_17372276_17372987	NBPF1	0.407195
chr1_17380228_17380924	MFAP2	0.23943
chr1_17386274_17386476	NBPF1	0.454144
chr1_17445312_17445512	SDHB	0.32464
chr1_17452242_17452597	RCC2	0.45062
chr1_17732671_17732921	RCC2	0.37426
chr1_17746380_17746731	RCC2	0.24054
chr1_17758054_17758402	SPATA21	0.479275
chr1_17765066_17765303	RCC2	0.28796
chr1_17765066_17765303	SPATA21	0.479275
chr1_17765772_17766670	RCC2	0.24009
chr1_17765772_17766670	SPATA21	0.479275
chr1_17803891_17804311	MFAP2	0.439751
chr1_17820725_17821185	RCC2	0.3356
chr1_17828879_17829289	MFAP2	0.413519
chr1_17828879_17829289	NBPF1	0.460076
chr1_17933408_17933630	MFAP2	0.53114
chr1_17933408_17933630	NBPF1	0.436695
chr1_18626300_18626543	RCC2	0.46146
chr1_19201772_19202032	MINOS1	0.412816
chr1_19210586_19210957	MINOS1	0.409289
chr1_19228965_19229541	MINOS1	0.415215
chr1_19253146_19253568	CAPZB	0.427262
chr1_19254269_19254518	CAPZB	0.427262
chr1_19536105_19537443	MINOS1	0.449624
chr1_19567704_19568035	MRTO4	0.32008
chr1_19577799_19578585	MINOS1	0.431163
chr1_19577799_19578585	MRTO4	0.21643
chr1_19667998_19668306	MRTO4	0.27972
chr1_19667998_19668306	PAX7	0.758965
chr1_19717381_19718143	CAPZB	0.450454
chr1_19766410_19766639	PAX7	0.482708
chr1_19789556_19790081	CAPZB	0.35566
chr1_19789556_19790081	PAX7	0.482708
chr1_19794907_19795492	PAX7	0.482708
chr1_19795929_19796165	PAX7	0.482708
chr1_19811941_19812754	CAPZB	0.20924
chr1_19832298_19832616	PAX7	0.458916
chr1_19843384_19843584	CAPZB	-0.24596
chr1_19843384_19843584	MINOS1	-0.42108
chr1_19908617_19909291	CAPZB	-0.2309
chr1_19922830_19923768	MINOS1	0.3694
chr1_19980054_19980588	MINOS1	0.38753
chr1_19986277_19986580	MINOS1	0.34788
chr1_19988264_19988570	MINOS1	0.277
chr1_20030913_20031361	MINOS1	0.481483
chr1_20244363_20244878	CAPZB	0.511883
chr1_20244363_20244878	MINOS1	0.531371
chr1_20445991_20446217	DDOST	-0.418452
chr1_20445991_20446217	MINOS1	-0.458962
chr1_20848800_20849185	MINOS1	0.485824
chr1_20987733_20988314	DDOST	0.21464
chr1_21005220_21005512	DDOST	-0.26243
chr1_21022939_21023647	DDOST	0.38959
chr1_21044430_21044937	DDOST	0.30558
chr1_21059423_21060111	DDOST	0.34503
chr1_21501909_21502237	LDLRAD2	0.471918
chr1_21503197_21503868	LDLRAD2	0.471918
chr1_21521520_21522064	LDLRAD2	0.438059
chr1_21558514_21558861	LDLRAD2	0.430621
chr1_21861185_21861594	DDOST	0.40639
chr1_22108763_22109195	LDLRAD2	0.47267
chr1_22109358_22110367	LDLRAD2	0.47267
chr1_22290334_22290807	CDC42	0.30868
chr1_22290334_22290807	LDLRAD2	0.404334
chr1_22351538_22352839	CDC42	0.38683
chr1_22366145_22366876	CDC42	0.3384
chr1_22378794_22379377	CDC42	0.25093
chr1_22379733_22380317	CDC42	0.3109
chr1_22402285_22402553	CDC42	0.37769
chr1_22418913_22419297	CDC42	0.26969
chr1_22432015_22432465	CDC42	0.31919
chr1_22458429_22458724	KDM1A	0.418164
chr1_22743128_22743378	HNRNPR	0.457149
chr1_22743128_22743378	KDM1A	0.460219
chr1_22755138_22755522	HNRNPR	0.417572
chr1_22778107_22778974	HNRNPR	0.404256
chr1_22778107_22778974	ZBTB40	0.22508
chr1_23030822_23031318	LDLRAD2	0.468857
chr1_23290742_23291025	HNRNPR	0.425668
chr1_23290742_23291025	KDM1A	0.34501
chr1_23302954_23303368	KDM1A	0.21798
chr1_23302954_23303368	TCEA3	-0.404053
chr1_23345461_23346212	CDC42	0.430454
chr1_23345461_23346212	HNRNPR	0.596795
chr1_23345461_23346212	KDM1A	0.24975
chr1_23345461_23346212	SRSF10	0.51489
chr1_23425138_23425683	KDM1A	0.20323
chr1_23441715_23442073	CNR2	0.576332
chr1_23441715_23442073	MDS2	0.636713
chr1_23503910_23504549	HNRNPR	0.42549
chr1_23503910_23504549	KDM1A	0.410052
chr1_23503910_23504549	SRSF10	0.418069
chr1_23504895_23505140	HNRNPR	0.42549
chr1_23504895_23505140	KDM1A	0.410052
chr1_23504895_23505140	SRSF10	0.418069
chr1_23511194_23511616	MDS2	0.572022
chr1_23511194_23511616	SRSF10	0.453361
chr1_23670658_23671329	HNRNPR	0.32302
chr1_23670658_23671329	KDM1A	0.402974
chr1_23670658_23671329	TCEA3	0.31961
chr1_23694471_23695641	HNRNPR	0.29423
chr1_23730483_23730923	HNRNPR	-0.44408
chr1_23851441_23851828	E2F2	0.40409
chr1_23851441_23851828	MDS2	0.20263
chr1_23857667_23858050	E2F2	0.2057
chr1_23857667_23858050	MDS2	0.26316
chr1_23866151_23866792	CNR2	0.415656
chr1_23866151_23866792	E2F2	0.22286
chr1_23866151_23866792	MDS2	0.46909
chr1_23871196_23871692	HNRNPR	0.475497
chr1_23871196_23871692	SRSF10	0.419511
chr1_23875380_23875711	ID3	0.21824
chr1_23881252_23881713	HNRNPR	0.517115
chr1_23881252_23881713	ID3	0.23279
chr1_23881252_23881713	KDM1A	0.40259
chr1_23885777_23886471	HNRNPR	0.517115
chr1_23885777_23886471	KDM1A	0.40259
chr1_23893610_23894040	HNRNPR	0.505102
chr1_23893610_23894040	KDM1A	0.445334
chr1_23893610_23894040	SRSF10	0.40598
chr1_23921329_23921783	E2F2	0.20377
chr1_23940532_23940844	E2F2	0.602125
chr1_23940532_23940844	MDS2	0.43216
chr1_23945755_23946617	E2F2	0.40132
chr1_23945755_23946617	MDS2	0.3177
chr1_23945755_23946617	RCAN3	0.524033
chr1_23945755_23946617	RPL11	0.26312
chr1_23953678_23953954	MDS2	0.23671
chr1_23953678_23953954	RPL11	0.31547
chr1_23955474_23955915	E2F2	0.42131
chr1_23955474_23955915	ID3	0.21035
chr1_23955474_23955915	MDS2	0.31935
chr1_23955474_23955915	TCEA3	-0.415347
chr1_23961465_23961961	HNRNPR	0.432835
chr1_23961465_23961961	MDS2	0.39869
chr1_23961465_23961961	RPL11	0.30241
chr1_23961465_23961961	SRSF10	0.409501
chr1_23963877_23964339	HNRNPR	0.512598
chr1_23963877_23964339	KDM1A	0.40743
chr1_23963877_23964339	MDS2	0.27902
chr1_23963877_23964339	RPL11	0.33752
chr1_23984250_23984460	RPL11	-0.21227
chr1_24017981_24018947	HNRNPR	0.419469
chr1_24017981_24018947	MDS2	0.29068
chr1_24017981_24018947	PITHD1	0.21881
chr1_24017981_24018947	RPL11	0.35847
chr1_24046801_24047162	MDS2	0.47215
chr1_24046801_24047162	PITHD1	0.23925
chr1_24046801_24047162	RPL11	-0.21111
chr1_24049226_24049530	RPL11	-0.22484
chr1_24054475_24055554	RPL11	0.23664
chr1_24069770_24070036	HNRNPR	0.477108
chr1_24069770_24070036	KDM1A	0.536711
chr1_24069770_24070036	LYPLA2	0.28092
chr1_24069770_24070036	RPL11	0.36468
chr1_24069770_24070036	SRSF10	0.430219
chr1_24077844_24078151	LYPLA2	0.32171
chr1_24098636_24099041	MDS2	0.409126
chr1_24098636_24099041	RPL11	0.2643
chr1_24104400_24105138	KDM1A	0.403776
chr1_24104400_24105138	LYPLA2	0.27853
chr1_24104400_24105138	RPL11	0.39628
chr1_24117266_24117745	LYPLA2	0.23379
chr1_24136199_24136663	CNR2	0.500263
chr1_24136199_24136663	LYPLA2	0.22229
chr1_24136199_24136663	MDS2	0.408737
chr1_24137273_24137751	CNR2	0.500263
chr1_24137273_24137751	MDS2	0.408737
chr1_24151585_24152195	HNRNPR	0.587445
chr1_24151585_24152195	KDM1A	0.473591
chr1_24151585_24152195	SRSF10	0.484602
chr1_24164730_24165377	CNR2	0.26948
chr1_24164730_24165377	LYPLA2	0.24802
chr1_24164730_24165377	MDS2	0.494381
chr1_24194420_24195133	CNR2	0.21436
chr1_24194420_24195133	MDS2	0.474553
chr1_24214559_24215181	CNR2	0.41356
chr1_24215587_24215891	CNR2	0.2209
chr1_24235283_24235517	CNR2	0.27172
chr1_24235283_24235517	SRSF10	0.29263
chr1_24237379_24237699	CNR2	0.556756
chr1_24239703_24240067	CNR2	0.40597
chr1_24242659_24243207	CNR2	0.35287
chr1_24242659_24243207	SRSF10	0.3857
chr1_24243247_24243658	CNR2	0.35287
chr1_24243247_24243658	SRSF10	0.3857
chr1_24257647_24258095	IFNLR1	-0.40679
chr1_24275626_24275942	CNR2	0.33489
chr1_24285297_24286625	CNR2	0.22041
chr1_24285297_24286625	HNRNPR	0.441456
chr1_24285297_24286625	SRSF10	0.34761
chr1_24306458_24307320	HNRNPR	0.585607
chr1_24306458_24307320	KDM1A	0.460919
chr1_24306458_24307320	SRSF10	0.41452
chr1_24354392_24354880	HNRNPR	0.482975
chr1_24354392_24354880	SRSF10	0.35592
chr1_24397335_24397693	SRSF10	0.38851
chr1_24476797_24477542	IFNLR1	0.26573
chr1_24513785_24514100	IFNLR1	0.27489
chr1_24516058_24517070	IFNLR1	0.22631
chr1_24516058_24517070	RUNX3	0.41742
chr1_24517430_24517867	IFNLR1	0.22631
chr1_24517430_24517867	RUNX3	0.41742
chr1_24525781_24526274	HNRNPR	0.505832
chr1_24525781_24526274	MDS2	0.518011
chr1_24525781_24526274	SRSF10	0.43998
chr1_24741745_24742571	RCAN3	0.22222
chr1_24807546_24807956	CNR2	0.473661
chr1_24807546_24807956	E2F2	0.553409
chr1_24807546_24807956	MDS2	0.526641
chr1_24807546_24807956	RCAN3	0.3005
chr1_24807546_24807956	RUNX3	0.534239
chr1_24827856_24828070	MDS2	0.424252
chr1_24827856_24828070	RCAN3	0.32903
chr1_24827856_24828070	SRSF10	0.435536
chr1_24828368_24829551	MDS2	0.424252
chr1_24828368_24829551	RCAN3	0.3411
chr1_24828368_24829551	SRSF10	0.435536
chr1_24853723_24853938	RCAN3	0.58112
chr1_24861470_24862028	CNR2	0.581417
chr1_24861470_24862028	MDS2	0.741472
chr1_24861470_24862028	RCAN3	0.520252
chr1_24861470_24862028	RUNX3	0.649323
chr1_24863037_24863387	CNR2	0.581417
chr1_24863037_24863387	MDS2	0.741472
chr1_24863037_24863387	RCAN3	0.44117
chr1_24863037_24863387	RUNX3	0.649323
chr1_24913539_24914084	MDS2	0.443961
chr1_24913539_24914084	RCAN3	0.5125
chr1_24913539_24914084	SRSF10	0.444645
chr1_25174412_25175096	RUNX3	0.22821
chr1_25224654_25224910	RUNX3	0.22838
chr1_25250118_25250352	CNR2	0.411786
chr1_25250118_25250352	RUNX3	0.4804
chr1_25251575_25251929	CNR2	0.411786
chr1_25251575_25251929	RUNX3	0.545159
chr1_25256652_25257225	CNR2	0.411786
chr1_25256652_25257225	RUNX3	0.49275
chr1_25283633_25283838	RCAN3	0.41174
chr1_25283633_25283838	STMN1	-0.508622
chr1_25291463_25292030	LDLRAP1	0.507259
chr1_25291463_25292030	RCAN3	0.540098
chr1_25291463_25292030	RUNX3	0.60944
chr1_25314650_25315110	RUNX3	0.22456
chr1_25348775_25349602	RUNX3	0.56187
chr1_25358524_25359225	RUNX3	0.660327
chr1_25363686_25364143	RUNX3	0.660327
chr1_25364336_25364536	RUNX3	0.660327
chr1_25427920_25428420	RUNX3	0.533483
chr1_25558706_25559883	STMN1	0.430291
chr1_25558706_25559883	SYF2	0.39029
chr1_25573421_25574387	SYF2	0.29641
chr1_25573421_25574387	TMEM50A	0.24183
chr1_25756598_25757765	TMEM50A	0.26117
chr1_25756598_25757765	TMEM57	0.20235
chr1_25814167_25814367	LDLRAP1	0.29982
chr1_25847005_25847313	HMGN2	0.448919
chr1_25847005_25847313	STMN1	0.419937
chr1_25876018_25876795	CD52	0.4003
chr1_25876018_25876795	LDLRAP1	0.24742
chr1_25876018_25876795	RPS6KA1	0.463299
chr1_25888765_25889329	CD52	0.627007
chr1_25888765_25889329	LDLRAP1	0.26618
chr1_25888765_25889329	RPS6KA1	0.635777
chr1_25888765_25889329	RUNX3	0.613166
chr1_25888765_25889329	ZNF683	0.451973
chr1_25935022_25935402	LDLRAP1	0.31434
chr1_25935022_25935402	ZNF683	0.415347
chr1_25942699_25943279	LDLRAP1	0.22175
chr1_25955649_25955883	CD52	0.542383
chr1_25955649_25955883	LDLRAP1	0.40027
